timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
8942688,8942553,0.18189391,0.031183857,-0.0001360369,nan,nan,nan,nan,nan
8945181,8945047,0.18174298,0.031331208,-0.00012277199,nan,nan,nan,nan,nan
9044924,9044794,0.18065412,0.033318695,0.0005875328,nan,nan,nan,nan,nan
9147168,9147037,0.18315314,0.032427218,0.0012341264,nan,nan,nan,nan,nan
9244418,9244291,0.18789819,0.028711755,0.0009818194,nan,nan,nan,nan,nan
9346662,9346533,0.19292438,0.024794523,0.00035861065,nan,nan,nan,nan,nan
9443916,9443788,0.19689249,0.022605594,-0.0003042696,nan,nan,nan,nan,nan
9546159,9546030,0.1996005,0.02027018,-0.0010790778,nan,nan,nan,nan,nan
9645911,9645778,0.20070699,0.01966558,-0.0006851768,nan,nan,nan,nan,nan
9745653,9745526,0.20394762,0.01746675,-0.00019046686,nan,nan,nan,nan,nan
9845404,9845275,0.20800373,0.015444805,-0.00029337668,nan,nan,nan,nan,nan
9945148,9945023,0.21293533,0.012246971,-0.0010234781,nan,nan,nan,nan,nan
10044896,10044771,0.21644178,0.009941702,-0.0015713096,nan,nan,nan,nan,nan
10144641,10144520,0.21896252,0.0077842893,-0.0018797313,nan,nan,nan,nan,nan
10244391,10244268,0.22174203,0.006015447,-0.0018536466,nan,nan,nan,nan,nan
10346647,10346510,0.22358964,0.00578477,-0.0019611595,nan,nan,nan,nan,nan
10443891,10443765,0.22500902,0.006376689,-0.0026130695,nan,nan,nan,nan,nan
10546132,10546007,0.22490057,0.0072414554,-0.0031920034,nan,nan,nan,nan,nan
10643397,10643262,0.2242693,0.008252298,-0.0029432161,nan,nan,nan,nan,nan
10745626,10745504,0.2238706,0.009982375,-0.002381061,nan,nan,nan,nan,nan
10842881,10842759,0.2256715,0.010164363,-0.0022266833,nan,nan,nan,nan,nan
10945123,10945001,0.22725435,0.009739002,-0.0028731101,nan,nan,nan,nan,nan
11047365,11047243,0.22812162,0.009557208,-0.003181112,nan,nan,nan,nan,nan
11144627,11144498,0.22906274,0.009813896,-0.0029438864,nan,nan,nan,nan,nan
11246888,11246740,0.22834413,0.011304959,-0.002668156,nan,nan,nan,nan,nan
11344119,11343995,0.2272646,0.013593561,-0.002460165,nan,nan,nan,nan,nan
11446380,11446237,0.22815825,0.013861052,-0.003758786,nan,nan,nan,nan,nan
11543627,11543491,0.21371901,0.028513856,-0.0010470484,nan,nan,nan,nan,nan
11645857,11645734,0.21123698,0.031784505,-0.0001890344,nan,nan,nan,nan,nan
11745605,11745482,0.21260014,0.030715652,0.00039946832,nan,nan,nan,nan,nan
11845353,11845231,0.22278078,0.022381403,-2.3551665e-05,nan,nan,nan,nan,nan
11945112,11944980,0.23235469,0.014081098,-0.00079966435,nan,nan,nan,nan,nan
12044850,12044728,0.24729738,0.0006780026,-0.001314396,nan,nan,nan,nan,nan
12144599,12144476,0.25430024,-0.0055799037,-0.00032312394,nan,nan,nan,nan,nan
12244347,12244225,0.25327507,-0.0025188178,-0.0007468756,nan,nan,nan,nan,nan
12344096,12343974,0.24595769,0.0038906932,-0.0014718815,nan,nan,nan,nan,nan
12446339,12446216,0.2385332,0.011978425,-0.0009933629,nan,nan,nan,nan,nan
12543593,12543471,0.23042962,0.016472071,-0.00019100594,nan,nan,nan,nan,nan
12645843,12645713,0.2315735,0.026450241,-0.00055737694,nan,nan,nan,nan,nan
12743125,12742968,0.2275209,0.030452544,-0.0009817352,nan,nan,nan,nan,nan
12845331,12845210,0.22663692,0.03139797,-0.00041245527,nan,nan,nan,nan,nan
12942588,12942465,0.2159269,0.0401005,1.1075806e-05,nan,nan,nan,nan,nan
13044833,13044708,0.20497122,0.037811615,0.00010385224,nan,nan,nan,nan,nan
13147074,13146950,0.1967991,0.032556605,-0.000366379,nan,nan,nan,nan,nan
13244326,13244205,0.20485784,0.02170052,8.401817e-05,nan,nan,nan,nan,nan
13346569,13346447,0.2189948,0.0072440477,0.00079571304,nan,nan,nan,nan,nan
13443827,13443703,0.2176937,-0.008555372,0.0017051316,nan,nan,nan,nan,nan
13546068,13545945,0.20004785,-0.005397699,0.0010458067,nan,nan,nan,nan,nan
13643324,13643200,0.19275947,0.00817238,-0.0011442187,nan,nan,nan,nan,nan
13745564,13745442,0.18414162,0.022834072,-0.0024451057,nan,nan,nan,nan,nan
13847811,13847685,0.16191067,0.047147702,-0.002527237,nan,nan,nan,nan,nan
13945089,13944940,0.18455277,0.06549208,0.00065198727,nan,nan,nan,nan,nan
14047304,14047182,0.19260293,0.05892417,0.0019588764,nan,nan,nan,nan,nan
14144560,14144437,0.18979713,0.037934136,0.0013261182,nan,nan,nan,nan,nan
14246808,14246681,0.19651994,-0.0017933465,0.0028282446,nan,nan,nan,nan,nan
14344059,14343935,0.1817908,-0.033907283,0.0041706166,nan,nan,nan,nan,nan
14446298,14446177,0.18259478,-0.030319776,0.002039482,nan,nan,nan,nan,nan
14546049,14545926,0.17925785,-0.01781242,-0.0012755961,nan,nan,nan,nan,nan
14645798,14645674,0.14954223,0.0092110075,-0.0028387757,nan,nan,nan,nan,nan
14745545,14745423,0.16778617,0.03844363,0.00019027315,nan,nan,nan,nan,nan
14845361,14845172,0.18008415,0.029360944,0.0027442833,nan,nan,nan,nan,nan
14945044,14944921,0.18457152,0.005766683,0.0024551165,nan,nan,nan,nan,nan
15044807,15044670,0.19156392,-0.027312743,0.003223866,nan,nan,nan,nan,nan
15144538,15144419,0.18434957,-0.039120566,0.0038978904,nan,nan,nan,nan,nan
15246790,15246662,0.20063487,-0.031306837,0.004347052,nan,nan,nan,nan,nan
15344039,15343916,0.21250314,-0.025581159,0.0036592812,nan,nan,nan,nan,nan
15446287,15446162,0.22266528,-0.00460029,0.0022877585,nan,nan,nan,nan,nan
15543539,15543414,0.26224703,0.010480973,0.0010367648,nan,nan,nan,nan,nan
