timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
27305193,0.17109844,0.23575276,-0.047401182,4926,0,2.9950817,-0.5233516,-8.755055,4926,0,0,1,1
27310119,0.16058527,0.22104755,-0.041967455,4926,0,3.018305,-0.68952495,-9.623103,4926,0,0,1,1
27315044,0.169726,0.19675635,-0.03310894,4925,0,2.9902792,-0.4430429,-9.965627,4925,0,0,1,1
27319970,0.15856056,0.1835408,-0.020680703,4926,0,2.78957,-0.5552158,-9.000526,4926,0,0,1,1
27324896,0.15559755,0.16816385,-0.018955423,4926,0,2.9380748,-0.75570005,-8.945266,4926,0,0,1,1
27329822,0.15499468,0.14396495,-0.003462374,4926,0,2.9841528,-0.671526,-9.878307,4926,0,0,1,1
27334748,0.16622248,0.12093017,0.01065631,4926,0,2.9560754,-0.71554065,-9.713032,4926,0,0,1,1
27339676,0.15373671,0.11151586,0.010157242,4928,0,3.009865,-0.7393134,-9.013203,4928,0,0,1,1
27344600,0.15386859,0.10807343,0.023488093,4924,0,3.03175,-0.794696,-8.68431,4924,0,0,1,1
27349526,0.1605082,0.10089794,0.040334854,4926,0,3.0624452,-0.8913559,-9.220084,4926,0,0,1,1
27354452,0.14885794,0.08706307,0.0448947,4926,0,3.1884193,-0.71270657,-9.709035,4926,0,0,1,1
27359378,0.13785684,0.073459506,0.057784133,4926,0,3.3181062,-0.82667786,-9.483678,4926,0,0,1,1
27364304,0.15283763,0.06419789,0.07573542,4926,0,3.349139,-1.0486597,-9.082257,4926,0,0,1,1
27369230,0.16829573,0.052960612,0.08713678,4926,0,3.4546773,-0.8590188,-9.49238,4926,0,0,1,1
27374155,0.14746049,0.039881747,0.098323256,4925,0,3.3861573,-0.74028814,-9.491821,4925,0,0,1,1
27379081,0.17955011,0.03093422,0.108465284,4926,0,3.336008,-0.7806755,-9.13954,4926,0,0,1,1
27384007,0.16829325,0.02933714,0.12267,4926,0,3.3087144,-0.7768179,-9.087676,4926,0,0,1,1
27388933,0.185838,0.03030001,0.13268991,4926,0,3.2408953,-0.78423375,-8.959169,4926,0,0,1,1
27393859,0.18025035,0.02246349,0.14319614,4926,0,3.2440367,-0.58672017,-9.073472,4926,0,0,1,1
27398785,0.1894969,0.019247783,0.1542797,4926,0,3.2602344,-0.60384154,-9.250119,4926,0,0,1,1
27403711,0.19980556,0.00989746,0.1655952,4926,0,3.2009733,-0.72097343,-9.236548,4926,0,0,1,1
27408637,0.2219733,0.00483738,0.18052402,4926,0,3.174792,-0.6824833,-9.200831,4926,0,0,1,1
27413563,0.22059487,-0.00034631958,0.19320004,4926,0,3.1233702,-0.43440542,-9.116502,4926,0,0,1,1
27418489,0.22612996,-0.008530103,0.20221391,4926,0,3.142741,-0.564672,-9.403117,4926,0,0,1,1
27423414,0.24402477,-0.010203003,0.21240556,4925,0,3.1898975,-0.6299091,-9.119964,4925,0,0,1,1
27428340,0.24899803,-0.016273934,0.22188132,4926,0,3.2589998,-0.5310526,-9.004412,4926,0,0,1,1
27433266,0.2407785,-0.01925342,0.23388103,4926,0,3.315951,-0.69371426,-9.193986,4926,0,0,1,1
27438192,0.2426613,-0.01864325,0.2448678,4926,0,3.364552,-0.8493686,-9.05696,4926,0,0,1,1
27443118,0.2536071,-0.025726868,0.25536886,4926,0,3.4027133,-0.78815186,-9.132894,4926,0,0,1,1
27448044,0.23466994,-0.030424416,0.2693021,4926,0,3.3271294,-0.90651613,-9.288327,4926,0,0,1,1
27452970,0.23199002,-0.03128097,0.2770068,4926,0,3.2790272,-0.78362143,-9.09165,4926,0,0,1,1
27457896,0.23092689,-0.03247281,0.2859808,4926,0,3.2211914,-0.8194033,-9.004201,4926,0,0,1,1
27462822,0.21870355,-0.035030298,0.2976818,4926,0,3.1862073,-0.72525454,-9.281525,4926,0,0,1,1
27467748,0.20145452,-0.033326324,0.30293906,4926,0,3.1599007,-0.66981757,-9.326173,4926,0,0,1,1
27472674,0.18360436,-0.033856064,0.31347433,4926,0,3.160163,-0.7570151,-9.217789,4926,0,0,1,1
27477600,0.18300976,-0.033732127,0.3214189,4926,0,3.11643,-0.7687698,-9.145837,4926,0,0,1,1
27482525,0.17507097,-0.028835429,0.33049363,4925,0,3.052592,-0.92295957,-9.009918,4925,0,0,1,1
27487451,0.16334781,-0.031541284,0.3359072,4926,0,3.1020489,-0.61568165,-9.399101,4926,0,0,1,1
27492377,0.15947503,-0.03375704,0.3393652,4926,0,3.070866,-0.6117371,-9.397904,4926,0,0,1,1
27497303,0.15643749,-0.035171103,0.34262267,4926,0,3.0233712,-0.69209814,-9.086238,4926,0,0,1,1
27502229,0.14566778,-0.039685003,0.34684628,4926,0,2.9871027,-0.7822607,-8.99618,4926,0,0,1,1
27507155,0.14809369,-0.04091299,0.34914172,4926,0,2.9780746,-0.8506867,-9.161302,4926,0,0,1,1
27512081,0.14819793,-0.04321693,0.35135305,4926,0,2.9417222,-0.843609,-9.194395,4926,0,0,1,1
27517007,0.15047167,-0.044188254,0.3548712,4926,0,2.9274688,-0.89011556,-9.003573,4926,0,0,1,1
