timestamp,nav_state,failure
26951851,15,0
27453740,15,0
27956343,15,0
28468458,15,0
28970817,15,0
29483173,15,0
29985543,15,0
30488077,15,0
31000800,15,0
31502999,15,0
32005499,15,0
32517460,15,0
33020206,15,0
33522596,15,0
34034651,15,0
34537187,15,0
35049412,15,0
35551884,15,0
36054342,15,0
36566885,15,0
37069314,15,0
37571472,15,0
38084063,15,0
38586475,15,0
39098542,15,0
39600973,15,0
40103484,15,0
40615668,15,0
41118197,15,0
41620576,15,0
42132848,15,0
42635531,15,0
43137783,15,0
43650311,15,0
44152489,15,0
44664811,15,0
45167197,15,0
45669800,15,0
46175987,15,0
46713985,15,0
47216435,15,0
47728803,15,0
48231170,15,0
48733591,15,0
49245820,15,0
49748550,15,0
50250889,15,0
50763426,15,0
51265431,15,0
51777792,15,0
52280575,15,0
52782673,15,0
53295109,15,0
53797289,15,0
54299851,15,0
54497426,3,0
54997694,3,0
55503834,3,0
56004350,3,0
56515711,3,0
57018831,3,0
57528788,3,0
58034695,3,0
58535934,3,0
59046704,3,0
59552984,3,0
60053153,3,0
60564693,3,0
61068499,3,0
61576982,3,0
62083048,3,0
62585517,3,0
63094707,3,0
63600702,3,0
64102233,3,0
64612850,3,0
65118698,3,0
65619210,3,0
66130828,3,0
66633962,3,0
67142914,3,0
67649735,3,0
68151484,3,0
68661708,3,0
69167872,3,0
69668217,3,0
70179695,3,0
70682947,3,0
71185690,3,0
71687942,3,0
72200083,3,0
72712269,3,0
73254287,3,0
73766411,3,0
74268812,3,0
74781338,3,0
75284273,3,0
75786164,3,0
76298185,3,0
76810720,3,0
77352300,3,0
77864578,3,0
78376812,3,0
78928536,3,0
79430855,3,0
79933444,3,0
80445604,3,0
80957933,3,0
81499804,3,0
82011884,3,0
82522695,3,0
83026740,3,0
83529145,3,0
84040705,3,0
84543971,3,0
85052696,3,0
85558910,3,0
86060907,3,0
86571713,3,0
87077697,3,0
87577828,3,0
88090401,3,0
88592697,3,0
89101711,3,0
89607707,3,0
90109578,3,0
90619710,3,0
91125697,3,0
91626780,3,0
92139086,3,0
92644695,3,0
93150892,3,0
93656695,3,0
94158517,3,0
94668716,3,0
95174693,3,0
95675561,3,0
96186696,3,0
96690336,3,0
97198695,3,0
97704993,3,0
98207397,3,0
98717117,3,0
99222722,3,0
99725227,3,0
100234713,3,0
100740706,3,0
101241535,3,0
101752730,3,0
102256115,3,0
102764695,3,0
103270903,3,0
103773185,3,0
104282699,3,0
104788694,3,0
105290229,3,0
105800706,3,0
106306709,3,0
106808000,3,0
107318694,3,0
107822044,3,0
108330722,3,0
108837046,3,0
109338996,3,0
109848713,3,0
110354697,3,0
110856108,3,0
111366698,3,0
111870998,3,0
112373425,3,0
112884713,3,0
113388108,3,0
113896698,3,0
114402699,3,0
114905003,3,0
115415993,3,0
115919683,3,0
116422003,3,0
116934250,3,0
117436739,3,0
117945714,3,0
118451735,3,0
