timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
27591727,27400702,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28094137,27899711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28586791,28394697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29089164,28895722,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29591809,29394697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30103932,29910088,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30606412,30409697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31098918,30910701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31601465,31406697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32103816,31910697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32606745,32414701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33118556,32924989,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33611519,33415709,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34103750,33914701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34606187,34414697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35098789,34907697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35601352,35404718,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36094037,35900697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36596265,36399711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37088906,36898700,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37591358,37396697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38083986,37895721,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38586350,38394713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39088904,38894920,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39591279,39396726,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40093715,39900701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40596140,40400701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41098844,40903700,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41601009,41403697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42103923,41909701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42596021,42403702,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43088690,42899704,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43591079,43400696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44093570,43903697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44595961,44398697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45088538,44898697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45591002,45400696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46083562,45889975,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46586029,46393701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47088501,46894696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47591353,47395751,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48083469,47893731,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48586164,48396720,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49088356,48893758,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49590880,49393701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50083434,49892697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50585881,50392731,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
51088421,50892696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
51591263,51393768,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
52093118,51896696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
52585777,52397696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
53088648,52893697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
53590585,53393701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
54083181,53894697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
54585737,54394697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
55097951,54909697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
55600398,55402696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
56102818,55909010,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
56605219,56409696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
57097974,56908697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
57610300,57413721,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
58102697,57908763,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
58605089,58409697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
59107530,58909698,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
59600086,59406954,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
60092611,59895766,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
60585267,60395711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
61087779,60897696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
61590149,61392697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
62082678,61893751,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
62585416,62393700,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
63087572,62897696,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
63589972,63392697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
64082598,63893713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
