timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
27305377,27305193,0.16922766,0.24108076,-0.050501723,0.17077997,-2.4348366,1.5523555
27307842,27307656,0.16723457,0.23631984,-0.047404315,-0.24163763,-2.2581413,1.4549901
27325077,27324896,0.15719305,0.177449,-0.020200472,-0.79512227,-3.438157,1.4568188
27347244,27347063,0.15429197,0.10943233,0.025200875,-0.25270587,-1.7655702,2.198672
27366950,27366767,0.15345025,0.06606211,0.075653,1.2086929,-2.3989055,2.9796383
27384189,27384007,0.1703385,0.032519594,0.11660275,1.0457165,-1.5199573,2.484584
27406362,27406174,0.20256266,0.014052903,0.16727625,2.2284737,-1.3064653,2.488398
27428519,27428340,0.24668223,-0.010841252,0.21782538,2.036184,-1.019039,2.1030502
27445763,27445581,0.24499334,-0.022136323,0.2572406,-0.15216102,-0.90072733,2.432957
27465464,27465285,0.21761218,-0.030117432,0.2969236,-1.6884978,-0.17299952,1.9720395
27487639,27487451,0.16760942,-0.026825964,0.33352268,-1.8270693,0.22756442,1.5937018
27507335,27507155,0.1467315,-0.036650896,0.34766185,-0.8474955,-0.53838426,0.6969183
27524574,27524396,0.15327492,-0.037556157,0.35438836,0.39944068,0.19922724,0.27695212
27546743,27546562,0.17039524,-0.036239203,0.34658664,0.68160063,-0.34099293,-0.24683207
27566445,27566266,0.15698971,-0.049042437,0.33187878,-0.8441114,-0.32547152,-0.8997236
27583687,27583507,0.13636912,-0.047605094,0.30866903,-1.6011287,-0.02308102,-1.5341388
27605853,27605673,0.12932573,-0.06674555,0.27145725,-0.56115854,-1.2070665,-1.8336257
27628020,27627840,0.08250136,-0.09444779,0.22173116,-1.953992,-1.3513749,-2.2936635
27647727,27647543,0.05638911,-0.10866986,0.18768503,-1.2792387,-0.6320558,-1.7779878
27664964,27664784,0.032299872,-0.12148388,0.16908194,-1.0984439,-0.9348336,-0.85318816
27687132,27686951,0.009861152,-0.13403007,0.15716897,-1.151813,-0.3477704,-0.5760359
27706837,27706655,-0.00989302,-0.13248777,0.15795214,-0.8905581,0.20845026,0.058087524
27724075,27723895,-0.02801858,-0.12589476,0.16282241,-1.1842129,0.5072113,0.3729077
27746240,27746061,-0.04635226,-0.11773217,0.17293468,-0.4204048,0.3908233,0.6252669
27765944,27765765,-0.07111187,-0.104325,0.18250477,-1.7564348,0.6157709,0.46133497
27788113,27787932,-0.08998848,-0.11077448,0.18857576,-0.40380707,-0.82275474,0.15371867
27805351,27805172,-0.0835759,-0.12816714,0.18940692,-0.33155546,-1.0359772,0.040660042
27827520,27827339,-0.18593761,-0.16790348,0.19061352,-5.151646,-2.2654562,-0.09646226
27847225,27847043,-0.21757366,-0.21621944,0.19323643,-1.5929775,-2.5387957,0.44052258
27864465,27864283,-0.18803236,-0.25138152,0.19179378,4.232176,-1.8964913,-0.055369806
27886633,27886450,-0.2781728,-0.33097917,0.20853752,-1.0244449,-3.6795957,0.59305066
27906333,27906154,-0.23162217,-0.38467783,0.23750505,0.49107763,-2.864324,1.0527362
27928499,27928320,-0.25454327,-0.44649437,0.27001432,-0.89718574,-2.7211185,1.7257885
27945740,27945561,-0.25443047,-0.48280463,0.29670316,0.26604176,-2.1707287,1.7593619
27965444,27965265,-0.25582528,-0.52017325,0.32764205,-1.4910498,-2.3031495,1.9880702
27987615,27987431,-0.36144766,-0.5503784,0.35303667,-3.6643555,-1.3690077,1.150412
28004854,28004672,-0.34171516,-0.58860666,0.36474755,2.805914,-2.8257747,0.7265279
28027020,28026838,-0.28956893,-0.638301,0.36570427,0.7455272,-2.0009718,-0.18445985
28046726,28046542,-0.23854387,-0.6637227,0.3618016,3.7689238,-1.8296903,-0.22246319
28068888,28068709,-0.1995313,-0.7058247,0.34986946,-0.7343203,-1.2228968,-1.070545
28086129,28085949,-0.24695554,-0.70335394,0.3403111,-2.8786094,0.5979603,-0.5419929
28105835,28105653,-0.23463365,-0.6867061,0.31647116,0.5584092,1.4755068,-1.3028687
28128004,28127820,-0.26660195,-0.64645207,0.2762273,-2.8109727,2.0435824,-2.0628424
28145240,28145060,-0.15911548,-0.61869234,0.26004803,6.977994,1.6103202,-1.1043819
28164945,28164764,-0.046349958,-0.56746423,0.23242158,1.9717568,2.7768924,-1.3788942
28187114,28186931,-0.20592716,-0.52196485,0.20595987,-6.4426255,1.7027389,-1.5157257
28206822,28206634,-0.16477628,-0.4862627,0.17836893,2.9639745,2.2369876,-1.4962381
28226515,28226338,-0.16462891,-0.41672203,0.15307768,-4.8546743,3.4172013,-1.277286
28246221,28246041,-0.2992494,-0.4070255,0.10352642,-5.18751,-1.0584372,-2.2152443
28268387,28268208,-0.3805365,-0.38440928,0.045090977,-4.6357245,2.599329,-3.2630277
28285633,28285449,-0.38377455,-0.35996968,-0.0038558221,-1.268297,0.8159051,-2.7373025
28305331,28305152,-0.39938608,-0.35914165,-0.07059321,-0.42475486,0.3994323,-3.514928
28327497,28327319,-0.33010957,-0.3206187,-0.14241862,2.4638112,1.9703946,-3.3831177
28347201,28347023,-0.3022237,-0.30438673,-0.20248967,2.4031684,0.4473381,-3.3119802
28364440,28364263,-0.27087373,-0.30038762,-0.24412702,2.4409585,0.47196746,-2.4908414
28386612,28386430,-0.23427293,-0.26262483,-0.28640887,-0.021723751,1.8115491,-1.8153846
28406313,28406133,-0.28101298,-0.23753129,-0.31778353,-2.0256414,1.219607,-1.5277438
28426016,28425837,-0.27997714,-0.21649492,-0.33957478,0.259222,1.0720764,-1.0847464
28445721,28445541,-0.25680766,-0.18994024,-0.35993156,1.2276946,1.3776964,-1.1366323
28467887,28467707,-0.24167728,-0.17592528,-0.37213564,1.0614992,0.43499365,-0.45193613
28487588,28487411,-0.18988334,-0.16104418,-0.3834525,2.985805,0.86081904,-0.60489833
28504833,28504652,-0.1505175,-0.13999577,-0.39324784,2.2324145,1.3695507,-0.5971416
28526996,28526818,-0.11577769,-0.10699215,-0.4044043,2.995801,1.3269047,-0.38360772
28546700,28546522,-0.067894265,-0.065218985,-0.40653247,1.1323498,2.5058715,-0.14022304
28563939,28563763,-0.035672773,-0.018294413,-0.40581828,2.5555649,2.897239,0.07589827
28586110,28585929,0.02535981,0.049343877,-0.39851,2.8790777,3.2965345,0.32490373
28605811,28605633,0.051764935,0.11654411,-0.3957682,0.010708985,3.6615791,0.27365118
28625515,28625336,0.07875521,0.19390704,-0.38889566,2.3635025,3.8426516,0.41742504
28645218,28645040,0.14285813,0.25444093,-0.384718,2.5725691,2.9003675,0.24386214
28667385,28667207,0.12907527,0.30835405,-0.38628134,-1.250838,2.336723,-0.08933203
28687089,28686910,0.1771062,0.32607844,-0.38401127,3.079104,0.45921385,-0.03658444
28704331,28704151,0.23960498,0.3275192,-0.38523892,3.0728197,0.09138716,-0.13675058
28726497,28726318,0.23693216,0.32995135,-0.38850787,-0.30339307,-0.16823573,-0.016669352
28746200,28746021,0.27484515,0.31111363,-0.38972288,1.3698655,-1.0148493,-0.09839414
28768366,28768188,0.18801995,0.2942426,-0.39266148,-5.298168,-0.8811977,-0.04128056
28785608,28785429,0.14108866,0.26900733,-0.3905279,-1.5509721,-1.6459367,0.20348006
28805325,28805132,0.1624698,0.22808746,-0.38529378,1.2249644,-2.2070305,0.45038635
28827477,28827299,0.082536496,0.16762151,-0.37805417,-4.9701743,-3.0974245,0.38909823
28844722,28844540,0.07527846,0.109652154,-0.36568373,1.22385,-3.4302156,0.6808695
28866884,28866706,0.14144018,0.049857773,-0.3398379,1.3484914,-2.5331273,1.3211981
28886589,28886410,0.10323567,0.00014557014,-0.3150901,-2.4185376,-2.6311984,1.4271374
28908799,28908576,0.084452964,-0.046233516,-0.27853146,-0.91283333,-1.715885,1.6109354
28925995,28925817,0.11544278,-0.06055635,-0.24745154,2.319285,-0.7745443,1.8964683
28945700,28945521,0.08990474,-0.07653563,-0.20327403,-1.6050409,-1.0073041,1.9920294
28967868,28967687,0.12737256,-0.07756138,-0.15468922,2.4091628,0.4540964,1.9134693
28985108,28984928,0.14840972,-0.058661133,-0.120087184,0.6082761,1.023644,1.9740174
29004848,29004632,0.15059425,-0.035979267,-0.07895768,-0.120316714,1.1411812,2.0828006
29026975,29026798,0.13200034,0.013725953,-0.03838581,-1.0294439,2.5624995,1.5431026
29046678,29046502,0.11543044,0.06674522,-0.009814483,-0.84868115,2.723149,1.5397873
29066382,29066205,0.13303436,0.115600705,0.009095079,1.2361358,2.1770737,0.9304487
29086090,29085909,0.121231765,0.15110901,0.01929177,0.9596013,2.13188,0.42540252
29108256,29108076,0.14274305,0.19935593,0.034024578,-0.33567262,2.4227772,0.512593
29125495,29125316,0.15716778,0.23366722,0.041248165,1.4465004,2.185504,0.31929973
29145199,29145020,0.15356964,0.27545965,0.05284785,-1.231263,2.2698033,0.656558
29167362,29167186,0.12964392,0.3233595,0.064396776,-0.23659721,2.075241,0.69585335
29187069,29186890,0.10247987,0.36406854,0.076862864,-2.2330403,2.2137995,0.68836784
29204376,29204131,0.051417567,0.39402756,0.08714001,-2.5845463,1.7183253,0.6147957
29226479,29226297,-0.01600527,0.41119772,0.103383586,-2.9435294,0.30818456,0.66488856
29246180,29246001,0.020563655,0.39854726,0.12167972,2.8923135,-0.9835453,1.1690265
29265883,29265705,0.026509877,0.3716231,0.14439462,0.7003815,-1.599682,1.2271037
29285587,29285408,0.0380532,0.344535,0.16640672,-0.4739275,-1.1535344,1.1077292
29307760,29307575,-0.010135344,0.3183387,0.18436305,-2.970759,-1.5478405,0.50549245
29327455,29327279,-0.06293741,0.28460652,0.19427018,-2.537321,-1.737225,0.6579046
29344698,29344519,-0.08866027,0.25271726,0.19762622,-0.48522586,-2.0386684,0.35727066
29366864,29366686,-0.08523727,0.21107191,0.18909338,-0.4008535,-1.9823576,-0.6436008
