timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
27305499,2490378,4259850,2490378,0,0,0.10810883,0.10810883,0.0,0.0,2490378,4325386,2490378,0,0,0.0011247601,0.001124762,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27310421,2490378,4259850,2490378,0,0,0.110149644,0.11014964,0.0,0.0,2490378,4325386,2490378,0,0,0.0013906065,0.0013906088,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27507461,2490378,4259850,2490378,0,0,0.09964136,0.09964134,0.0,0.0,2490378,4325386,2490378,0,0,0.0030353048,0.0030353048,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27704511,2490378,4259850,2490378,0,0,0.110533364,0.11053334,0.0,0.0,2490378,4325386,2490378,0,0,0.0035695396,0.00356954,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
27906483,2490378,4259850,2490378,0,0,0.11187526,0.11187527,0.0,0.0,2490378,4325386,2490378,0,0,0.006216797,0.006216801,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28103493,2490378,4259850,2490378,0,0,0.1115212,0.11152121,0.0,0.0,2490378,4325386,2490378,0,0,0.0046523884,0.004652387,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28305447,2490378,4259850,2490378,0,0,0.0917043,0.0917043,0.0,0.0,2490378,4325386,2490378,0,0,0.0031768947,0.0031768957,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28502485,2490378,4259850,2490378,0,0,0.119694486,0.119694486,0.0,0.0,2490378,4325386,2490378,0,0,0.0044012764,0.0044012773,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28704445,2490378,4259850,2490378,0,0,0.11553905,0.11553908,0.0,0.0,2490378,4325386,2490378,0,0,0.0036117907,0.0036117926,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
28906468,2490378,4259850,2490378,0,0,0.13661814,0.13661815,0.0,0.0,2490378,4325386,2490378,0,0,0.0064795488,0.0064795488,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29108378,2490378,4259850,2490378,0,0,0.13970338,0.13970335,0.0,0.0,2490378,4325386,2490378,0,0,0.0024335834,0.0024335857,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29305418,2490378,4259850,2490378,0,0,0.10973973,0.10973972,0.0,0.0,2490378,4325386,2490378,0,0,0.0023654206,0.0023654222,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29507401,2490378,4259850,2490378,0,0,0.09559622,0.09559617,0.0,0.0,2490378,4325386,2490378,0,0,0.004092532,0.0040925327,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29704424,2490378,4259850,2490378,0,0,0.09120043,0.091200426,0.0,0.0,2490378,4325386,2490378,0,0,0.00462258,0.004622577,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29906404,2490378,4259850,2490378,0,0,0.08957613,0.08957613,0.0,0.0,2490378,4325386,2490378,0,0,0.0053666877,0.0053666867,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30103406,2490378,4259850,2490378,0,0,0.10334721,0.10334722,0.0,0.0,2490378,4325386,2490378,0,0,0.0041739154,0.004173915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30305362,2490378,4259850,2490378,0,0,0.11581433,0.11581432,0.0,0.0,2490378,4325386,2490378,0,0,0.0037594873,0.003759487,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30507351,2490378,4259850,2490378,0,0,0.10041549,0.100415476,0.0,0.0,2490378,4325386,2490378,0,0,0.0018227595,0.0018227573,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30704370,2490378,4259850,2490378,0,0,0.10833944,0.108339444,0.0,0.0,2490378,4325386,2490378,0,0,0.006587356,0.0065873587,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30906324,2490378,4259850,2490378,0,0,0.105942205,0.10594219,0.0,0.0,2490378,4325386,2490378,0,0,0.0029548178,0.0029548178,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31103362,2490378,4259850,2490378,0,0,0.11487941,0.11487939,0.0,0.0,2490378,4325386,2490378,0,0,0.0086037405,0.0086037405,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31305324,2490378,4259850,2490378,0,0,0.11422065,0.11422066,0.0,0.0,2490378,4325386,2490378,0,0,0.0014674938,0.0014674913,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31502356,2490378,4259850,2490378,0,0,0.110732205,0.11073221,0.0,0.0,2490378,4325386,2490378,0,0,0.008001108,0.0080011105,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31704332,2490378,4259850,2490378,0,0,0.08318495,0.08318495,0.0,0.0,2490378,4325386,2490378,0,0,0.005774658,0.00577466,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31906287,2490378,4259850,2490378,0,0,0.1336862,0.13368621,0.0,0.0,2490378,4325386,2490378,0,0,0.0048374906,0.0048374906,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32103320,2490378,4259850,2490378,0,0,0.117289774,0.11728977,0.0,0.0,2490378,4325386,2490378,0,0,0.003270583,0.0032705825,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32305288,2490378,4259850,2490378,0,0,0.07722991,0.07722992,0.0,0.0,2490378,4325386,2490378,0,0,0.0048947516,0.004894753,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32502315,2490378,4259850,2490378,0,0,0.08498943,0.08498941,0.0,0.0,2490378,4325386,2490378,0,0,0.0035127017,0.0035127015,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32704307,2490378,4259850,2490378,0,0,0.09710209,0.09710208,0.0,0.0,2490378,4325386,2490378,0,0,0.00523722,0.0052372166,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32901319,2490378,4259850,2490378,0,0,0.090948224,0.09094823,0.0,0.0,2490378,4325386,2490378,0,0,0.001829422,0.0018294228,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33108206,2490378,4259850,2490378,0,0,0.09804364,0.09804364,0.0,0.0,2490378,4325386,2490378,0,0,0.0071902163,0.0071902173,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
