timestamp,frequency_hz
27301213,-1.3396364e-06
27311131,-1.071709e-06
27351129,-4.38972e-07
27401116,-1.4384234e-07
27451116,-4.713426e-08
27501167,-1.5444954e-08
27551116,-5.0610027e-09
27601117,-1.6583894e-09
27651118,-5.4342103e-10
27701127,-1.780682e-10
27751119,-5.834939e-11
27801117,-1.9119928e-11
27821193,-1.2236754e-11
27901124,-4.009739e-12
27931116,-2.0529867e-12
28043344,-1.6423892e-12
28051116,-1.3139113e-12
28101116,-1.0511291e-12
28151116,-3.4443398e-13
28161116,-2.755472e-13
28254256,-1.7635021e-13
28281116,-9.0291307e-14
28351116,-2.958665e-14
28391115,-1.21186935e-14
28471115,-8.138044e-05
28501115,-4.1666786e-05
28511117,-3.333343e-05
28601129,-0.0006639166
28651118,-0.000556947
28701116,-0.00024911395
28741115,-0.000102037084
28821260,-8.162966e-05
28851116,-4.179439e-05
28901271,-2.6748408e-05
28951142,-8.764919e-06
28981179,-4.487638e-06
29012559,-3.5901105e-06
29091115,-2.8720885e-06
29186858,-2.2976708e-06
29201114,-1.4705092e-06
29251134,-6.0232065e-07
29301116,-1.9736841e-07
29351115,-6.4673685e-08
29401628,0.00024364423
29451134,-5.1190244e-05
29501117,0.0002503743
29551115,8.2042636e-05
29601180,2.688373e-05
29651121,8.809261e-06
29701116,2.8866184e-06
29751115,9.458871e-07
29801123,3.0994823e-07
29851115,1.0156385e-07
29901116,3.3280447e-08
29951148,1.0905337e-08
30001126,3.573461e-09
30051116,1.1709516e-09
30101116,3.836974e-10
30151115,1.2572995e-10
30201118,4.1199197e-11
30251134,1.3500153e-11
30301117,4.42373e-12
30351115,1.4495677e-12
30401188,4.7499434e-13
30451120,1.5564615e-13
30501115,0.00012954282
30551116,4.2448588e-05
30601134,1.3909554e-05
30651116,4.5578827e-06
30701114,1.493527e-06
30751119,4.893989e-07
30801144,1.603662e-07
30851117,5.25488e-08
30901123,1.7219188e-08
30951118,5.642384e-09
31001183,1.8488964e-09
31051115,6.058464e-10
31101118,-0.00046263993
31151115,0.00031269502
31201209,-0.0004601192
31251116,-0.00029828353
31301116,0.0004498445
31351116,-0.00011926241
31401136,0.0005063386
31451116,-0.00039274356
31501115,0.000373074
31551114,-0.00037895265
31601123,0.00042218098
31651116,-0.00027828597
31701115,0.00047722837
31751115,-0.00010983667
31801122,-3.5991285e-05
31851115,-0.00018144901
31901115,0.00052485947
31951120,-0.00026366176
32001164,0.00033027114
32051115,-0.00024316594
32101116,0.00046649808
32151115,-0.000113832015
32201167,-0.00016408917
32251114,-5.3768737e-05
32301116,0.00037945257
32351115,0.00012433903
32401144,0.0002121173
32451116,-0.0001979364
32501115,-6.48598e-05
32551131,-0.00023581643
32601128,-0.00026320835
32651116,-0.0002899164
32701116,0.00042635642
32751115,-0.00018999903
32801124,0.0005883942
32851116,-0.00017738742
32901116,-5.8126312e-05
32951116,-0.00021718683
33001214,-0.00017528265
33051115,-5.7436617e-05
33101116,-0.00023151933
33151115,-0.00020613807
33201172,-6.754732e-05
33251115,-0.00015550767
33301116,0.0006000868
33351116,-7.005767e-05
33401123,-2.2956496e-05
33451115,-7.5223857e-06
33501116,-0.00013236099
33551116,-4.337205e-05
33601216,-1.4212154e-05
33651116,-7.276624e-06
33701116,-2.384404e-06
33711115,-1.9075233e-06
33801134,-0.00046609194
33831119,-0.00023863904
33901116,-7.819724e-05
33941123,-3.202959e-05
34001115,-0.0042293565
34051116,-0.0014692091
34061115,-0.0011753672
34133341,-0.000850154
34171523,-0.0006801232
34251116,-0.000510119
34291304,-0.00020894475
34351116,-0.000106979714
34401170,-3.5055116e-05
34451116,-2.8044093e-05
34501135,0.0006405545
34521115,-0.000111923684
34601163,-3.6675152e-05
34631116,-1.8777679e-05
34721116,-1.5022143e-05
34751116,-7.6913375e-06
34801116,-3.9379647e-06
34851126,-1.2903922e-06
34861116,-1.0323137e-06
