timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
27305801,27305193,31.185632207189112,117.19757970878565,35.407803,33.212852,35.953125,35.953125,0.22099431,0.20388547,35.325268,1,1,2,3,3,0,0
27315673,27315044,31.185632205715695,117.19757970935092,35.408012,33.213062,35.953125,35.953125,0.22170174,0.20437545,35.32514,1,1,2,3,3,0,0
27502786,27502229,31.1856322147861,117.19757973976265,35.407238,33.212288,35.953125,35.953125,0.2181754,0.20216551,35.305187,1,1,2,3,3,0,0
27700026,27699265,31.185632292105876,117.19757977853916,35.397934,33.20298,35.953125,35.953125,0.22407442,0.20569906,35.308254,1,1,2,3,3,0,0
27906747,27906154,31.18563231011877,117.19757977454235,35.39146,33.196507,35.953125,35.953125,0.22154966,0.20458515,35.31349,1,1,2,3,3,0,0
28103755,28103190,31.185632402943536,117.19757976564061,35.396244,33.20129,35.953125,35.953125,0.21840441,0.2026623,35.326088,1,1,2,3,3,0,0
28301044,28300226,31.185632203691505,117.19757930405683,35.431004,33.23605,35.953125,35.953125,0.21562159,0.20127447,35.35803,1,1,2,3,3,0,0
28497809,28497263,31.185632043041117,117.1975787069476,35.46666,33.2717,35.953125,35.953125,0.2131573,0.19971785,35.38248,1,1,2,3,3,0,0
28704690,28704151,31.185631870716833,117.19757805519782,35.493183,33.298225,35.953125,35.953125,0.21992369,0.2048542,35.411182,1,1,2,3,3,0,0
28901793,28901187,31.18563176579134,117.1975778453163,35.510326,33.31537,35.953125,35.953125,0.21693791,0.20298456,35.410507,1,1,2,3,3,0,0
29108638,29108076,31.18563181778968,117.19757813713498,35.5211,33.32614,35.953125,35.953125,0.21477228,0.20196402,35.41496,1,1,2,3,3,0,0
29305699,29305112,31.185631990645252,117.1975785727645,35.533894,33.338932,35.953125,35.953125,0.21220626,0.20015675,35.4141,1,1,2,3,3,0,0
29502891,29502148,31.185632004894423,117.19757892969265,35.539246,33.344284,35.953125,35.953125,0.20983227,0.19872692,35.40365,1,1,2,3,3,0,0
29699758,29699185,31.18563181874125,117.19757910669148,35.538982,33.344036,35.953125,35.953125,0.21590547,0.20283827,35.40653,1,1,2,3,3,0,0
29906683,29906073,31.185631581039996,117.19757920761919,35.534645,33.339695,35.953125,35.953125,0.2138604,0.20174077,35.412575,1,1,2,3,3,0,0
30103881,30103110,31.18563135907348,117.19757927925357,35.53303,33.33808,35.953125,35.953125,0.21097289,0.1996445,35.401096,1,1,2,3,3,0,0
30300928,30300146,31.185631196996905,117.19757937060966,35.51946,33.32451,35.953125,35.953125,0.20840251,0.19799566,35.39422,1,1,2,3,3,0,0
30507651,30507034,31.185631242912116,117.19757936983187,35.50913,33.31418,35.953125,35.953125,0.20682637,0.19674431,35.39262,1,1,2,3,3,0,0
30704831,30704071,31.18563148489578,117.19757910876902,35.50637,33.311417,35.953125,35.953125,0.2129294,0.2011927,35.391556,1,1,2,3,3,0,0
30901917,30901108,31.18563175406382,117.19757843259488,35.512646,33.31769,35.953125,35.953125,0.21008661,0.19942608,35.401535,1,1,2,3,3,0,0
31098886,31098144,31.185632157835343,117.19757762641963,35.52037,33.325417,35.953125,35.953125,0.20738204,0.19739579,35.411842,1,1,2,3,3,0,0
31305771,31305032,31.185632574567546,117.19757698221095,35.516632,33.32168,35.953125,35.953125,0.20569107,0.1963861,35.422703,1,1,2,3,3,0,0
31502811,31502068,31.18563300434587,117.19757641109328,35.526825,33.331867,35.953125,35.953125,0.2035012,0.19459338,35.436466,1,1,2,3,3,0,0
31699658,31699106,31.185633530406342,117.19757584882439,35.535503,33.340546,35.953125,35.953125,0.2096551,0.19897053,35.429447,1,1,2,3,3,0,0
31906785,31905993,31.185634393674704,117.19757551848043,35.53854,33.343582,35.953125,35.953125,0.20766129,0.197349,35.42332,1,1,2,3,3,0,0
32103767,32103030,31.185635434598993,117.1975753587166,35.548954,33.353996,35.953125,35.953125,0.2049738,0.19546734,35.42571,1,1,2,3,3,0,0
32300605,32300066,31.185636298040183,117.19757512116131,35.56961,33.37465,35.953125,35.953125,0.211234,0.1993473,35.45226,1,1,2,3,3,0,0
32497654,32497103,31.185636943363665,117.19757470111182,35.574184,33.379223,35.953125,35.953125,0.20875429,0.19752988,35.4603,1,1,2,3,3,0,0
32704579,32703991,31.1856375749935,117.19757420302113,35.564606,33.36966,35.953125,35.953125,0.20733921,0.1960872,35.448433,1,1,2,3,3,0,0
32901777,32901028,31.185638110170856,117.19757345644287,35.557545,33.3626,35.953125,35.953125,0.21378644,0.2001364,35.45421,1,1,2,3,3,0,0
33108644,33107916,31.18563860353283,117.19757231533576,35.5485,33.353554,35.953125,35.953125,0.21141648,0.19820318,35.4538,1,1,2,3,3,0,0
33305697,33304953,31.1856388144165,117.19757145525641,35.53002,33.33507,35.953125,35.953125,0.20022744,0.19056955,35.42053,1,1,2,3,3,0,0
33502585,33501989,31.185639129255836,117.19757081606308,35.518593,33.323643,35.953125,35.953125,0.20638417,0.19419822,35.40938,1,1,2,3,3,0,0
33699567,33699026,31.185639909309835,117.19757048809207,35.49948,33.30453,35.953125,35.953125,0.20429467,0.19256414,35.389732,1,1,2,3,3,0,0
33906730,33905914,31.18564096107981,117.19757015904483,35.507256,33.312305,35.953125,35.953125,0.20232086,0.19088319,35.38895,1,1,2,3,3,0,0
34103697,34102951,31.1856415651407,117.19756956010748,35.506638,33.311684,35.953125,35.953125,0.19986653,0.18909115,35.405304,1,1,2,3,3,0,0
34300721,34299988,31.185641906701196,117.19756894276031,35.501022,33.306057,35.953125,35.953125,0.20616339,0.1930677,35.408154,1,1,2,3,3,0,0
34507455,34506876,31.185641978840522,117.19756836264386,35.514477,33.31951,35.953125,35.953125,0.20467733,0.19165725,35.40469,1,1,2,3,3,0,0
34704481,34703913,31.185641530010372,117.19756773255489,35.513897,33.31893,35.953125,35.953125,0.20262507,0.18985158,35.405426,1,1,2,3,3,0,0
34901493,34900950,31.185641136556406,117.19756707120304,35.541878,33.346912,35.953125,35.953125,0.20937017,0.19385028,35.41394,1,1,2,3,3,0,0
35098758,35097987,31.18564086563235,117.19756667243753,35.564053,33.369087,35.953125,35.953125,0.19755977,0.18637994,35.413895,1,1,2,3,3,0,0
35305412,35304875,31.18564083276252,117.19756604771365,35.552452,33.357483,35.953125,35.953125,0.19620176,0.18511462,35.455524,1,1,2,3,3,0,0
35502712,35501912,31.185641223297996,117.19756547296436,35.55858,33.36361,35.953125,35.953125,0.19425544,0.18371627,35.43726,1,1,2,3,3,0,0
35699489,35698948,31.185641682854012,117.19756462169472,35.562332,33.367355,35.953125,35.953125,0.20040844,0.18746284,35.456757,1,1,2,3,3,0,0
35906378,35905837,31.1856420311867,117.19756401417428,35.56009,33.365112,35.953125,35.953125,0.1985937,0.18637618,35.453888,1,1,2,3,3,0,0
36103429,36102874,31.185642227515288,117.19756350827352,35.5334,33.338425,35.953125,35.953125,0.19612189,0.18453534,35.45055,1,1,2,3,3,0,0
36300661,36299910,31.18564205554681,117.19756321049447,35.502224,33.307243,35.953125,35.953125,0.19388516,0.18305732,35.45446,1,1,2,3,3,0,0
36507440,36506799,31.185641808441922,117.19756303754586,35.54578,33.3508,35.953125,35.953125,0.19254483,0.18193465,35.43189,1,1,2,3,3,0,0
36704373,36703836,31.18564182759112,117.19756273173344,35.5134,33.318405,35.953125,35.953125,0.19865979,0.18589029,35.456196,1,1,2,3,3,0,0
36901683,36900872,31.18564177955183,117.1975626237789,35.504303,33.309307,35.953125,35.953125,0.19611517,0.18398117,35.4065,1,1,2,3,3,0,0
