timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
28242007,3000.0,0.9891968,2597.6016,0.0,1028,0,41.832542,64,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29197721,3000.0,0.9891968,2881.9392,0.0,1095,0,41.95544,66,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30143363,3000.0,0.9891968,2436.0803,0.0,1153,0,41.795498,68,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31148159,3000.0,0.9891968,2704.981,0.0,1220,0,41.999706,69,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32178718,3000.0,0.9891968,2422.5986,0.0,1283,0,67.904655,73,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33149829,3000.0,0.9891968,2703.4077,0.0,1343,0,41.975277,75,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34151706,3000.0,0.9891968,2461.0803,0.0,1403,0,41.91621,76,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35182715,3000.0,0.9891968,2780.1836,0.0,1474,0,41.957497,79,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36183780,3000.0,0.9891968,2395.633,0.0,1533,0,41.958546,80,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37228857,3000.0,0.9891968,2690.8752,0.0,1601,0,41.982452,83,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38229697,3000.0,0.9891968,2424.5889,0.0,1661,0,41.97557,85,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39229699,3000.0,0.9891968,2704.8484,0.0,1725,0,41.997646,86,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39359753,3000.0,0.9891968,2704.8484,0.0,1729,0,41.997646,87,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41199718,3000.0,0.9891968,2736.316,0.0,1849,0,41.791004,92,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42199737,3000.0,0.9891968,2555.2263,0.0,1910,0,67.66176,93,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42379698,3000.0,0.9891968,2555.2263,0.0,1920,0,67.66176,94,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44241522,3000.0,0.9891968,2462.5374,0.0,2041,0,41.95804,98,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45246460,3000.0,0.9891968,2748.9973,0.0,2105,0,41.99996,99,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45316001,3000.0,0.9891968,2748.9973,0.0,2110,0,41.99996,100,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47240892,3000.0,0.9891968,2555.2239,0.0,2238,0,129.35324,106,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48241711,3000.0,0.9891968,2531.4685,0.0,2297,0,41.95804,107,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48551765,3000.0,0.9891968,2531.4685,0.0,2316,0,41.95804,108,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49807787,3000.0,0.9891968,2442.5703,0.0,2391,0,41.99261,109,0,0,0,2,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50247717,3000.0,0.9891968,2658.6497,0.0,2423,0,20.981451,111,1,0,0,2,0.009009009,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51403772,3000.0,0.9891968,2533.6184,0.0,2500,0,67.93614,114,1,0,0,2,0.00877193,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52323697,3000.0,0.9891968,2700.9434,0.0,2555,0,41.99912,116,1,0,0,2,0.00862069,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53249702,3000.0,0.9891968,2543.51,0.0,2616,0,41.958923,118,1,0,0,2,0.008474576,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54404700,3000.0,0.9891968,2676.2,0.0,2687,0,41.987446,120,1,0,0,2,0.008333334,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55559738,3000.0,0.936739,2837.451,0.0,2764,0,41.8004,122,1,0,0,2,0.008196721,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56254708,3000.0,0.936739,2831.0544,0.0,2803,0,41.794125,124,1,0,0,2,0.008064516,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57330703,3000.0,0.936739,2549.3997,0.0,2871,0,41.957207,126,1,0,0,2,0.007936508,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58330705,3000.0,0.936739,2869.6946,0.0,2937,0,41.791668,128,1,0,0,2,0.0078125,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59255765,3000.0,0.936739,2665.5603,0.0,2997,0,41.7893,130,1,0,0,2,0.0076923077,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60331746,3000.0,0.936739,2804.137,0.0,3068,0,41.95716,132,1,0,0,2,0.007575758,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
