timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
27249430,0.012506579,0,0,0,0,0,0,0,0,0
27757920,0.007232587,0,0,0,0,0,0,0,0,0
28263825,0.014070659,0,0,0,0,0,0,0,0,0
28769937,0.0131905,0,0,0,0,0,0,0,0,0
29275651,0.012675668,0,0,0,0,0,0,0,0,0
29781651,0.015365576,0,0,0,0,0,0,0,0,0
30288651,0.018057683,0,0,0,0,0,0,0,0,0
30794650,0.02364129,0,0,0,0,0,0,0,0,0
31300661,0.027254231,0,0,0,0,0,0,0,0,0
31806651,0.03066755,0,0,0,0,0,0,0,0,0
32312703,0.028936498,0,0,0,0,0,0,0,0,0
32818651,0.038779903,0,0,0,0,0,0,0,0,0
33324653,0.041064925,0,0,0,0,0,0,0,0,0
33831653,0.03683404,0,0,0,0,0,0,0,0,0
34337665,0.021779105,0,0,0,0,0,0,0,0,0
34843784,0.01990171,0,0,0,0,0,0,0,0,0
35349932,0.009568226,0,0,0,0,0,0,0,0,0
35855650,0.01268593,0,0,0,0,0,0,0,0,0
36361782,-0.004537788,0,0,0,0,0,0,0,0,0
36867665,-0.0462844,0,0,0,0,0,0,0,0,0
37373827,-0.0599952,0,0,0,0,0,0,0,0,0
37879653,-0.06630765,0,0,0,0,0,0,0,0,0
38385652,-0.21774387,0,0,0,0,0,0,0,0,0
38892339,-0.32337853,0,0,0,0,0,0,0,0,0
39397651,-0.53196955,0,0,0,0,0,0,0,0,0
39903856,-0.8813911,0,0,0,0,0,0,0,0,0
40409663,-1.2210714,0,0,0,0,0,0,0,0,0
40915982,-1.4336392,0,0,0,0,0,0,0,0,0
41421655,-1.5390047,0,0,0,0,0,0,0,0,0
41927650,-1.6017014,0,0,0,0,0,0,0,0,0
42433785,-1.6017554,0,0,0,0,0,0,0,0,0
42940794,-1.6846302,0,0,0,0,0,0,0,0,0
43446669,-1.7522111,0,0,0,0,0,0,0,0,0
43952651,-1.9651334,0,0,0,0,0,0,0,0,0
44459651,-2.1113143,0,0,0,0,0,0,0,0,0
44965652,-2.2509363,0,0,0,0,0,0,0,0,0
45471684,-2.4650474,0,0,0,0,0,0,0,0,0
45977650,-2.7325318,0,0,0,0,0,0,0,0,0
46175933,-2.7800767,0,0,0,0,0,0,0,0,0
46560663,-2.9783535,0,0,0,0,0,0,0,0,0
47066651,-3.1642246,0,0,0,0,0,0,0,0,0
47572666,-3.398418,0,0,0,0,0,0,0,0,0
48078652,-3.587758,0,0,0,0,0,0,0,0,0
48584663,-3.6252403,0,0,0,0,0,0,0,0,0
49090661,-3.774886,0,0,0,0,0,0,0,0,0
49596666,-3.8334944,0,0,0,0,0,0,0,0,0
50103191,-3.8390532,0,0,0,0,0,0,0,0,0
50608674,-4.0178237,0,0,0,0,0,0,0,0,0
51114653,-4.0269003,0,0,0,0,0,0,0,0,0
51620985,-4.0504203,0,0,0,0,0,0,0,0,0
52126652,-4.1401906,0,0,0,0,0,0,0,0,0
52632660,-4.142002,0,0,0,0,0,0,0,0,0
53138651,-4.193666,0,0,0,0,0,0,0,0,0
53644666,-4.157106,0,0,0,0,0,0,0,0,0
54150661,-4.101818,0,0,0,0,0,0,0,0,0
54491815,-4.1738048,0,0,0,0,0,0,0,0,0
54997652,-4.1607256,0,0,0,0,0,0,0,0,0
55503792,-4.1624327,0,0,0,0,0,0,0,0,0
56009653,-4.1022453,0,0,0,0,0,0,0,0,0
56515653,-4.1258216,0,0,0,0,0,0,0,0,0
57021789,-4.14062,0,0,0,0,0,0,0,0,0
57528728,-4.0759797,0,0,0,0,0,0,0,0,0
58034651,-4.065108,0,0,0,0,0,0,0,0,0
58540663,-4.135008,0,0,0,0,0,0,0,0,0
59046661,-4.170847,0,0,0,0,0,0,0,0,0
59552942,-4.1378164,0,0,0,0,0,0,0,0,0
60058652,-4.1081314,0,0,0,0,0,0,0,0,0
60564651,-4.1419325,0,0,0,0,0,0,0,0,0
61070663,-4.1264305,0,0,0,0,0,0,0,0,0
61576925,-4.099157,0,0,0,0,0,0,0,0,0
62082988,-4.0800147,0,0,0,0,0,0,0,0,0
62588652,-4.00378,0,0,0,0,0,0,0,0,0
63094665,-4.0368166,0,0,0,0,0,0,0,0,0
63600661,-4.1011424,0,0,0,0,0,0,0,0,0
64106851,-4.135067,0,0,0,0,0,0,0,0,0
64612808,-4.196212,0,0,0,0,0,0,0,0,0
65118655,-4.1692257,0,0,0,0,0,0,0,0,0
65624652,-4.136707,0,0,0,0,0,0,0,0,0
66130760,-4.0880795,0,0,0,0,0,0,0,0,0
66636653,-4.1101823,0,0,0,0,0,0,0,0,0
67142856,-4.1013913,0,0,0,0,0,0,0,0,0
67649653,-4.072438,0,0,0,0,0,0,0,0,0
68155855,-4.043491,0,0,0,0,0,0,0,0,0
68661652,-3.933991,0,0,0,0,0,0,0,0,0
69167652,-3.8751445,0,0,0,0,0,0,0,0,0
69673810,-3.9288049,0,0,0,0,0,0,0,0,0
70179652,-3.9745586,0,0,0,0,0,0,0,0,0
70685651,-4.074043,0,0,0,0,0,0,0,0,0
70885170,-4.0267706,0,0,0,0,0,0,0,0,0
71390664,-4.1449637,0,0,0,0,0,0,0,0,0
71896707,-4.2325077,0,0,0,0,0,0,0,0,0
72402653,-4.225089,0,0,0,0,0,0,0,0,0
72908653,-4.264769,0,0,0,0,0,0,0,0,0
73414653,-4.3499336,0,0,0,0,0,0,0,0,0
73920675,-4.4274173,0,0,0,0,0,0,0,0,0
74426807,-4.358694,0,0,0,0,0,0,0,0,0
74932663,-4.2915764,0,0,0,0,0,0,0,0,0
75438652,-4.2238164,0,0,0,0,0,0,0,0,0
75944652,-4.138083,0,0,0,0,0,0,0,0,0
76450685,-4.172265,0,0,0,0,0,0,0,0,0
76956652,-4.186712,0,0,0,0,0,0,0,0,0
77462734,-4.2009926,0,0,0,0,0,0,0,0,0
77968652,-4.345182,0,0,0,0,0,0,0,0,0
78474663,-4.369341,0,0,0,0,0,0,0,0,0
78980663,-4.282223,0,0,0,0,0,0,0,0,0
