timestamp,normalized_setpoint
28302935,0.0
29302912,0.0
30300383,0.0
31302809,0.0
32302765,0.0
33300266,0.0
34300224,0.0
35302655,0.0
36302620,0.0
37300108,0.0
38302546,0.0
39302518,0.0
40299997,0.0
41302448,0.0
42302397,0.0
43302345,0.0
44299841,0.0
45302256,0.0
46302213,0.0
47299708,0.0
48302112,0.0
49302064,0.0
50304471,0.0
51301955,0.0
52301902,0.0
53301843,0.0
54299374,0.0
55284972,0.0
56300274,0.0
57304694,0.0
58279971,0.0
59284672,0.0
60280339,0.0
61284464,0.0
62289573,0.0
63284356,0.0
64289386,0.0
65284191,0.0
66289251,0.0
67303752,0.0
68289136,0.0
69283909,0.0
70288950,0.0
71303734,0.0
72288657,0.0
73303441,0.0
74288819,0.0
75284114,0.0
76288248,0.0
77302962,0.0
78288078,0.0
79283259,0.0
80288075,0.0
81302549,0.0
82287782,0.0
83302384,0.0
84287810,0.0
85302235,0.0
86287536,0.0
87302229,0.0
88287178,0.0
89302013,0.0
90286912,0.0
91301792,0.0
92287107,0.0
93301583,0.0
94286985,0.0
95301238,0.0
96286581,0.0
97300977,0.0
98286059,0.0
99300794,0.0
100286078,0.0
101301076,0.0
102285612,0.0
103300256,0.0
104285411,0.0
105300074,0.0
106304891,0.0
107300051,0.0
108285118,0.0
109299603,0.0
110284892,0.0
111279618,0.0
112284627,0.0
113279602,0.0
114284376,0.0
115289287,0.0
116303938,0.0
117288764,0.0
118284024,0.0
119288558,0.0
120303354,0.0
121288462,0.0
122303089,0.0
123288371,0.0
124283313,0.0
125287928,0.0
126302366,0.0
127287765,0.0
128302136,0.0
129287459,0.0
130301876,0.0
131287722,0.0
132301574,0.0
133286964,0.0
134301388,0.0
135286588,0.0
136301136,0.0
137286273,0.0
138300736,0.0
139286004,0.0
140300435,0.0
141285727,0.0
142300598,0.0
143285489,0.0
144299958,0.0
145285109,0.0
146299865,0.0
147284650,0.0
148279639,0.0
149284348,0.0
150289339,0.0
151303762,0.0
152289040,0.0
153303658,0.0
154288776,0.0
155303198,0.0
156288498,0.0
157303114,0.0
158288242,0.0
159283343,0.0
160287930,0.0
161302323,0.0
162287566,0.0
163301957,0.0
164287205,0.0
165301692,0.0
166286924,0.0
167301329,0.0
168286732,0.0
169301028,0.0
170286339,0.0
171300714,0.0
172302584,0.0
173299967,0.0
174302282,0.0
175302101,0.0
176304402,0.0
177301774,0.0
178301641,0.0
179303944,0.0
180301292,0.0
181301154,0.0
182303454,0.0
183303259,0.0
184300614,0.0
185302908,0.0
186302742,0.0
187300110,0.0
188302411,0.0
189302232,0.0
190304523,0.0
191301897,0.0
192301731,0.0
193304013,0.0
194301383,0.0
195301237,0.0
196303511,0.0
197303329,0.0
198300707,0.0
199302994,0.0
200302809,0.0
201300173,0.0
202302456,0.0
203302301,0.0
204304565,0.0
205301929,0.0
206301753,0.0
207304028,0.0
208301406,0.0
209301257,0.0
210303513,0.0
211303351,0.0
212300715,0.0
213302981,0.0
214302819,0.0
215300144,0.0
216302431,0.0
217302250,0.0
218304534,0.0
219301891,0.0
220301719,0.0
221303996,0.0
222301363,0.0
223301190,0.0
224303451,0.0
225303283,0.0
226300663,0.0
227302915,0.0
228302734,0.0
229300089,0.0
230302381,0.0
231302204,0.0
232304518,0.0
233301832,0.0
234301650,0.0
235304005,0.0
236301325,0.0
237301103,0.0
238303375,0.0
239303205,0.0
240300555,0.0
241302822,0.0
242302640,0.0
243299988,0.0
244302270,0.0
245302095,0.0
246304361,0.0
247301739,0.0
248301592,0.0
249303821,0.0
250301153,0.0
251300969,0.0
252303238,0.0
253303053,0.0
254300404,0.0
255302685,0.0
256302500,0.0
257299863,0.0
258302157,0.0
259301963,0.0
260304246,0.0
261301681,0.0
262301488,0.0
263303735,0.0
264301137,0.0
265300920,0.0
266303216,0.0
