timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
54585687,3.7125053,-90.463165,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
54605116,3.583805,-90.41858,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
54683988,3.618391,-90.43058,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
54782625,5.189947,-90.95766,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
54880950,6.1761837,-91.27008,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
54989337,7.401552,-91.63883,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55087838,8.8148365,-92.03778,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55186319,9.724171,-92.279755,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55284957,11.030447,-92.60743,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55383356,12.279762,-92.89907,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55482009,13.494221,-93.16244,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55580569,15.013538,-93.46427,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55688806,16.470787,-93.72518,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55787521,17.952484,-93.962074,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
55886062,19.438103,-94.171104,-34.375465,nan,nan,nan,nan,nan,nan,0.84554213,0.0,0.0,nan,nan
55984297,20.904394,-94.34967,-34.375465,nan,nan,nan,nan,nan,nan,0.8344908,0.0,0.0,nan,nan
56082879,22.604095,-94.52238,-34.375465,nan,nan,nan,nan,nan,nan,0.8234004,0.0,0.0,nan,nan
56181365,24.193481,-94.650795,-34.375465,nan,nan,nan,nan,nan,nan,0.82562137,0.0,0.0,nan,nan
56280530,25.82923,-94.74973,-34.375465,nan,nan,nan,nan,nan,nan,0.8259834,0.0,0.0,nan,nan
56388320,27.67214,-94.820984,-34.375465,nan,nan,nan,nan,nan,nan,0.83606195,0.0,0.0,nan,nan
56487076,29.246723,-94.84818,-34.375465,nan,nan,nan,nan,nan,nan,0.8443938,0.0,0.0,nan,nan
56585282,30.793945,-94.84472,-34.375465,nan,nan,nan,nan,nan,nan,0.8333458,0.0,0.0,nan,nan
56683851,32.271423,-94.81347,-34.375465,nan,nan,nan,nan,nan,nan,0.82225686,0.0,0.0,nan,nan
56782283,33.632595,-94.760506,-34.375465,nan,nan,nan,nan,nan,nan,0.8111831,0.0,0.0,nan,nan
56880867,34.98182,-94.68506,-34.375465,nan,nan,nan,nan,nan,nan,0.8133851,0.0,0.0,nan,nan
56979505,36.28907,-94.59013,-34.375465,nan,nan,nan,nan,nan,nan,0.8244819,0.0,0.0,nan,nan
57087948,37.630146,-94.470314,-34.375465,nan,nan,nan,nan,nan,nan,0.8366817,0.0,0.0,nan,nan
57186410,38.81313,-94.3457,-34.375465,nan,nan,nan,nan,nan,nan,0.84775865,0.0,0.0,nan,nan
57284749,39.911335,-94.21407,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
57383277,40.934666,-94.0775,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
57481838,41.943283,-93.92972,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
57580296,42.795334,-93.794624,-34.375465,nan,nan,nan,nan,nan,nan,0.8493737,0.0,0.0,nan,nan
57688722,43.680817,-93.6442,-34.375465,nan,nan,nan,nan,nan,nan,0.8476934,0.0,0.0,nan,nan
57787148,44.406715,-93.51325,-34.375465,nan,nan,nan,nan,nan,nan,0.84740436,0.0,0.0,nan,nan
57885961,45.05482,-93.39049,-34.375465,nan,nan,nan,nan,nan,nan,0.84810823,0.0,0.0,nan,nan
57984212,45.709194,-93.260895,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
58082751,46.198265,-93.16033,-34.375465,nan,nan,nan,nan,nan,nan,0.8433451,0.0,0.0,nan,nan
58181423,46.624084,-93.07018,-34.375465,nan,nan,nan,nan,nan,nan,0.8322445,0.0,0.0,nan,nan
58279956,47.017693,-92.98469,-34.375465,nan,nan,nan,nan,nan,nan,0.8211596,0.0,0.0,nan,nan
58388345,47.2884,-92.92468,-34.375465,nan,nan,nan,nan,nan,nan,0.8089658,0.0,0.0,nan,nan
58486762,47.530106,-92.87028,-34.375465,nan,nan,nan,nan,nan,nan,0.7978938,0.0,0.0,nan,nan
58585135,47.661247,-92.84044,-34.375465,nan,nan,nan,nan,nan,nan,0.7868269,0.0,0.0,nan,nan
58683685,47.717926,-92.82746,-34.375465,nan,nan,nan,nan,nan,nan,0.7757401,0.0,0.0,nan,nan
58782161,47.76301,-92.81711,-34.375465,nan,nan,nan,nan,nan,nan,0.7868187,0.0,0.0,nan,nan
58880943,47.746582,-92.820885,-34.375465,nan,nan,nan,nan,nan,nan,0.7979316,0.0,0.0,nan,nan
58989076,47.71333,-92.82851,-34.375465,nan,nan,nan,nan,nan,nan,0.8100963,0.0,0.0,nan,nan
59087841,47.665424,-92.83947,-34.375465,nan,nan,nan,nan,nan,nan,0.8212075,0.0,0.0,nan,nan
59186119,47.553417,-92.86499,-34.375465,nan,nan,nan,nan,nan,nan,0.8322638,0.0,0.0,nan,nan
59284656,47.438988,-92.89088,-34.375465,nan,nan,nan,nan,nan,nan,0.8433477,0.0,0.0,nan,nan
59383188,47.281418,-92.92625,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59481735,47.089493,-92.968864,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59580326,46.90622,-93.00911,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59688502,46.674793,-93.05927,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59787216,46.46756,-93.10359,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59885563,46.270374,-93.14523,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
59984074,46.06671,-93.1877,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60082568,45.868618,-93.22846,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60181098,45.694706,-93.263824,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60280324,45.532845,-93.29638,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60387996,45.394245,-93.323975,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60487009,45.287693,-93.34502,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60585222,45.19619,-93.36297,-34.375465,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
60683506,45.139526,-93.37402,-34.375465,nan,nan,nan,nan,nan,nan,0.8411335,0.0,0.0,nan,nan
60782025,45.09663,-93.38237,-34.375465,nan,nan,nan,nan,nan,nan,0.83005005,0.0,0.0,nan,nan
60880544,45.082222,-93.38516,-34.375465,nan,nan,nan,nan,nan,nan,0.81896675,0.0,0.0,nan,nan
60988958,45.099342,-93.38184,-34.375465,nan,nan,nan,nan,nan,nan,0.8067701,0.0,0.0,nan,nan
61087699,45.123253,-93.3772,-34.375465,nan,nan,nan,nan,nan,nan,0.8089557,0.0,0.0,nan,nan
61186193,45.194683,-93.36326,-34.375465,nan,nan,nan,nan,nan,nan,0.82003623,0.0,0.0,nan,nan
61284449,45.274887,-93.34754,-34.375465,nan,nan,nan,nan,nan,nan,0.8310902,0.0,0.0,nan,nan
61383055,45.37841,-93.32711,-34.375465,nan,nan,nan,nan,nan,nan,0.8404107,0.0,0.0,nan,nan
61481726,45.537735,-93.2954,-34.375465,nan,nan,nan,nan,nan,nan,0.82931024,0.0,0.0,nan,nan
61579999,45.717472,-93.25922,-34.375465,nan,nan,nan,nan,nan,nan,0.8182546,0.0,0.0,nan,nan
