timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
27305414,27305193,0.014778346,0.0,0.0
27307877,27307656,0.014778346,0.0,0.0
27325112,27324896,0.014778346,0.0,0.0
27347279,27347063,0.014778346,0.0,0.0
27367016,27366767,0.014778346,0.0,0.0
27386705,27386470,0.014778346,0.0,0.0
27406398,27406174,0.014778346,0.0,0.0
27428571,27428340,0.014778346,0.0,0.0
27445798,27445581,0.014778346,0.0,0.0
27465499,27465285,0.014778346,0.0,0.0
27487676,27487451,0.014778346,0.0,0.0
27507371,27507155,0.014778346,0.0,0.0
27524609,27524396,0.014778346,0.0,0.0
27546778,27546562,0.014778346,0.0,0.0
27566483,27566266,0.014778346,0.0,0.0
27583721,27583507,0.014778346,0.0,0.0
27605888,27605673,0.014778346,0.0,0.0
27628072,27627840,0.014778346,0.0,0.0
27647762,27647543,0.014778346,0.0,0.0
27664999,27664784,0.014778346,0.0,0.0
27687187,27686951,0.014778346,0.0,0.0
27706872,27706655,0.014778346,0.0,0.0
27724110,27723895,0.014778346,0.0,0.0
27746274,27746061,0.014778346,0.0,0.0
27765978,27765765,0.014778346,0.0,0.0
27788167,27787932,0.014778346,0.0,0.0
27805388,27805172,0.014778346,0.0,0.0
27827574,27827339,0.014778346,0.0,0.0
27847274,27847043,0.014778346,0.0,0.0
27864514,27864283,0.014778346,0.0,0.0
27886671,27886450,0.014778346,0.0,0.0
27906369,27906154,0.014778346,0.0,0.0
27928534,27928320,0.014778346,0.0,0.0
27945776,27945561,0.014778346,0.0,0.0
27965479,27965265,0.014778346,0.0,0.0
27987654,27987431,0.014778346,0.0,0.0
28004891,28004672,0.014778346,0.0,0.0
28027072,28026838,0.014778346,0.0,0.0
28046762,28046542,0.014778346,0.0,0.0
28068925,28068709,0.014778346,0.0,0.0
28086164,28085949,0.014778346,0.0,0.0
28105876,28105653,0.014778346,0.0,0.0
28128040,28127820,0.014778346,0.0,0.0
28145276,28145060,0.014778346,0.0,0.0
28164980,28164764,0.014778346,0.0,0.0
28187151,28186931,0.014778346,0.0,0.0
28206872,28206634,0.014778346,0.0,0.0
28226568,28226338,0.014778346,0.0,0.0
28246257,28246041,0.014778346,0.0,0.0
28268421,28268208,0.014778346,0.0,0.0
28285667,28285449,0.014778346,0.0,0.0
28305366,28305152,0.014778346,0.0,0.0
