timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
167774112,0,0,0,0,0
168279643,0,0,0,0,0
168786688,0,0,0,0,0
169293682,0,0,0,0,0
169799663,0,0,0,0,0
170306022,0,0,0,0,0
170811666,0,0,0,0,0
171317643,0,0,0,0,0
171823655,0,0,0,0,0
172330663,0,0,0,0,0
172836663,0,0,0,0,0
173342643,0,0,0,0,0
173848642,0,0,0,0,0
174354642,0,0,0,0,0
174860649,0,0,0,0,0
175366663,0,0,0,0,0
175872642,0,0,0,0,0
176378643,0,0,0,0,0
176884642,0,0,0,0,0
177390654,0,0,0,0,0
177896640,0,0,0,0,0
178403055,0,0,0,0,0
178908672,0,0,0,0,0
179414801,0,0,0,0,0
179920654,0,0,0,0,0
180426658,0,0,0,0,0
180932642,0,0,0,0,0
181438642,0,0,0,0,0
181944642,0,0,0,0,0
182450684,0,0,0,0,0
182956658,0,0,0,0,0
183462644,0,0,0,0,0
183968662,0,0,0,0,0
184474682,0,0,0,0,0
184980643,0,0,0,0,0
185486639,0,0,0,0,0
185992699,0,0,0,0,0
186500227,0,0,0,0,0
187005694,0,0,0,0,0
187511678,0,0,0,0,0
188017643,0,0,0,0,0
188523643,0,0,0,0,0
189029642,0,0,0,0,0
189535642,0,0,0,0,0
190041779,0,0,0,0,0
190547642,0,0,0,0,0
191053643,0,0,0,0,0
191559642,0,0,0,0,0
192065769,0,0,0,0,0
192571640,0,0,0,0,0
193077647,0,0,0,0,0
193583655,0,0,0,0,0
194089808,0,0,0,0,0
194595644,0,0,0,0,0
195101828,0,0,0,0,0
195607653,0,0,0,0,0
196113661,0,0,0,0,0
196620652,0,0,0,0,0
197126645,0,0,0,0,0
197633111,0,0,0,0,0
198138643,0,0,0,0,0
198644688,0,0,0,0,0
199150652,0,0,0,0,0
199656651,0,0,0,0,0
200162922,0,0,0,0,0
200668662,0,0,0,0,0
201174694,0,0,0,0,0
201680652,0,0,0,0,0
202186893,0,0,0,0,0
202692644,0,0,0,0,0
203199677,0,0,0,0,0
203705692,0,0,0,0,0
204211641,0,0,0,0,0
204718656,0,0,0,0,0
205224642,0,0,0,0,0
205731641,0,0,0,0,0
206237831,0,0,0,0,0
206743642,0,0,0,0,0
207249657,0,0,0,0,0
207755663,0,0,0,0,0
208261639,0,0,0,0,0
208767643,0,0,0,0,0
209273645,0,0,0,0,0
209779662,0,0,0,0,0
210285643,0,0,0,0,0
210791857,0,0,0,0,0
211297643,0,0,0,0,0
211803643,0,0,0,0,0
212309643,0,0,0,0,0
212815643,0,0,0,0,0
213321645,0,0,0,0,0
213827644,0,0,0,0,0
214333643,0,0,0,0,0
214840377,0,0,0,0,0
215345643,0,0,0,0,0
215851679,0,0,0,0,0
216357642,0,0,0,0,0
216863644,0,0,0,0,0
217369642,0,0,0,0,0
217875642,0,0,0,0,0
218381659,0,0,0,0,0
218887644,0,0,0,0,0
219393644,0,0,0,0,0
219899660,0,0,0,0,0
220406640,0,0,0,0,0
220912643,0,0,0,0,0
221418654,0,0,0,0,0
221924764,0,0,0,0,0
222430652,0,0,0,0,0
222937145,0,0,0,0,0
223442643,0,0,0,0,0
223948644,0,0,0,0,0
224454643,0,0,0,0,0
224960671,0,0,0,0,0
225466660,0,0,0,0,0
225972642,0,0,0,0,0
226478643,0,0,0,0,0
226984682,0,0,0,0,0
227490652,0,0,0,0,0
227996641,0,0,0,0,0
228502675,0,0,0,0,0
229009828,0,0,0,0,0
229515644,0,0,0,0,0
230021750,0,0,0,0,0
230527643,0,0,0,0,0
231033644,0,0,0,0,0
231539643,0,0,0,0,0
232046640,0,0,0,0,0
232552642,0,0,0,0,0
233058642,0,0,0,0,0
233564642,0,0,0,0,0
234070652,0,0,0,0,0
234576640,0,0,0,0,0
235082930,0,0,0,0,0
235588643,0,0,0,0,0
236094644,0,0,0,0,0
236600652,0,0,0,0,0
237106899,0,0,0,0,0
237612643,0,0,0,0,0
238118842,0,0,0,0,0
238624678,0,0,0,0,0
239130653,0,0,0,0,0
239636640,0,0,0,0,0
240142658,0,0,0,0,0
240648647,0,0,0,0,0
241154643,0,0,0,0,0
241660653,0,0,0,0,0
242166651,0,0,0,0,0
242672655,0,0,0,0,0
243178642,0,0,0,0,0
243684643,0,0,0,0,0
244190654,0,0,0,0,0
244696685,0,0,0,0,0
245202644,0,0,0,0,0
245708642,0,0,0,0,0
246214644,0,0,0,0,0
246721640,0,0,0,0,0
247227643,0,0,0,0,0
247733642,0,0,0,0,0
248240671,0,0,0,0,0
248746659,0,0,0,0,0
249252661,0,0,0,0,0
249758661,0,0,0,0,0
250264644,0,0,0,0,0
250770746,0,0,0,0,0
251276813,0,0,0,0,0
251782643,0,0,0,0,0
252288660,0,0,0,0,0
252794643,0,0,0,0,0
253300814,0,0,0,0,0
253807703,0,0,0,0,0
254314668,0,0,0,0,0
254820653,0,0,0,0,0
255326673,0,0,0,0,0
255832666,0,0,0,0,0
256338642,0,0,0,0,0
256844642,0,0,0,0,0
257350653,0,0,0,0,0
257857642,0,0,0,0,0
258363913,0,0,0,0,0
258869644,0,0,0,0,0
259376640,0,0,0,0,0
259882641,0,0,0,0,0
260388739,0,0,0,0,0
260894642,0,0,0,0,0
261400652,0,0,0,0,0
261906641,0,0,0,0,0
262412642,0,0,0,0,0
262918642,0,0,0,0,0
263424644,0,0,0,0,0
263930654,0,0,0,0,0
264436944,0,0,0,0,0
264942655,0,0,0,0,0
265449644,0,0,0,0,0
265956641,0,0,0,0,0
266462643,0,0,0,0,0
