timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
54506904,0.0,0.0,-1.9139111,-0.34311482,79.68377,0.31622225,50.0,2
54526351,0.0,0.0,-1.9083014,-0.33750504,79.57782,0.4221829,50.0,2
54999596,0.0,0.0,-1.8531687,-0.28237242,77.022484,2.9775069,50.0,2
55502478,0.0,0.0,-1.7728225,-0.20202625,74.24267,5.7573376,50.0,2
56004231,0.0,0.0,-1.6785883,-0.10779202,71.17068,8.82932,50.0,2
56506701,0.0,0.0,-1.5743785,-0.0035821488,67.66768,12.332317,50.0,2
57008914,0.0,0.0,-1.4855117,0.08528469,63.88134,16.11866,50.0,2
57501529,0.0,0.0,-1.416638,0.15415831,60.017,19.982994,50.0,2
58004089,0.0,0.0,-1.3641064,0.20111646,55.93254,24.067465,50.0,2
58506670,0.0,0.0,-1.2995696,0.22344679,51.573822,28.426172,50.0,2
59008765,0.0,0.0,-1.2283084,0.22524387,47.022297,32.9777,50.0,2
59501671,0.0,0.0,-1.1508064,0.21683505,42.41304,37.586964,50.0,2
60003806,0.0,0.0,-1.0886884,0.20370226,37.751736,42.248257,50.0,2
60506261,0.0,0.0,-1.0022905,0.19404593,33.152557,46.84744,50.0,2
60999607,0.0,0.0,-0.8912804,0.19192144,28.651537,51.348473,50.0,2
61501265,0.0,0.0,-0.7599969,0.19793175,24.11697,55.883022,50.0,2
62003701,0.0,0.0,-0.5873475,0.2145085,19.62684,60.373154,50.0,2
62506114,0.0,0.0,-0.4165742,0.2383737,15.31018,64.68982,50.0,2
63008689,0.0,0.0,-0.21669717,0.2697769,11.229976,68.77003,50.0,2
63501326,0.0,0.0,-0.016587542,0.30883068,7.463106,72.53689,50.0,2
64003548,0.0,0.0,0.16981758,0.35506198,4.091398,75.90861,50.0,2
64505980,0.0,0.0,0.3387316,0.4065527,1.4233277,78.576675,50.0,2
65008779,0.0,0.0,0.47383702,0.45807648,-0.29146856,80.291466,50.0,2
65500938,0.0,0.0,0.56438553,0.50471497,-0.9564442,80.95644,50.0,2
66003482,0.0,0.0,0.62691784,0.5437433,-0.9597142,80.95972,50.0,2
66505833,0.0,0.0,0.6110736,0.5711256,-0.35355794,80.35355,50.0,2
67008205,0.0,0.0,0.48477536,0.58742416,0.81068283,79.18931,50.0,2
67500790,0.0,0.0,0.32348442,0.5871828,2.6033003,77.3967,50.0,2
68003241,0.0,0.0,0.24921973,0.56200683,4.450722,75.54928,50.0,2
68505640,0.0,0.0,0.18161903,0.5180786,5.560597,74.4394,50.0,2
69008058,0.0,0.0,0.10160976,0.47103977,5.7628026,74.237206,50.0,2
69500898,0.0,0.0,0.012611248,0.4322444,5.4635296,74.53647,50.0,2
70003051,0.0,0.0,-0.08580744,0.40192407,5.196835,74.80317,50.0,2
70505798,0.0,0.0,-0.17224121,0.3771413,5.3298197,74.67017,50.0,2
71007909,0.0,0.0,-0.20663528,0.35276857,6.031761,73.96824,50.0,2
71500491,0.0,0.0,-0.31905234,0.33201706,7.564464,72.43553,50.0,2
72002909,0.0,0.0,-0.44567028,0.326034,9.891314,70.10869,50.0,2
72505350,0.0,0.0,-0.5080008,0.3406013,12.3145075,67.6855,50.0,2
73007727,0.0,0.0,-0.479437,0.37574092,14.149673,65.85033,50.0,2
73500307,0.0,0.0,-0.3856563,0.42548302,14.895798,65.1042,50.0,2
74002716,0.0,0.0,-0.25228167,0.4811792,14.166777,65.83321,50.0,2
74505317,0.0,0.0,-0.0736435,0.5323634,12.086973,67.913025,50.0,2
75007551,0.0,0.0,0.12996607,0.5704863,8.862811,71.13719,50.0,2
75500105,0.0,0.0,0.3330015,0.59641033,5.116043,74.88396,50.0,2
76002994,0.0,0.0,0.54702675,0.61618173,1.2431077,78.7569,50.0,2
76504958,0.0,0.0,0.77402,0.6353164,-2.5352945,82.5353,50.0,2
77007414,0.0,0.0,0.9744376,0.65925425,-6.1756487,86.175644,50.0,2
77499944,0.0,0.0,1.1534424,0.68979734,-9.31192,89.31192,50.0,2
78002437,0.0,0.0,1.3207109,0.7275297,-11.361005,91.361,50.0,2
78504797,0.0,0.0,1.4660578,0.76510763,-11.672038,91.672035,50.0,2
79007279,0.0,0.0,1.5142988,0.7943928,-10.450257,90.450264,50.0,2
79499763,0.0,0.0,1.4546083,0.81094825,-8.361195,88.3612,50.0,2
80002878,0.0,0.0,1.3152204,0.81323355,-5.9290743,85.92907,50.0,2
80504694,0.0,0.0,1.1707602,0.8042503,-3.7656167,83.76561,50.0,2
81007029,0.0,0.0,1.0432138,0.79019743,-2.1411924,82.14119,50.0,2
81499591,0.0,0.0,0.90029675,0.7738395,-0.9970466,80.99704,50.0,2
82002029,0.0,0.0,0.75716513,0.7541573,-0.025557004,80.02556,50.0,2
82504468,0.0,0.0,0.6354435,0.73061395,0.92939097,79.07061,50.0,2
83007016,0.0,0.0,0.5208252,0.7043649,1.9831934,78.01681,50.0,2
83499681,0.0,0.0,0.38844302,0.67863804,3.3599596,76.64004,50.0,2
84001807,0.0,0.0,0.20754133,0.65986484,5.4028873,74.597115,50.0,2
84504281,0.0,0.0,0.017531428,0.6567165,7.851072,72.14893,50.0,2
85006622,0.0,0.0,-0.06565993,0.6754611,10.072557,69.927444,50.0,2
85509324,0.0,0.0,0.0012257103,0.7144649,11.268347,68.73166,50.0,2
86001825,0.0,0.0,0.16093221,0.7635721,10.884739,69.115265,50.0,2
86504480,0.0,0.0,0.36185363,0.8129331,8.89129,71.1087,50.0,2
87006465,0.0,0.0,0.57746994,0.85367656,5.671915,74.32809,50.0,2
87508901,0.0,0.0,0.7985835,0.8844359,1.7291818,78.27082,50.0,2
88001741,0.0,0.0,1.0237291,0.9062179,-2.3419874,82.34199,50.0,2
88504096,0.0,0.0,1.2473171,0.92526114,-6.4376945,86.43769,50.0,2
89006257,0.0,0.0,1.4555464,0.94558656,-10.278039,90.27804,50.0,2
89489082,0.0,0.0,1.6426551,0.9692327,-13.451656,93.45166,50.0,2
90001474,0.0,0.0,1.8462265,0.99967223,-15.768792,95.7688,50.0,2
90503647,0.0,0.0,2.0327826,1.030559,-16.591639,96.59164,50.0,2
91006105,0.0,0.0,2.1707406,1.0563836,-15.910144,95.91014,50.0,2
91508503,0.0,0.0,2.14878,1.0713954,-14.088145,94.08814,50.0,2
92001290,0.0,0.0,2.0024767,1.0739625,-11.832967,91.83297,50.0,2
92503407,0.0,0.0,1.889818,1.0678182,-9.604563,89.60456,50.0,2
93005943,0.0,0.0,1.8036996,1.0581194,-7.774432,87.77443,50.0,2
93508218,0.0,0.0,1.6335595,1.0498208,-5.987252,85.98724,50.0,2
94001048,0.0,0.0,1.4232247,1.046217,-3.9980395,83.99804,50.0,2
94503279,0.0,0.0,1.20921,1.0501596,-1.7437625,81.74376,50.0,2
95005696,0.0,0.0,1.0450602,1.0668192,0.24962461,79.75037,50.0,2
95508022,0.0,0.0,0.98959076,1.0974065,1.3820785,78.61792,50.0,2
96000603,0.0,0.0,1.0248758,1.134493,1.5456026,78.45439,50.0,2
96502995,0.0,0.0,1.1257671,1.1740671,0.7082381,79.29176,50.0,2
97005387,0.0,0.0,1.2658616,1.2105871,-0.801825,80.80183,50.0,2
97507795,0.0,0.0,1.425227,1.2435732,-2.5836647,82.58366,50.0,2
98000409,0.0,0.0,1.5672108,1.2744141,-4.225918,84.225914,50.0,2
98502752,0.0,0.0,1.6927,1.3070159,-5.557824,85.557816,50.0,2
99005169,0.0,0.0,1.7975458,1.3400536,-6.3487267,86.34872,50.0,2
99507642,0.0,0.0,1.849743,1.3725317,-6.4209375,86.42093,50.0,2
100000160,0.0,0.0,1.8454828,1.4029117,-5.8694324,85.86942,50.0,2
100503182,0.0,0.0,1.7984523,1.4320117,-4.7906227,84.79063,50.0,2
101005184,0.0,0.0,1.7246506,1.4594603,-3.4064362,83.40643,50.0,2
101507564,0.0,0.0,1.6374725,1.4864041,-1.9147736,81.91477,50.0,2
102000112,0.0,0.0,1.5530547,1.514372,-0.49651763,80.49651,50.0,2
102502390,0.0,0.0,1.4929513,1.5465815,0.7134812,79.286514,50.0,2
103004728,0.0,0.0,1.4710828,1.5824608,1.517544,78.48245,50.0,2
103507133,0.0,0.0,1.4877567,1.6206801,1.8637074,78.136284,50.0,2
103999712,0.0,0.0,1.5354202,1.6595075,1.7391998,78.2608,50.0,2
104502092,0.0,0.0,1.6086329,1.6987361,1.2378701,78.76213,50.0,2
105004498,0.0,0.0,1.6967146,1.7366375,0.53518254,79.46482,50.0,2
105506908,0.0,0.0,1.7880198,1.7734755,-0.18753144,80.18754,50.0,2
105999523,0.0,0.0,1.8782648,1.8079797,-0.8957129,80.89571,50.0,2
106502147,0.0,0.0,1.9636097,1.8431747,-1.541232,81.54122,50.0,2
107004347,0.0,0.0,2.020895,1.8785893,-1.844968,81.84496,50.0,2
107506914,0.0,0.0,2.0546875,1.9153672,-1.8664448,81.86643,50.0,2
107999537,0.0,0.0,-2.7610674,-2.7610674,-1.8128953e-06,214.88736,50.0,0
108501681,0.0,0.0,-2.7266288,-2.7266288,-1.6451213e-07,213.61177,50.0,0
109004069,0.0,0.0,-2.6950083,-2.6950085,1.0618801e-06,211.75485,50.0,0
109506529,0.0,0.0,-2.6706817,-2.670682,-1.6031377e-06,209.35289,50.0,0
110008855,0.0,0.0,-2.65799,-2.65799,-5.173979e-07,206.57735,50.0,0
110501467,0.0,0.0,-2.6576695,-2.6576695,1.0659908e-06,203.85423,50.0,0
111003826,0.0,0.0,-2.6708398,-2.6708398,3.143914e-07,201.46555,50.0,0
111506232,0.0,0.0,-2.695158,-2.695158,9.795069e-07,199.74329,50.0,0
112008654,0.0,0.0,-2.7257247,-2.7257247,9.784715e-07,198.63261,50.0,0
112501443,0.0,0.0,-2.7587333,-2.7587333,-7.301196e-09,197.94142,50.0,0
113003637,0.0,0.0,-2.7960553,-2.7960553,-6.461928e-07,197.36263,50.0,0
113506066,0.0,0.0,-2.840725,-2.840725,1.136073e-06,196.80566,50.0,0
114008351,0.0,0.0,-2.8910782,-2.8910782,-2.6385868e-07,195.85844,50.0,0
114500949,0.0,0.0,-2.9402857,-2.9402857,-1.9473475e-08,194.30415,50.0,0
115003335,0.0,0.0,-2.9802577,-2.980258,3.676488e-07,192.0516,50.0,0
115505971,0.0,0.0,-2.3680248,2.906594,-18.02351,189.3028,50.0,0
116008115,0.0,0.0,-2.3049793,2.906594,-17.042465,186.4639,50.0,0
116500732,0.0,0.0,-2.203903,2.906594,-16.857773,183.89659,50.0,0
117003057,0.0,0.0,-2.1171248,2.906594,-16.949537,181.60097,50.0,0
117505674,0.0,0.0,-2.1614852,2.906594,-16.883612,179.4225,50.0,0
118007862,0.0,0.0,-2.2812877,2.906594,-16.33654,177.05156,50.0,0
118500391,0.0,0.0,-2.4506059,2.906594,-15.028461,174.59369,50.0,0
119002793,0.0,0.0,-2.631395,2.906594,-12.838748,172.25378,50.0,0
119505251,0.0,0.0,-2.7771952,2.906594,-10.003118,170.25089,50.0,0
120007611,0.0,0.0,-2.9196758,2.906594,-7.107997,168.4316,50.0,0
120500349,0.0,0.0,-3.0991006,2.906594,-4.3211684,166.63164,50.0,0
121002825,0.0,0.0,3.0238414,2.906594,-1.7542648,164.51044,50.0,0
