timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
28056049,28053060,4728849,-53.13227,3.2486565,10
28980687,28977680,4728849,-49.97591,3.2486565,32
30054283,30051326,4728849,-53.13227,3.2486565,46
31040635,31037676,4728849,-55.23651,3.2486565,46
32054281,32051325,4728849,-53.13227,3.2486565,46
33054282,33051326,4728849,-52.08015,3.2486565,46
34036143,34033187,4728849,-52.08015,3.2486565,55
34967467,34964505,4728849,-52.08015,3.2486565,84
36047196,36044224,4728849,-53.13227,3.2486565,112
37046144,37043188,4728849,-52.08015,3.2486565,129
38053015,38050059,4728849,-67.86196,3.2486565,131
39039046,39036048,4728849,-72.07044,3.2486565,131
40053016,40050060,4728849,-23.672894,3.2486565,131
41053025,41050070,4728849,-53.13227,3.2486565,131
42052649,42049659,4728849,-53.13227,3.2486565,131
43039002,43036046,4728849,-65.75772,3.2486565,131
44052650,44049659,4728849,-41.558945,3.2486565,131
45052649,45049686,4728849,-47.871666,3.2486565,131
46052648,46049673,4728849,-44.715305,3.2486565,131
47052652,47049659,4728849,-74.17468,3.2486565,131
48052654,48049662,4728849,-52.08015,3.2486565,131
49052651,49049659,4728849,-24.725014,3.2486565,131
50053030,50050059,4728849,-76.27892,3.2486565,132
51039020,51036049,4728849,-63.653477,3.2486565,132
52039046,52036088,4728849,-68.91408,3.2486565,132
53052333,53049377,4728849,-45.767426,3.2486565,132
54053016,54050060,4728849,-92.06073,3.2486565,133
55052650,55049662,4728849,-78.38316,3.2486565,133
56053035,56050078,4728849,-48.92379,3.2486565,133
57053032,57050075,4728849,-31.037739,3.2486565,133
58039354,58036397,4728849,-37.35046,3.2486565,133
59053016,59050060,4728849,-48.92379,3.2486565,133
60053097,60050059,4728849,-75.22681,3.2486565,133
61052651,61049659,4728849,-53.13227,3.2486565,133
62052652,62049660,4728849,-60.497116,3.1509526,133
63052652,63049659,4728849,-48.92379,3.1509526,133
64039007,64036045,4728849,-13.151688,3.1509526,133
65052651,65049659,4728849,2.6301217,3.1509526,133
66039345,66036389,4728849,-45.767426,3.1509526,133
67053074,67050073,4728849,-72.07044,3.1509526,133
68053034,68050071,4728849,-71.01832,3.1509526,133
69052669,69049713,4728849,-61.549236,3.1509526,133
70040631,70037671,4728849,-154.13585,3.2486565,137
71054283,71051327,4728849,-84.69589,3.2486565,137
72054285,72051329,4728849,-72.07044,3.2486565,137
73054283,73051327,4728849,-16.30805,3.1509526,137
74054283,74051327,4728849,-27.881376,3.2486565,137
75000708,74997691,4728849,-24.725014,3.1509526,137
76027465,76024508,4728849,-64.7056,3.1509526,137
77040718,77037737,4728849,-3.682602,3.1509526,137
78040631,78037668,4728849,-18.41229,3.1509526,137
79040631,79037667,4728849,-26.829256,3.1509526,137
80041564,80038605,4728849,-60.497116,3.1509526,137
81050671,81047712,4728849,-55.23651,3.1509526,138
82050634,82047667,4728849,-49.97591,3.1509526,138
83050646,83047663,4728849,-64.7056,3.2486565,138
84050654,84047682,4728849,-48.92379,3.2486565,138
85037459,85034486,4728849,-31.037739,3.2486565,138
86037490,86034533,4728849,-82.591644,3.2486565,138
87050640,87047681,4728849,-11.047446,3.2486565,138
88024283,88021326,4728849,-35.24622,3.2486565,138
89050733,89047752,4728849,-23.672894,3.1509526,138
90050632,90047668,4728849,-35.24622,3.1509526,138
91037459,91034486,4728849,-26.829256,3.1509526,138
92037459,92034487,4728849,-48.92379,3.1509526,138
93050682,93047669,4728849,52.079792,3.1509526,138
94050631,94047667,4728849,18.41193,3.1509526,138
95037461,95034504,4728849,-39.454704,3.1509526,138
96050632,96047669,4728849,-26.829256,3.1509526,138
97050645,97047688,4728849,-31.037739,3.1509526,138
98050634,98047667,4728849,-74.17468,3.1509526,138
