timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
28320635,0,0,104,1,0
30340265,0,0,104,1,0
32369823,0,0,104,1,0
34389395,0,0,104,1,0
36418785,0,0,104,1,0
38438404,0,0,104,1,0
40468415,0,0,104,1,0
42487855,0,0,104,1,0
44517188,0,0,104,1,0
46526786,0,0,104,1,0
48536519,0,0,104,1,0
50556280,0,0,104,1,0
52585865,0,0,104,1,0
54595342,0,0,104,1,0
56614943,0,0,104,1,0
58644584,0,0,104,1,0
60664053,0,0,104,1,0
62693341,0,0,104,1,0
64712941,0,0,104,1,0
66742536,0,0,104,1,0
68762149,0,0,104,1,0
70791234,0,0,104,1,0
72810734,0,0,104,1,0
74830343,0,0,104,1,0
76860012,0,0,104,1,0
78869369,0,0,104,1,0
80908754,0,0,104,1,0
82918225,0,0,104,1,0
84947766,0,0,104,1,0
86967355,0,0,104,1,0
88996653,0,0,104,1,0
91016210,0,0,104,1,0
93045509,0,0,104,1,0
95064960,0,0,104,1,0
97094113,0,0,104,1,0
99113574,0,0,104,1,0
101143181,0,0,104,1,0
103162435,0,0,104,1,0
105191798,0,0,104,1,0
107221421,0,0,104,1,0
109240551,0,0,104,1,0
111269824,0,0,104,1,0
113279736,0,0,104,1,0
115318674,0,0,104,1,0
117328294,0,0,104,1,0
119367421,0,0,104,1,0
121376932,0,0,104,1,0
123406547,0,0,104,1,0
125425857,0,0,104,1,0
127455113,0,0,104,1,0
129474411,0,0,104,1,0
131503829,0,0,104,1,0
133523167,0,0,104,1,0
135552344,0,0,104,1,0
137572081,0,0,104,1,0
139601198,0,0,104,1,0
141630373,0,0,104,1,0
143649811,0,0,104,1,0
145669328,0,0,104,1,0
147698500,0,0,104,1,0
149718076,0,0,104,1,0
151747257,0,0,104,1,0
153766678,0,0,104,1,0
155805685,0,0,104,1,0
157815192,0,0,104,1,0
159854314,0,0,104,1,0
161873914,0,0,104,1,0
163903170,0,0,104,1,0
165912388,0,0,104,1,0
167942117,0,0,104,1,0
169971156,0,0,104,1,0
171990260,0,0,104,1,0
174009651,0,0,104,1,0
176029036,0,0,104,1,0
178058279,0,0,104,1,0
180077666,0,0,104,1,0
182106918,0,0,104,1,0
184126553,0,0,104,1,0
186155378,0,0,104,1,0
188174995,0,0,104,1,0
190204101,0,0,104,1,0
192223338,0,0,104,1,0
194242761,0,0,104,1,0
196272024,0,0,104,1,0
198301859,0,0,104,1,0
200320660,0,0,104,1,0
202349648,0,0,104,1,0
204369059,0,0,104,1,0
206398702,0,0,104,1,0
208417658,0,0,104,1,0
210446822,0,0,104,1,0
212466466,0,0,104,1,0
214495521,0,0,104,1,0
216514628,0,0,104,1,0
218543888,0,0,104,1,0
220563262,0,0,104,1,0
222592657,0,0,104,1,0
224611790,0,0,104,1,0
226641335,0,0,104,1,0
228660337,0,0,104,1,0
230689400,0,0,104,1,0
232708788,0,0,104,1,0
234738020,0,0,104,1,0
236757486,0,0,104,1,0
238786830,0,0,104,1,0
240805870,0,0,104,1,0
242835148,0,0,104,1,0
244854286,0,0,104,1,0
246883483,0,0,104,1,0
248902880,0,0,104,1,0
250932055,0,0,104,1,0
252951481,0,0,104,1,0
254980642,0,0,104,1,0
257000038,0,0,104,1,0
259029052,0,0,104,1,0
261048396,0,0,104,1,0
263077638,0,0,104,1,0
265097021,0,0,104,1,0
265526173,0,0,104,1,0
