timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
27305432,27305193,0.6379115,-0.9370354,0.18780299,nan,nan,nan,nan,nan
27307895,27307656,0.64038515,-0.94176686,0.18934995,nan,nan,nan,nan,nan
27406416,27406174,0.7795247,-1.0,0.18592045,nan,nan,nan,nan,nan
27507389,27507155,0.92002285,-1.0,0.2251628,nan,nan,nan,nan,nan
27605906,27605673,0.9572934,-1.0,0.30366695,nan,nan,nan,nan,nan
27706890,27706655,1.0,-0.99569654,0.33354512,nan,nan,nan,nan,nan
27805406,27805172,1.0,-0.9687602,0.32318652,nan,nan,nan,nan,nan
27906387,27906154,1.0,-0.84252834,0.30165625,nan,nan,nan,nan,nan
28004909,28004672,-0.81361425,0.69764256,0.23938619,nan,nan,nan,nan,nan
28105894,28105653,1.0,-0.46837017,0.14143555,nan,nan,nan,nan,nan
28206890,28206634,1.0,-0.17598131,0.1319474,nan,nan,nan,nan,nan
28305382,28305152,0.986551,0.013449252,0.11794559,nan,nan,nan,nan,nan
28406377,28406133,0.9000677,0.09993258,0.10281832,nan,nan,nan,nan,nan
28504883,28504652,0.8519733,0.14802691,0.064129725,nan,nan,nan,nan,nan
28605861,28605633,0.8932843,0.10671595,0.054927137,nan,nan,nan,nan,nan
28704382,28704151,0.9325172,-0.05079113,0.08585307,nan,nan,nan,nan,nan
28805394,28805132,0.9522386,-0.1506997,0.14246422,nan,nan,nan,nan,nan
28908849,28908576,1.0,-0.12676139,0.1414392,nan,nan,nan,nan,nan
29004977,29004632,1.0,-0.17668511,0.11647798,nan,nan,nan,nan,nan
29108308,29108076,1.0,-0.29761553,0.124554515,nan,nan,nan,nan,nan
29204427,29204131,1.0,-0.4324794,0.15057877,nan,nan,nan,nan,nan
29307810,29307575,0.9653083,-0.5028961,0.14001252,nan,nan,nan,nan,nan
29403895,29403632,0.9405194,-0.48432714,0.14255314,nan,nan,nan,nan,nan
29507323,29507074,0.90949076,-0.44862515,0.1959975,nan,nan,nan,nan,nan
29608302,29608056,1.0,-0.48105264,0.2516029,nan,nan,nan,nan,nan
29706820,29706574,1.0,-0.45199043,0.26306382,nan,nan,nan,nan,nan
29807822,29807555,1.0,-0.5060897,0.24841838,nan,nan,nan,nan,nan
29906328,29906073,1.0,-0.6472867,0.29420406,nan,nan,nan,nan,nan
30007295,30007054,0.9837597,-0.6898362,0.29424542,nan,nan,nan,nan,nan
30105800,30105572,0.9662656,-0.6728243,0.29131937,nan,nan,nan,nan,nan
30206798,30206554,1.0,-0.71006554,0.30156174,nan,nan,nan,nan,nan
30307765,30307535,1.0,-0.7324154,0.3153349,nan,nan,nan,nan,nan
30406295,30406053,1.0,-0.8171895,0.3036154,nan,nan,nan,nan,nan
30507276,30507034,1.0,-0.8805121,0.28738642,nan,nan,nan,nan,nan
30605783,30605552,1.0,-0.885268,0.27440217,nan,nan,nan,nan,nan
30706762,30706534,1.0,-0.7952432,0.29862756,nan,nan,nan,nan,nan
30805279,30805052,1.0,-0.7248245,0.3231662,nan,nan,nan,nan,nan
30906260,30906033,1.0,-0.75637895,0.38203838,nan,nan,nan,nan,nan
31007240,31007014,1.0,-0.7755859,0.41445628,nan,nan,nan,nan,nan
31105775,31105532,1.0,-0.641706,0.30924827,nan,nan,nan,nan,nan
31206741,31206514,1.0,-0.5000001,0.21346551,nan,nan,nan,nan,nan
31305260,31305032,1.0,-0.5000001,0.20647953,nan,nan,nan,nan,nan
31406243,31406013,1.0,-0.55896544,0.34967557,nan,nan,nan,nan,nan
31504761,31504531,1.0,-0.64572537,0.47361204,nan,nan,nan,nan,nan
31605739,31605512,1.0,-0.6315896,0.4685412,nan,nan,nan,nan,nan
31709186,31708957,1.0,-0.570479,0.38711837,nan,nan,nan,nan,nan
31805241,31805012,1.0,-0.5440865,0.3590829,nan,nan,nan,nan,nan
31908690,31908456,1.0,-0.5335823,0.3280901,nan,nan,nan,nan,nan
32004782,32004511,1.0,-0.38965762,0.25622898,nan,nan,nan,nan,nan
32108185,32107956,1.0,-0.34633976,0.27197134,nan,nan,nan,nan,nan
32204241,32204011,1.0,-0.38183382,0.30717543,nan,nan,nan,nan,nan
32307689,32307455,1.0,-0.44395015,0.34393844,nan,nan,nan,nan,nan
32408668,32408436,1.0,-0.58424187,0.3297689,nan,nan,nan,nan,nan
32507184,32506955,1.0,-0.65629643,0.3110216,nan,nan,nan,nan,nan
32608164,32607936,1.0,-0.5918617,0.29766577,nan,nan,nan,nan,nan
32706691,32706455,1.0,-0.5057698,0.2931837,nan,nan,nan,nan,nan
32807665,32807435,1.0,-0.545318,0.27607867,nan,nan,nan,nan,nan
32906183,32905954,1.0,-0.6646893,0.29009986,nan,nan,nan,nan,nan
33007178,33006935,1.0,-0.77020967,0.33737716,nan,nan,nan,nan,nan
33108143,33107916,1.0,-0.7114369,0.3067797,nan,nan,nan,nan,nan
33206667,33206434,1.0,-0.70653456,0.32206836,nan,nan,nan,nan,nan
33307645,33307416,1.0,-0.77124137,0.39834693,nan,nan,nan,nan,nan
33406184,33405934,1.0,-0.8724981,0.47027975,nan,nan,nan,nan,nan
33507197,33506915,1.0,-0.8877841,0.42987674,nan,nan,nan,nan,nan
33605664,33605434,1.0,-0.8175168,0.3874513,nan,nan,nan,nan,nan
33706647,33706415,1.0,-0.80382,0.35640168,nan,nan,nan,nan,nan
