timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
2331624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
7627639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
15362853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
26914549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
46554639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
172274946,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2003,1,1,0,1,0,0
172274974,2.0,0.0,nan,nan,nan,nan,0.0,1000,1,1,0,1,0,0
172274975,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
