timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
27000563,0,0,0,1,0,0,0,0,0,0,0,0
28005279,0,0,0,1,0,0,0,0,0,0,0,0
29010243,0,0,0,1,0,0,0,0,0,0,0,0
30015104,0,0,0,1,0,0,0,0,0,0,0,0
31020274,0,0,0,1,0,0,0,0,0,0,0,0
32024822,0,0,0,1,0,0,0,0,0,0,0,0
33029702,0,0,0,1,0,0,0,0,0,0,0,0
34034574,0,0,0,1,0,0,0,0,0,0,0,0
35039475,0,0,0,1,0,0,0,0,0,0,0,0
36044389,0,0,0,1,0,0,0,0,0,0,0,0
37049273,0,0,0,1,0,0,0,0,0,0,0,0
38054126,0,0,0,1,0,0,0,0,0,0,0,0
39058972,0,0,0,1,0,0,0,0,0,0,0,0
40063915,0,0,0,1,0,0,0,0,0,0,0,0
41068822,0,0,0,1,0,0,0,0,0,0,0,0
42004908,0,0,0,0,0,0,0,0,0,0,0,0
43009620,0,0,0,0,0,0,0,0,0,0,0,0
44014474,0,0,0,0,0,0,0,0,0,0,0,0
45019387,0,0,0,0,0,0,0,0,0,0,0,0
46024480,0,0,0,0,0,0,0,0,0,0,0,0
47029145,0,0,0,0,0,0,0,0,0,0,0,0
48034028,0,0,0,0,0,0,0,0,0,0,0,0
49038888,0,0,0,0,0,0,0,0,0,0,0,0
50043741,0,0,0,0,0,0,0,0,0,0,0,0
51048619,0,0,0,0,0,0,0,0,0,0,0,0
52053517,0,0,0,0,0,0,0,0,0,0,0,0
53058359,0,0,0,0,0,0,0,0,0,0,0,0
54063495,0,0,0,0,0,0,0,0,0,0,0,0
55068325,0,0,0,0,0,0,0,0,0,0,0,0
56072990,0,0,0,0,0,0,0,0,0,0,0,0
57078058,0,0,0,0,0,0,0,0,0,0,0,0
58082778,0,0,0,0,0,0,0,0,0,0,0,0
59087868,0,0,0,0,0,0,0,0,0,0,0,0
60092592,0,0,0,0,0,0,0,0,0,0,0,0
61097229,0,0,0,0,0,0,0,0,0,0,0,0
62102154,0,0,0,0,0,0,0,0,0,0,0,0
63107104,0,0,0,0,0,0,0,0,0,0,0,0
64111956,0,0,0,0,0,0,0,0,0,0,0,0
65116676,0,0,0,0,0,0,0,0,0,0,0,0
66121622,0,0,0,0,0,0,0,0,0,0,0,0
67126478,0,0,0,0,0,0,0,0,0,0,0,0
68131520,0,0,0,0,0,0,0,0,0,0,0,0
69136312,0,0,0,0,0,0,0,0,0,0,0,0
70141057,0,0,0,0,0,0,0,0,0,0,0,0
71145855,0,0,0,0,0,0,0,0,0,0,0,0
72150696,0,0,0,0,0,0,0,0,0,0,0,0
73155459,0,0,0,0,0,0,0,0,0,0,0,0
74160387,0,0,0,0,0,0,0,0,0,0,0,0
75165186,0,0,0,0,0,0,0,0,0,0,0,0
76169946,0,0,0,0,0,0,0,0,0,0,0,0
77174787,0,0,0,0,0,0,0,0,0,0,0,0
