timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
27249422,31.185632219232172,117.19757970902224,35.405937,0.0,0.0,0.0,0.0,997,1,1,0,0
42005096,31.18564205339911,117.1975609313797,35.32859,0.94330233,-1.8132205,0.6245346,-0.21461405,998,1,1,1,0
46054616,31.18564205339911,117.1975609313797,35.32859,0.94330233,-1.8132205,0.6245346,-0.29207945,998,1,1,1,0
265517486,31.185586864097086,117.19755663327823,34.452415,-5.193468,-2.2220855,1.5007095,2.8302956,999,1,1,1,0
265734656,31.185586864097086,117.19755663327823,34.452415,-5.193468,-2.2220855,1.5007095,2.8016593,999,1,1,1,0
