timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
27249424,1,0,1,0,0,0,0
27757912,1,0,1,0,0,0,0
28263818,1,0,1,0,0,0,0
28769929,1,0,1,0,0,0,0
29275643,1,0,1,0,0,0,0
29781641,1,0,1,0,0,0,0
30288644,1,0,1,0,0,0,0
30794643,1,0,1,0,0,0,0
31300654,1,0,1,0,0,0,0
31806642,1,0,1,0,0,0,0
32312696,1,0,1,0,0,0,0
32818644,1,0,1,0,0,0,0
33324646,1,0,1,0,0,0,0
33831646,1,0,1,0,0,0,0
34337658,1,0,1,0,0,0,0
34843776,1,0,1,0,0,0,0
35349924,1,0,1,0,0,0,0
35855643,1,0,1,0,0,0,0
36361775,1,0,1,0,0,0,0
36867644,1,0,1,0,0,0,0
37373819,1,0,1,0,0,0,0
37879645,1,0,1,0,0,0,0
38385645,1,0,1,0,0,0,0
38892332,1,0,1,0,0,0,0
39397643,1,0,1,0,0,0,0
39903848,1,0,1,0,0,0,0
40409643,1,0,1,0,0,0,0
40915975,1,0,1,0,0,0,0
41421648,1,0,1,0,0,0,0
41927643,1,0,1,0,0,0,0
42433777,1,0,1,0,0,0,0
42940788,1,0,1,0,0,0,0
43446661,1,0,1,0,0,0,0
43952644,1,0,1,0,0,0,0
44459644,1,0,1,0,0,0,0
44965644,1,0,1,0,0,0,0
45471677,1,0,1,0,0,0,0
45977643,1,0,1,0,0,0,0
46175925,1,0,1,0,0,0,0
46560656,1,0,1,0,0,0,0
47066641,1,0,1,0,0,0,0
47572659,1,0,1,0,0,0,0
48078645,1,0,1,0,0,0,0
48584656,1,0,1,0,0,0,0
49090654,1,0,1,0,0,0,0
49596642,1,0,1,0,0,0,0
50103186,1,0,1,0,0,0,0
50608667,1,0,1,0,0,0,0
51114646,1,0,1,0,0,0,0
51620978,1,0,1,0,0,0,0
52126642,1,0,1,0,0,0,0
52632653,1,0,1,0,0,0,0
53138644,1,0,1,0,0,0,0
53644659,1,0,1,0,0,0,0
54150654,1,0,1,0,0,0,0
54491807,1,0,1,0,0,0,0
54997644,1,0,1,0,0,0,0
55503785,1,0,1,0,0,0,0
56009645,1,0,1,0,0,0,0
56515646,1,0,1,0,0,0,0
57021781,1,0,1,0,0,0,0
57528721,1,0,1,0,0,0,0
58034644,1,0,1,0,0,0,0
58540656,1,0,1,0,0,0,0
59046653,1,0,1,0,0,0,0
59552934,1,0,1,0,0,0,0
60058644,1,0,1,0,0,0,0
60564644,1,0,1,0,0,0,0
61070655,1,0,1,0,0,0,0
61576669,1,0,1,0,0,0,0
62082980,1,0,1,0,0,0,0
62588645,1,0,1,0,0,0,0
63094658,1,0,1,0,0,0,0
63600653,1,0,1,0,0,0,0
64106833,1,0,1,0,0,0,0
64612800,1,0,1,0,0,0,0
65118647,1,0,1,0,0,0,0
65624645,1,0,1,0,0,0,0
66130752,1,0,1,0,0,0,0
66636646,1,0,1,0,0,0,0
67142849,1,0,1,0,0,0,0
67649644,1,0,1,0,0,0,0
68155837,1,0,1,0,0,0,0
68661642,1,0,1,0,0,0,0
69167644,1,0,1,0,0,0,0
69673802,1,0,1,0,0,0,0
70179644,1,0,1,0,0,0,0
70685644,1,0,1,0,0,0,0
70885163,1,0,1,0,0,0,0
71390656,1,0,1,0,0,0,0
71896700,1,0,1,0,0,0,0
72402646,1,0,1,0,0,0,0
72908646,1,0,1,0,0,0,0
73414645,1,0,1,0,0,0,0
73920665,1,0,1,0,0,0,0
74426800,1,0,1,0,0,0,0
74932656,1,0,1,0,0,0,0
75438644,1,0,1,0,0,0,0
75944645,1,0,1,0,0,0,0
76450678,1,0,1,0,0,0,0
76956645,1,0,1,0,0,0,0
77462702,1,0,1,0,0,0,0
77968645,1,0,1,0,0,0,0
78474655,1,0,1,0,0,0,0
78980655,1,0,1,0,0,0,0
79486642,1,0,1,0,0,0,0
79992644,1,0,1,0,0,0,0
80498646,1,0,1,0,0,0,0
81004732,1,0,1,0,0,0,0
81510667,1,0,1,0,0,0,0
82016645,1,0,1,0,0,0,0
82522645,1,0,1,0,0,0,0
83028680,1,0,1,0,0,0,0
83534663,1,0,1,0,0,0,0
84040655,1,0,1,0,0,0,0
84546641,1,0,1,0,0,0,0
85052645,1,0,1,0,0,0,0
