timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
27249425,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
27757914,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
28263820,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
28769931,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
29275645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
29781646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
30288646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
30794645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
31300656,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
31806646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
32312697,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
32818646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
33324647,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
33831647,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
34337659,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
34843778,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
35349926,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
35855645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
36361777,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
36867645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
37373821,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
37879647,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
38385647,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
38892334,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
39397645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
39903850,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
40409645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
40915977,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
41421650,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
41927645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
42433779,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
42940790,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
43446663,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
43952646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
44459646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
44965646,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
45471679,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
45977644,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
46175927,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
46560657,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
47066645,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
47572661,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
