timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
27656556,27655595,527633,0.18351476,0.23254506,0.41575745,3
27796556,27795595,527633,0.19266886,0.21501632,0.40124905,3
28619129,28618170,527633,0.31887522,0.18686068,0.36983106,3
28913332,28912366,527633,0.257628,0.23127161,0.37921518,3
29750055,29749096,527633,0.23281744,0.23444198,0.37353402,3
30170054,30169095,527633,0.1979782,0.2555426,0.3859905,3
30730053,30729094,527633,0.20040935,0.2760349,0.36708704,3
31270044,31219070,527633,0.23338816,0.27994722,0.33281288,3
31710054,31709095,527633,0.19737974,0.25658873,0.34783837,3
32250027,32219067,527633,0.20712332,0.28345478,0.35791942,3
32730027,32709095,527633,0.178911,0.31998456,0.32676125,3
33230028,33199075,527633,0.16292793,0.3102856,0.33812743,3
33710042,33699075,527633,0.11612205,0.31855053,0.34868902,3
33906955,33905989,527633,0.10982057,0.3068308,0.36908832,3
34737794,34736834,527633,0.106581755,0.30800763,0.36760563,3
35215305,35214341,527633,0.1602877,0.24007107,0.41420564,3
35660833,35615867,527633,0.18032736,0.20829733,0.43004474,3
36186652,36185680,527633,0.21979685,0.22588995,0.39344525,3
36669960,36669002,527633,0.19537307,0.23255585,0.41495433,3
37229474,37228510,527633,0.22835828,0.20848563,0.41527516,3
37769471,37718510,527633,0.25155562,0.17133944,0.40736866,3
38209493,38208529,527633,0.2271282,0.19156191,0.3864798,3
38669543,38668510,527633,0.25058526,0.16829231,0.4202078,3
39229468,39228510,527633,0.21392874,0.16557892,0.43818563,3
39769475,39718518,527633,0.22590804,0.1469417,0.4254955,3
40209475,40208511,527633,0.20783147,0.13298576,0.45357543,3
40769473,40768510,527633,0.14282301,0.08993473,0.49722585,3
41269469,41258510,527633,0.23962526,0.1068396,0.45131916,3
41769475,41748522,527633,0.109769665,0.09560117,0.5300242,3
42269469,42238510,527633,0.109287515,0.0317228,0.5108657,3
42749469,42728510,527633,0.056883633,0.12567128,0.4991735,3
43249474,43218513,527633,0.04895211,0.045414045,0.51331556,3
43729487,43708510,527633,0.23214862,0.012389414,0.46129686,3
44189471,44188512,527633,0.27127865,-0.0585417,0.44926697,3
44749486,44748510,527633,0.22421682,-0.10801484,0.4679044,3
45169486,45168510,527633,0.19745198,-0.14845549,0.47138956,3
45729485,45728511,527633,0.07275967,-0.17496859,0.49702314,3
46269481,46218510,527633,0.1165335,-0.1632845,0.5080961,3
46709523,46708560,527633,0.08922589,-0.08957387,0.53469807,3
47229470,47208519,527633,0.10868325,-0.03468801,0.5319423,3
47729477,47698511,527633,0.12641536,-0.03922297,0.5267814,3
48209490,48188516,527633,0.13472562,-0.021501716,0.4994502,3
48769474,48748510,527633,0.055244364,-0.08313315,0.53279525,3
49169474,49168511,527633,-0.027498428,-0.2146692,0.49894378,3
49749470,49704513,527633,-0.17063749,-0.28814885,0.447306,3
50229469,50198510,527633,-0.30742118,-0.1647377,0.4064063,3
50709468,50688510,527633,-0.3493495,-0.06259958,0.36798298,3
51189469,51178510,527633,-0.37083513,0.0882496,0.3483652,3
51749474,51738510,527633,-0.39420682,0.10689878,0.32081407,3
52269473,52268510,527633,-0.47610024,0.114055336,0.25987747,3
52689508,52688544,527633,-0.4550444,0.16488637,0.18324581,3
53249474,53248511,527633,-0.4333846,0.19574364,0.16490915,3
53669469,53668510,527633,-0.3522415,0.2739931,0.21724269,3
54229469,54228511,527633,-0.38332692,0.25496823,0.1652621,3
54669469,54668510,527633,-0.33440933,0.3012075,0.18229643,3
55189471,55178510,527633,-0.22595792,0.35896683,0.23326993,3
55749474,55738510,527633,-0.057960283,0.38484156,0.2819848,3
56269470,56228510,527633,0.016676685,0.32529962,0.32448164,3
56729475,56718511,527633,0.083359264,0.29388845,0.4106232,3
57249493,57208521,527633,0.051249087,0.25761542,0.4423019,3
57729474,57708511,527633,0.046827085,0.24145663,0.47160792,3
58229469,58198510,527633,0.0067659146,0.2347369,0.48450872,3
58709469,58688511,527633,-0.03108134,0.26622617,0.48355466,3
59269480,59248516,527633,-0.07039292,0.32684594,0.46252772,3
59769474,59738515,527633,-0.12523976,0.35090786,0.38562554,3
60249482,60228510,527633,-0.07046479,0.3442822,0.35434514,3
60769492,60738514,527633,-0.05324381,0.36961728,0.3397067,3
61249476,61228510,527633,0.0013820704,0.31236312,0.34919652,3
61749469,61718510,527633,0.05085433,0.3619866,0.3163811,3
62229469,62208510,527633,0.11905126,0.28321812,0.3567704,3
62729482,62698510,527633,0.17955591,0.270542,0.32959986,3
63149469,63118510,527633,0.23853548,0.2387871,0.3495741,3
63729474,63728510,527633,0.26307222,0.15543312,0.37780404,3
64269475,64218510,527633,0.26722184,0.12128863,0.41566575,3
64709470,64708510,527633,0.17879581,0.036314003,0.5326311,3
65269473,65268510,527633,0.09896257,-0.10840217,0.5092121,3
