timestamp,rpm_estimate,rpm_raw
27301213,-0.0006028363,0.0
27311131,-0.00048226904,0.0
27501167,-6.950229e-06,0.0
27701127,-8.013068e-08,0.0
27901124,-1.8043826e-09,0.0
28101116,-4.730081e-10,0.0
28281116,-4.0631085e-11,0.0
28501115,-0.018750053,0.0
28701116,-0.11210127,0.0
28901271,-0.012036784,0.0
29091115,-0.0012924398,0.0
29301116,-8.881578e-05,0.0
29501117,0.11266842,0.0
29701116,0.0012989782,0.0
29901116,1.49762e-05,0.0
30101116,1.7266382e-07,0.0
30301117,1.9906783e-09,0.0
30501115,0.058294266,1.4655806
30701114,0.0006720871,0.0
30901123,7.748635e-06,0.0
31101118,-0.20818795,-1.4644086
31301116,0.20243001,1.4666078
31501115,0.16788329,1.4647014
31701115,0.21475276,1.4648479
31901115,0.23618674,1.4648479
32101116,0.20992413,1.4648479
32301116,0.17075364,1.4652874
32501115,-0.02918691,0.0
32701116,0.19186038,0.0
32901116,-0.026156839,0.0
33101116,-0.10418369,-1.4648479
33301116,0.27003905,1.4648479
33501116,-0.059562445,-1.4648479
33701116,-0.0010729817,0.0
33901116,-0.035188757,0.0
34061115,-0.5289152,0.0
34291304,-0.094025135,0.0
34501135,0.28824952,1.461924
34631116,-0.008449955,0.0
34861116,-0.00046454114,0.0
34981155,-0.00015222085,0.0
35301146,-0.015386942,0.0
35501300,-0.0010573826,0.0
35681701,-2.9762672e-05,0.0
35901121,-1.6362204e-06,0.0
36021331,-1.7568782e-07,0.0
36291261,-1.8864338e-08,0.0
36481116,-3.9414089,-13.182313
36701135,-111.661545,38.010025
36901571,56.50467,84.057846
37101132,159.1776,204.8912
37301116,301.64127,310.54684
37501115,99.839935,210.95851
37701116,220.84927,238.0371
37891116,391.03928,1012.93945
38101116,352.10065,361.81653
38301116,-101.48025,411.5797
38501115,570.4704,760.3299
38700988,-107.83717,0.0
38901116,515.23706,543.1344
39101116,706.7739,800.87946
39301115,683.5315,656.3157
39501116,804.5447,729.49243
39701116,915.0964,1006.24713
39901121,842.71533,948.3229
40101139,838.9891,823.061
40301116,909.9417,822.27075
40501116,1012.9344,852.53925
40701116,1110.5576,1009.27734
40901116,1185.6353,1142.8066
41101116,1192.3046,1215.9421
41301116,1195.3411,1228.0302
41501116,1141.5592,1266.9631
41701116,1179.6852,1315.0353
41901116,1005.3402,1290.5273
42101116,1117.9584,1299.3164
42300999,311.32123,0.0
42501115,1308.3374,1322.754
42701116,1211.4554,1190.9182
42901115,1403.5952,1444.4805
43101116,1379.3862,1546.8846
43301117,1542.6354,1460.3031
43501116,1534.2578,1555.6641
43701119,1619.9745,1722.1394
43901116,1631.2063,1557.1289
44101115,1821.593,1886.9077
44301116,1769.9424,1730.8457
44501116,1832.3845,1894.043
44701116,1738.9233,1759.2775
44901118,1811.5728,1717.918
45101134,1939.9663,1918.4221
45301116,1904.5858,1946.7775
45501116,1887.8296,1832.5197
45701116,1883.0243,1967.2853
45901116,1798.2006,1898.4375
46101116,1848.6942,1684.7385
46301116,1940.0697,1935.2521
46501116,1870.8217,1892.5781
46701170,1892.3076,1886.3091
46901160,1878.2073,1957.4036
47101116,1797.5023,1810.547
47301117,1846.9764,1659.5021
47501117,1951.4747,2071.082
47701124,1878.9332,1937.9027
47901118,1896.4421,1820.2549
48101116,1875.653,1972.947
48301116,1773.349,1778.9904
48501115,1867.396,1671.387
48701116,1972.761,2002.2413
48901134,1917.8416,1968.1368
49101116,1900.5604,1816.2247
49301131,1935.2112,2016.9944
49501116,1819.941,1838.3789
49701117,1835.675,1666.0337
49901116,1956.1188,1910.8578
50101115,1937.7289,2020.0197
50301116,1885.3766,1889.6488
50501116,1938.2301,1952.6367
50701117,1843.9464,1949.5121
50901116,1806.9612,1785.8932
51101115,1930.3993,1819.336
51301114,1964.2075,2005.572
51501116,1911.2719,2018.151
51701117,1922.4438,1841.3083
51901125,1898.8062,2015.276
52101116,1811.7179,1891.1134
52301116,1862.2217,1687.4998
52501116,1969.5127,1927.7344
52701116,1948.5858,2088.867
52901117,1898.9103,1797.5427
53101117,1939.3766,1959.765
53301117,1842.4928,2016.6866
53501116,1824.8406,1700.6838
53701116,1897.9805,1766.425
53901116,1887.104,1937.9883
54101115,1845.7219,1857.4219
54301116,1882.0706,1993.6522
54501116,1757.7615,1815.2919
54701116,1761.334,1558.9053
54901116,1844.7231,1897.1624
55101116,1774.8147,1784.0013
55301115,1822.1667,1980.4686
55501116,1675.1351,1678.7109
55701185,1812.8301,1743.8269
55901117,1819.6935,1864.7461
56101125,1748.1119,1658.1757
56301116,1720.7557,1781.25
56501126,1681.8346,1518.989
56701115,1820.8275,1765.1368
56901117,1716.8065,1739.4652
57101116,1775.4204,1838.3789
57301116,1095.9865,-1319.0918
57501116,1779.0594,1647.9493
57701116,1837.6012,1913.0859
57901116,1772.3153,1712.4022
58101116,1801.3685,1858.8865
58301116,1656.2416,1589.6053
58501116,1773.4171,1783.5951
58701144,1675.6471,1730.2343
58901116,1718.7019,1854.4923
59101129,1619.9814,1566.8108
59301116,1799.5482,1690.2606
59501116,1830.1166,1927.4259
59701116,1799.9463,1766.7267
59901116,1779.2905,1868.1089
60101116,1709.6039,1630.5342
60301116,1848.3584,1801.7579
60501117,1807.2366,1824.8303
60701118,1802.8444,1720.6755
60901119,1723.412,1816.5881
61101115,1662.5607,1592.2852
61301115,1803.68,1822.2657
61501116,1760.8497,1735.8397
61701115,1745.4418,1799.008
61901116,1595.2878,1600.9142
62101116,1719.4513,1697.5841
62301116,1600.5366,1590.6609
62501115,1626.8279,1677.2463
62701115,1639.1434,1566.0746
62901116,1778.7579,1838.3792
63101116,1755.8623,1715.1604
63301167,1810.7803,1857.8507
63501153,1692.2789,1626.9557
63701116,1817.8008,1694.6545
63901116,1843.2416,1882.324
64101116,1784.9487,1683.1057
64301116,1802.9056,1904.4873
64501123,1689.6084,1640.9413
64701116,1825.4504,1688.7958
64901122,1835.6028,1914.2349
65101128,1798.7894,1784.6108
65301116,1799.5927,1985.8047
65501136,1697.788,1683.2057
65701116,1834.8396,1848.633
65901116,1757.4595,1764.9602
66101116,1750.3732,1741.6992
66301116,1593.1849,1686.0352
66501118,1687.2296,1540.7075
66701115,1706.3013,1760.7422
66901116,1779.7574,1850.0977
67101115,1697.5804,1746.0939
67301116,1748.8955,1570.3127
67501117,1856.5239,1879.2065
67701116,1780.1271,1739.8862
67901116,1815.3423,1866.0244
68101118,1706.8417,1744.1058
68301117,1774.408,1608.3984
68501116,1864.4579,1888.1836
68701116,1801.3041,1798.6483
68901117,1819.2856,1907.799
69081114,1703.0132,1640.7892
69301116,1789.9028,1677.2463
69501117,1847.6661,1910.1566
69701115,1780.1381,1711.1084
69901116,1793.7974,1855.9573
70101168,1682.5807,1621.937
70301166,1821.2837,1695.4752
70501119,1805.2903,1972.7498
70701115,1794.3544,1788.5743
70901116,1776.2473,1895.5079
71101129,1698.3939,1612.162
71301116,1855.1825,1855.9572
71501117,1808.6935,1838.3789
71701116,1782.1212,1705.0784
71901116,1654.0925,1717.9087
72101117,1674.5652,1498.0024
72301116,1747.3994,1791.6416
72501116,1728.4272,1691.8945
72701116,1699.804,1845.8881
72901116,1700.2177,1621.582
73101116,1858.3334,1955.5665
73301116,1794.6934,1839.844
73501132,1828.4161,1863.4159
73701115,1709.287,1743.3385
73901116,1764.535,1633.3011
74101117,1864.2985,1911.4299
74301116,1775.0774,1734.3751
