timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
27243372,27220391,9,4,1,0,0,0,0,0,0,0,0,0,0
28263414,28239794,9,4,1,0,0,0,0,0,0,0,0,0,0
29282720,29259496,9,4,1,0,0,0,0,0,0,0,0,0,0
30303286,30279092,9,4,1,0,0,0,0,0,0,0,0,0,0
31307817,31283980,9,4,1,0,0,0,0,0,0,0,0,0,0
32326980,32303641,9,4,1,0,0,0,0,0,0,0,0,0,0
33344017,33321020,9,4,1,0,0,0,0,0,0,0,0,0,0
34362163,34338056,9,4,1,0,0,0,0,0,0,0,0,0,0
35381241,35357738,9,4,1,0,0,0,0,0,0,0,0,0,0
36403002,36377803,9,4,1,0,0,0,0,0,0,0,0,0,0
37422688,37399660,9,4,1,0,0,0,0,0,0,0,0,0,0
38442360,38419638,9,4,1,0,0,0,0,0,0,0,0,0,0
39464899,39441323,9,4,1,0,0,0,0,0,0,0,0,0,0
40486674,40463598,9,4,1,0,0,0,0,0,0,0,0,0,0
41508886,41483550,9,4,1,0,0,0,0,0,0,0,0,0,0
42525989,42503176,9,4,1,0,0,0,0,0,0,0,0,0,0
43548178,43524908,9,4,1,0,0,0,0,0,0,0,0,0,0
44568191,44544645,9,4,1,0,0,0,0,0,0,0,0,0,0
45582767,45559298,9,4,1,0,0,0,0,0,0,0,0,0,0
46587955,46564159,9,4,1,0,0,0,0,0,0,0,0,0,0
47609409,47586482,9,4,1,0,0,0,0,0,0,0,0,0,0
48609586,48587148,9,4,1,0,0,0,0,0,0,0,0,0,0
49612204,49588632,9,4,1,0,0,0,0,0,0,0,0,0,0
50633884,50610887,9,4,1,0,0,0,0,0,0,0,0,0,0
51633885,51611141,9,4,1,0,0,0,0,0,0,0,0,0,0
52633943,52610815,9,4,1,0,0,0,0,0,0,0,0,0,0
53653446,53630809,9,4,1,0,0,0,0,0,0,0,0,0,0
54476027,54453060,10,6,1,0,0,0,0,0,0,0,0,0,0
55485874,55463102,10,6,1,0,0,0,0,0,0,0,0,0,0
56508622,56484879,10,6,1,0,0,0,0,0,0,0,0,0,0
57530023,57507200,10,6,1,0,0,0,0,0,0,0,0,0,0
58535176,58509366,10,6,1,0,0,0,0,0,0,0,0,0,0
59554628,59531985,10,6,1,0,0,0,0,0,0,0,0,0,0
60571872,60548669,10,6,1,0,0,0,0,0,0,0,0,0,0
61592129,61568208,10,6,1,0,0,0,0,0,0,0,0,0,0
62613543,62590476,10,6,1,0,0,0,0,0,0,0,0,0,0
63635629,63612583,10,6,1,0,0,0,0,0,0,0,0,0,0
64635880,64612395,10,6,1,0,0,0,0,0,0,0,0,0,0
65655306,65632092,10,6,1,0,0,0,0,0,0,0,0,0,0
66675402,66651702,10,6,1,0,0,0,0,0,0,0,0,0,0
67694548,67671233,10,6,1,0,0,0,0,0,0,0,0,0,0
68714387,68690841,10,6,1,0,0,0,0,0,0,0,0,0,0
69731185,69709002,10,6,1,0,0,0,0,0,0,0,0,0,0
70750886,70727737,10,6,1,0,0,0,0,0,0,0,0,0,0
71773217,71749722,10,6,1,0,0,0,0,0,0,0,0,0,0
72792818,72769344,10,6,1,0,0,0,0,0,0,0,0,0,0
73812203,73789000,10,6,1,0,0,0,0,0,0,0,0,0,0
74832098,74808620,10,6,1,0,0,0,0,0,0,0,0,0,0
75851557,75828258,10,6,1,0,0,0,0,0,0,0,0,0,0
76871583,76847958,10,6,1,0,0,0,0,0,0,0,0,0,0
77890764,77867666,10,6,1,0,0,0,0,0,0,0,0,0,0
78893048,78870181,10,6,1,0,0,0,0,0,0,0,0,0,0
79912579,79889531,10,6,1,0,0,0,0,0,0,0,0,0,0
80927244,80904227,10,6,1,0,0,0,0,0,0,0,0,0,0
81945040,81921297,10,6,1,0,0,0,0,0,0,0,0,0,0
82959448,82936424,10,6,1,0,0,0,0,0,0,0,0,0,0
83981084,83958266,10,6,1,0,0,0,0,0,0,0,0,0,0
85000792,84977912,10,6,1,0,0,0,0,0,0,0,0,0,0
86020384,85997355,10,6,1,0,0,0,0,0,0,0,0,0,0
87039951,87017132,10,6,1,0,0,0,0,0,0,0,0,0,0
88062403,88038862,10,6,1,0,0,0,0,0,0,0,0,0,0
89081820,89058483,10,6,1,0,0,0,0,0,0,0,0,0,0
90081925,90058533,10,6,1,0,0,0,0,0,0,0,0,0,0
91083851,91060868,10,6,1,0,0,0,0,0,0,0,0,0,0
92103548,92080950,10,6,1,0,0,0,0,0,0,0,0,0,0
93126015,93102362,10,6,1,0,0,0,0,0,0,0,0,0,0
94142612,94119847,10,6,1,0,0,0,0,0,0,0,0,0,0
95165602,95141580,10,6,1,0,0,0,0,0,0,0,0,0,0
96186817,96164051,10,6,1,0,0,0,0,0,0,0,0,0,0
97208925,97183900,10,6,1,0,0,0,0,0,0,0,0,0,0
98209352,98185635,10,6,1,0,0,0,0,0,0,0,0,0,0
99228391,99205176,10,6,1,0,0,0,0,0,0,0,0,0,0
100245428,100222446,10,6,1,0,0,0,0,0,0,0,0,0,0
101265015,101242353,10,6,1,0,0,0,0,0,0,0,0,0,0
102280565,102259266,10,6,1,0,0,0,0,0,0,0,0,0,0
103302150,103278619,10,6,1,0,0,0,0,0,0,0,0,0,0
104321558,104298276,10,6,1,0,0,0,0,0,0,0,0,0,0
105341332,105317915,10,6,1,0,0,0,0,0,0,0,0,0,0
106360660,106337372,10,6,1,0,0,0,0,0,0,0,0,0,0
107380524,107356990,10,6,1,0,0,0,0,0,0,0,0,0,0
108395409,108371624,10,6,1,0,0,0,0,0,0,0,0,0,0
109411990,109389444,10,6,1,0,0,0,0,0,0,0,0,0,0
110431425,110408803,10,6,1,0,0,0,0,0,0,0,0,0,0
111449207,111425764,10,6,1,0,0,0,0,0,0,0,0,0,0
112450925,112427996,10,6,1,0,0,0,0,0,0,0,0,0,0
113468479,113444901,10,6,1,0,0,0,0,0,0,0,0,0,0
114490468,114467051,10,6,1,0,0,0,0,0,0,0,0,0,0
115509650,115487619,10,6,1,0,0,0,0,0,0,0,0,0,0
116529306,116506185,10,6,1,0,0,0,0,0,0,0,0,0,0
117551405,117528139,10,6,1,0,0,0,0,0,0,0,0,0,0
118571555,118547799,10,6,1,0,0,0,0,0,0,0,0,0,0
119573147,119550207,10,6,1,0,0,0,0,0,0,0,0,0,0
