timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
28186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
29186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
30186517,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
31186517,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
32186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
33186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
34186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
35186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
36186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
37186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
38186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
39186516,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
40186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
41186507,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
42186507,0,-2.1607738,-0.022713328,1.9460957,0.10399848,0.0,0.0,1.003536,0.0,1.003536,0.012013823,0.19655812,1
43186547,0,0.9478626,-0.5911148,0.3700481,0.048952512,-9.339487,2.248621,1.003536,0.0,1.003536,0.47983834,0.03157978,1
44186548,0,1.8267868,-0.75576186,0.23461872,0.054353707,-8.587059,2.1851103,1.0035361,9.999997e-09,1.003536,0.4803801,0.028559873,1
45186510,0,2.1668694,-0.79868776,0.14218841,0.06355476,2.5460052,2.1076384,1.0035362,1.9999995e-08,1.003536,0.28142723,0.02544221,1
46186515,0,2.4606984,-0.8220057,0.11257629,0.07329187,-0.6396647,2.0622034,1.0035363,2.9999978e-08,1.003536,0.23400724,0.026261391,1
47186506,0,2.2027621,-0.7749446,0.094625436,0.08275868,-2.888031,2.0506482,1.0035361,4.0999925e-08,1.003536,0.34190854,0.027618276,1
48186521,0,2.3486087,-0.92001075,0.0853599,0.06637094,-6.904955,2.0446227,1.0035363,5.0999905e-08,1.003536,0.028166803,0.026357835,1
49186507,0,2.4780192,-1.0133325,0.06724403,0.03786,1.0146923,2.0160704,1.0035366,6.199977e-08,1.003536,-0.07656776,0.025111677,1
50186515,0,2.1483142,-0.9371907,0.030111814,0.04027833,-5.3448253,1.9943237,1.0035378,7.19995e-08,1.003536,-0.109358504,0.025091346,1
