timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
27772387,27771828,45,nan,0,4540,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
28293443,28292884,45,nan,0,4628,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
28775487,28774899,45,nan,0,4708,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
29282311,29281752,45,nan,0,4793,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
29792060,29791501,45,nan,0,4878,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
30279651,30279092,45,nan,0,4960,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
30775315,30774755,45,nan,0,5043,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
31284539,31283980,45,nan,0,5128,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
31794595,31794037,45,nan,0,5213,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
32282449,32281890,45,nan,0,5295,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
32789636,32789056,45,nan,0,5380,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
33277488,33276929,45,nan,0,5462,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
33784877,33784301,45,nan,0,5547,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
34294332,34293772,45,nan,0,5632,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
34781978,34781419,45,nan,0,5713,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1511,998,998,18,0,0,4,-1
35291898,35291339,45,nan,0,5799,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
35779885,35779326,45,nan,0,5880,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
36289274,36288716,45,nan,0,5966,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
36779546,36778978,45,nan,0,6048,0,1575,1495,1133,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
37289284,37288725,45,nan,0,6133,0,1575,1495,1164,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
37776900,37776342,45,nan,0,6215,0,1575,1495,1187,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
38286937,38286348,45,nan,0,6300,0,1575,1495,1259,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
38774917,38774357,45,nan,0,6382,0,1575,1495,1322,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
39287103,39286541,45,nan,0,6468,0,1575,1495,1357,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
39776852,39776285,45,nan,0,6550,0,1575,1495,1392,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
40286787,40286227,45,nan,0,6635,0,1575,1495,1451,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1512,998,998,18,0,0,4,-1
40774685,40774125,45,nan,0,6717,0,1575,1495,1485,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1512,998,998,18,0,0,4,-1
41287366,41286808,45,nan,0,6802,0,1574,1495,1512,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
41794549,41793544,45,nan,0,6887,0,1574,1495,1547,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1512,998,998,18,0,0,4,-1
42282071,42281513,45,nan,0,6969,0,1574,1495,1572,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1513,998,998,18,0,0,4,-1
42794350,42793788,45,nan,0,7055,0,1574,1495,1612,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1512,998,998,18,0,0,4,-1
