timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
27621135,27430543,4028193,123.37159,0.084032275,0.16539001,12.375507,0.00024559133
28143252,27948890,4028193,123.38343,0.087407894,0.11450195,12.38001,0.000117669064
28547163,28353865,4028193,123.38655,0.0897184,0.1556015,12.381386,0.00021727802
29010260,28813138,4028193,123.38506,0.09210714,-0.123802185,12.383979,0.00013751621
29581593,29391080,4028193,123.38126,0.094597585,-0.15756226,12.386494,0.00022269654
30103930,29909464,4028193,123.37701,0.09665413,-0.12817383,12.389177,0.00014733765
30507698,30311780,4028193,123.37838,0.0980332,0.18013763,12.387651,0.00029105658
31079049,30886960,4028193,123.376114,0.099661015,-0.14082336,12.391573,0.00017781995
31601463,31405318,4028193,123.37224,0.10103639,-0.104911804,12.391186,9.869458e-05
31709562,31521436,4028193,123.37102,0.1011876,-0.063560486,12.391844,3.6223963e-05
32517403,32328679,4028193,123.37357,0.1028489,0.08188629,12.390901,6.0128037e-05
33098671,32903739,4028193,123.37481,0.10389325,0.079322815,12.393971,5.6408328e-05
33502635,33306079,4028193,123.370346,0.10448006,-0.17077637,12.393205,0.00026147455
34133238,33940600,4028193,123.37045,0.10520769,-0.25317383,12.392462,0.0005746951
34537067,34342971,4028193,123.370125,0.10564268,-0.26679993,12.391775,0.00063825666
35118327,34920849,4028193,123.37643,0.10625379,0.17681122,12.392299,0.0002803014
35571538,35380345,4028193,123.383194,0.1064811,0.105895996,12.39238,0.000100545316
36034538,35842147,4028193,123.389946,0.10682921,0.22142029,12.392723,0.0004395675
36605981,36417667,4028193,123.39811,0.10708043,0.12621307,12.390929,0.0001428441
37128162,36936056,4028193,123.40167,0.10739335,-0.12651825,12.392154,0.00014352154
37364523,37168339,4028193,123.39999,0.1075917,-0.21212006,12.392428,0.00040342662
37935966,37743402,4028193,123.39224,0.1077356,-0.15515137,12.392358,0.00021583146
38507429,38318479,4028193,123.39882,0.10783982,0.23658752,12.390366,0.0005019461
39088902,38896270,4028193,123.40101,0.10808528,0.22044373,12.392008,0.0004357238
39610773,39414682,4028193,123.40795,0.108259946,-0.07765961,12.3898115,5.408579e-05
40063931,39873718,4028193,123.41248,0.10821981,-0.12200928,12.391327,0.00013348283
40586104,40392089,4028193,123.43254,0.10836886,0.35638428,12.39068,0.0011389363
41049128,40853765,4028193,123.44183,0.10847249,-0.12725067,12.391014,0.00014520141
41620518,41428844,4028193,123.46162,0.1084637,0.7662811,12.389416,0.0052660247
42142859,41947309,4028193,123.47129,0.10857972,-0.14105225,12.390563,0.00017841299
42605711,42409002,4028193,123.47277,0.1086547,-0.5824814,12.389102,0.0030428586
43059098,42870698,4028193,123.424866,0.10856499,-0.47644043,12.391856,0.0020353466
43640493,43445766,4028193,123.396904,0.10868923,-0.5664673,12.390878,0.0028774322
44103198,43907462,4028193,123.380104,0.1087511,-0.17558289,12.391428,0.00027643977
44615455,44425925,4028193,123.34813,0.10867479,-0.3333969,12.390769,0.0009967411
45137635,44944249,4028193,123.29665,0.1087605,-0.6552887,12.39219,0.0038501245
45600733,45403300,4028193,123.24955,0.10881508,-0.39447784,12.390532,0.0013954452
46112933,45921665,4028193,123.20152,0.108726986,-0.515213,12.391381,0.002380189
46635110,46440064,4028193,123.162895,0.10880427,-0.98041534,12.390852,0.0086193895
47098103,46901805,4028193,123.138,0.10885052,-0.52562714,12.391081,0.002477444
47611079,47420165,4028193,123.13383,0.10876204,-0.3072281,12.39029,0.00084644323
48073437,47881858,4028193,123.11257,0.10880569,-0.7882843,12.392462,0.0055714166
48595588,48400257,4028193,123.09875,0.10887383,-0.23725128,12.39012,0.0005047765
49107885,48918693,4028193,123.096306,0.10877849,0.16311646,12.389486,0.00023861609
49630027,49437074,4028193,123.119545,0.10884687,0.52017975,12.389324,0.0024267037
50093069,49896066,4028193,123.13868,0.10888619,0.5502472,12.389729,0.0027152598
50605328,50414458,4028193,123.1723,0.108785756,0.6936798,12.389084,0.0043155523
51127473,50932954,4028193,123.194565,0.10884987,0.22986603,12.388818,0.00047388964
51639764,51451257,4028193,123.20464,0.10874856,-0.49787903,12.388389,0.0022232605
52102822,51912951,4028193,123.20046,0.10878644,-0.47143555,12.388899,0.001993285
52624961,52431431,4028193,123.19231,0.10885033,0.17183685,12.388875,0.00026482454
53088647,52893089,4028193,123.20279,0.10888906,0.038276672,12.390653,1.3138072e-05
53600280,53411463,4028193,123.229034,0.108788095,0.40394592,12.388866,0.0014634314
54122443,53929868,4028193,123.25768,0.108854584,0.56677246,12.38882,0.0028810117
54644602,54448320,4028193,123.30451,0.10891359,0.8842392,12.388885,0.0070123696
55097949,54907273,4028193,123.34122,0.10878841,0.6055069,12.390381,0.0032878427
55619873,55425654,4028193,123.38769,0.10885234,0.57971954,12.389005,0.003014095
56132372,55944056,4028193,123.42433,0.10875187,0.7364578,12.390048,0.0048638512
56595177,56405819,4028193,123.45103,0.10878714,0.55371094,12.39058,0.0027493627
57117914,56924202,4028193,123.47516,0.10885196,0.44287872,12.390259,0.0017589227
57639388,57442576,4028193,123.49438,0.10891242,0.4547577,12.389962,0.0018545887
58092606,57904252,4028193,123.51646,0.10878809,0.45887756,12.391575,0.0018880985
58614737,58422548,4028193,123.53855,0.108852476,0.16227722,12.389538,0.00023616606
59077813,58881531,4028193,123.54921,0.10888875,0.056259155,12.391348,2.8380846e-05
59589994,59400065,4028193,123.557335,0.108785436,-0.30530548,12.390529,0.0008358664
59994332,59805113,4028193,123.56585,0.10879893,0.36817932,12.391208,0.0012155215
60516077,60323459,4028193,123.589096,0.10886443,0.5764389,12.389508,0.0029799568
61038619,60841872,4028193,123.61399,0.108922996,0.4319992,12.390617,0.0016735182
61550451,61360241,4028193,123.643936,0.1088227,0.59350586,12.389889,0.0031589307
62072638,61878696,4028193,123.6805,0.10888478,0.72219086,12.390969,0.00467688
62644343,62453754,4028193,123.717255,0.108810745,0.36984253,12.389524,0.0012266949
63107120,62915471,4028193,123.739586,0.10884671,0.65436554,12.389678,0.0038400625
63629240,63433941,4028193,123.760925,0.10890749,0.5557251,12.389225,0.0027697042
64141533,63952289,4028193,123.77933,0.10880409,0.6005249,12.389889,0.00323409
64604608,64411242,4028193,123.791275,0.10884315,0.48121643,12.388631,0.0020768975
65126670,64929655,4028193,123.80113,0.10890385,0.42604065,12.388337,0.0016279706
65638880,65448079,4028193,123.83098,0.10879975,0.6572876,12.387889,0.0038749943
66101967,65909755,4028193,123.85386,0.10883623,0.6588745,12.388262,0.0038936108
66624087,66428074,4028193,123.896706,0.10889774,1.0433655,12.388107,0.009763948
67136353,66946431,4028193,123.95741,0.10879482,0.9259262,12.3890505,0.0076890416
67599312,67408141,4028193,123.99695,0.10883205,0.203125,12.388142,0.00037006507
68003274,67810549,4028193,124.029465,0.10884517,0.452919,12.389342,0.0018397141
68574617,68385717,4028193,124.050865,0.108766615,-0.27394867,12.389904,0.0006730199
69096704,68904085,4028193,124.075066,0.10883126,0.12960815,12.389678,0.00015064755
69618861,69422458,4028193,124.12705,0.10889173,0.37950134,12.389346,0.001291623
70131463,69940945,4028193,124.205635,0.10878795,0.98522186,12.390069,0.00870466
70594135,70402560,4028193,124.28941,0.10882657,0.8766632,12.3888,0.00689277
71116272,70920929,4028193,124.377975,0.1088899,0.6763153,12.388497,0.0041023935
71628659,71439451,4028193,124.44502,0.10878507,0.46567535,12.388021,0.0019450109
72092277,71901059,4028193,124.495255,0.10882359,0.2585678,12.388396,0.000599641
72613896,72419470,4028193,124.54677,0.108884394,0.62805176,12.38829,0.00353783
73126030,72937752,4028193,124.59322,0.10878331,0.63126373,12.388019,0.0035741874
73589431,73396732,4028193,124.64711,0.10881878,0.9352875,12.388499,0.007845652
74111104,73915271,4028193,124.69096,0.10888048,0.9376831,12.388892,0.007885645
74623395,74433703,4028193,124.73466,0.10877749,0.3985901,12.388685,0.0014249029
75086681,74895384,4028193,124.76532,0.108817644,0.6118851,12.390527,0.0033574335
75608531,75413739,4028193,124.79015,0.10888276,0.358284,12.389208,0.0011512478
