timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
95037971,95037409,45,nan,0,11305,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
95526897,95526325,45,nan,0,11387,0,0,1577,1495,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
96040475,96039916,45,nan,0,11473,0,0,1577,1497,1094,1197,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
96534213,96533653,45,nan,0,11556,0,0,1577,1495,1094,1703,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
97047925,97047365,45,nan,0,11642,0,0,1576,1497,1094,1122,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
97536753,97536194,45,nan,0,11724,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
98047975,98047393,45,nan,0,11809,0,0,1576,1495,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1486,998,998,18,0,0,4,-1,0
98534253,98533688,45,nan,0,11891,0,0,1576,1496,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1225,998,998,18,0,0,4,-1,0
99043058,99042499,45,nan,0,11976,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
99529276,99528717,45,nan,0,12058,0,0,1577,1495,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
100040576,100040018,45,nan,0,12143,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
100546784,100546215,45,nan,0,12228,0,0,1576,1497,1094,1503,1094,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
101035556,101034995,45,nan,0,12310,0,0,1577,1496,1094,1503,1094,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
