timestamp,course_setpoint,lateral_acceleration_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,adapted_period,wind_est_valid
94558158,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
94578086,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
94657885,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
94777591,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
94877386,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
94977151,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95076887,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95176610,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95276389,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95376108,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95475906,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95575640,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95675360,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95775109,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95865015,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
95964646,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96064483,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96164275,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96264001,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96363643,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96463395,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96563171,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96662897,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96762662,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96862435,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
96962176,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97061917,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97161683,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97261445,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97361228,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97460923,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97555767,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97660432,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97760200,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97860082,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
97959705,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98059510,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98159196,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98259065,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98378669,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98458440,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98578211,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98657959,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98777680,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98857467,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
98977170,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99076969,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99176727,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99276500,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99376179,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99476030,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99575689,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99675537,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99775239,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99855038,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
99964730,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100064581,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100164259,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100264093,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100363815,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100463564,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100563267,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100663136,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100762766,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100862565,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
100962318,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
101062110,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
