timestamp,compression_gains[0],compression_gains[1],compression_gains[2],spectral_damper_hpf[0],spectral_damper_hpf[1],spectral_damper_hpf[2],spectral_damper_out[0],spectral_damper_out[1],spectral_damper_out[2]
94480338,0.9999988,0.99999946,0.9999999,1.3500795e-07,2.1591603e-07,1.4953375e-07,3.3459794e-06,1.5095873e-06,3.2740058e-07
94582591,0.9999977,0.9999987,0.99999994,1.395668e-05,1.4760035e-07,8.481234e-08,6.633028e-06,3.829159e-06,1.9014888e-07
94684836,0.999998,0.99999845,0.99999994,2.3652221e-06,3.7954303e-06,8.400123e-08,5.825721e-06,4.5180473e-06,1.8251059e-07
94787086,0.9999946,0.99999595,0.99999934,2.1100806e-05,1.0562215e-05,4.7454278e-06,1.5617035e-05,1.1654062e-05,1.935609e-06
94889333,0.9999982,0.9999975,0.99999887,3.2052398e-05,9.134064e-08,3.8904864e-06,5.084769e-06,7.248801e-06,3.1617458e-06
94991592,0.99999917,0.99999833,0.9999997,2.183244e-06,9.029108e-07,8.5464393e-07,2.424133e-06,4.7871863e-06,8.428216e-07
95093837,0.9999971,0.99999857,0.99999946,2.4700703e-05,5.8636674e-06,7.866279e-07,8.369469e-06,4.106303e-06,1.6194051e-06
95196071,0.99999946,0.99999875,0.99999976,4.6764743e-08,6.057534e-07,4.2358486e-09,1.4978119e-06,3.6070385e-06,6.596929e-07
95298315,0.99999887,0.9999979,0.9999999,4.1014428e-07,7.993302e-06,1.2351511e-06,3.2523792e-06,5.9173726e-06,2.588874e-07
95400569,0.99999815,0.9999987,0.99999994,2.7662036e-06,2.8805658e-07,1.8276697e-08,5.2321384e-06,3.8416997e-06,2.4340684e-07
95502814,0.99999756,0.9999985,0.9999999,7.138477e-06,1.1819325e-06,4.8066454e-07,7.0016313e-06,4.323408e-06,3.7964742e-07
95605067,0.99999905,0.99999785,0.9993825,3.2709735e-08,2.0397395e-06,0.00032804874,2.7597393e-06,6.2282775e-06,0.0017685778
95707299,0.99999934,0.9999998,0.99921453,4.4044627e-06,2.5150877e-08,0.00036420848,1.8731968e-06,5.9260054e-07,0.0022496663
95809544,0.999999,0.9999998,0.999961,1.0972102e-07,5.0058535e-08,5.023526e-06,2.871289e-06,5.2817376e-07,0.00011175997
95911799,0.99999803,0.9999998,0.9999978,4.335221e-05,4.9120473e-07,1.821385e-06,5.5892597e-06,4.566808e-07,6.2953754e-06
96014041,0.9999978,0.9999999,0.9999768,1.9589143e-06,1.4881543e-07,6.9857146e-05,6.373942e-06,3.5053233e-07,6.639041e-05
96116455,0.9999994,0.9999993,0.99868244,2.4144017e-06,6.212691e-06,0.00864746,1.7464016e-06,2.000939e-06,0.003773494
96218540,0.9999977,0.9999995,0.9996918,1.3047598e-06,1.3833976e-07,1.359228e-07,6.580071e-06,1.2905502e-06,0.00088268763
96320881,0.9999986,0.9999967,0.99998593,6.36318e-06,4.6797977e-06,1.6080943e-08,3.8968137e-06,9.384488e-06,4.0251998e-05
96423029,0.999998,0.99999857,0.9999586,5.2667674e-06,1.546376e-06,8.6474276e-05,5.8176747e-06,4.0742466e-06,0.000118603624
96525310,0.9999964,0.9999946,0.99982285,2.4421377e-06,1.7333705e-05,0.0007384358,1.0210749e-05,1.5547977e-05,0.00050736713
96627537,0.9999988,0.99999905,0.99853635,1.0334376e-06,8.557078e-08,0.002510608,3.344064e-06,2.6504788e-06,0.0041919714
96729768,0.9999977,0.9999999,0.999892,4.172103e-06,8.5569354e-08,6.265166e-06,6.6727966e-06,3.2191423e-07,0.00030926822
96832015,0.9999995,0.9999998,0.9999267,3.1851567e-07,3.8104045e-07,0.0011958202,1.402015e-06,4.4450834e-07,0.00020992708
96934263,0.99999934,0.9999998,0.99787146,1.8568564e-06,5.001453e-07,0.0005385555,1.8143016e-06,4.8183267e-07,0.006096123
97036507,0.9999983,0.99999946,0.9985577,9.056556e-06,1.4701938e-08,0.0026398306,4.871672e-06,1.4858089e-06,0.004130769
97138758,0.9999973,0.9999997,0.9998201,3.44997e-06,5.837769e-07,2.7320027e-06,7.7273535e-06,8.901905e-07,0.000515171
97241018,0.99999774,0.99999994,0.9999915,7.637312e-06,2.4206471e-07,1.0019226e-06,6.545257e-06,2.449805e-07,2.4334344e-05
97343249,0.999998,0.9999999,0.9993161,2.8418397e-05,1.08715604e-07,0.008306618,5.853865e-06,2.560952e-07,0.0019587402
97445494,0.99999815,0.9999974,0.9984075,1.0133267e-06,3.515542e-06,6.951868e-05,5.2146183e-06,7.4429827e-06,0.004560927
97547740,0.999998,0.9999995,0.99992627,1.4670495e-05,3.0093797e-06,1.8361849e-06,5.837131e-06,1.2941344e-06,0.00021108937
97649989,0.9999996,0.99999976,0.9999964,7.142144e-07,6.391834e-07,1.9228799e-10,1.1236127e-06,6.02569e-07,1.0169647e-05
97752239,0.9999986,0.9999999,0.99999934,3.2668086e-06,1.1240669e-07,2.2308882e-06,3.990221e-06,3.2430415e-07,1.8637601e-06
97854501,0.9999971,0.9999955,0.9999992,1.0918718e-05,4.7972844e-05,5.6704937e-07,8.424563e-06,1.2782211e-05,2.2797171e-06
97956740,0.99999875,0.999999,0.9999999,6.179045e-07,7.0844203e-07,4.7675453e-08,3.6597226e-06,2.8265804e-06,2.8622364e-07
98058978,0.99999756,0.9999964,0.99999994,4.7925278e-06,3.3602757e-07,1.6029597e-07,6.970975e-06,1.0207071e-05,1.7642928e-07
98161223,0.9999942,0.999999,0.999998,6.126803e-05,1.3269005e-05,1.1293478e-05,1.6598618e-05,2.9051532e-06,5.781658e-06
