timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
94546065,94546065,31.1856351,117.19760149999999,49.188,46.994,1772526843399637,10813493,0.068,0.48872095,0.35700002,0.546,0.81,1.2099999,81,11,0.021000002,-0.012,0.017,0.015000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
94641672,94641672,31.1856351,117.19760149999999,49.193,46.998,1772526843499637,10813493,0.080000006,0.48872307,0.35700002,0.546,0.81,1.2099999,81,11,0.015000001,0.015000001,0.002,-0.025,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
94739782,94739782,31.1856351,117.19760149999999,49.19,46.996,1772526843599637,10813493,0.054,0.48872465,0.356,0.545,0.81,1.2099999,81,11,0.011000001,0.010000001,-0.003,-0.0050000004,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
94839673,94839673,31.1856352,117.19760149999999,49.185,46.99,1772526843699637,10813493,0.12200001,0.4887281,0.356,0.544,0.81,1.2099999,81,11,0.017,0.016,0.006,0.047000002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
94940670,94940670,31.1856352,117.19760149999999,49.184,46.989000000000004,1772526843799637,10813493,0.07300001,0.48873007,0.356,0.544,0.81,1.2099999,81,11,0.017,0.008,0.015000001,0.004,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95041677,95041677,31.1856352,117.19760149999999,49.18,46.985,1772526843899637,10813493,0.072000004,0.48873213,0.35500002,0.54300004,0.81,1.2099999,81,11,0.006,0.0,-0.006,-0.011000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95166866,95166866,31.185635299999998,117.19760149999999,49.177,46.982,1772526843999638,10813493,0.09,0.4887346,0.35500002,0.54300004,0.81,1.2099999,81,11,0.029000001,0.002,-0.029000001,0.042000003,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95240668,95240668,31.185635299999998,117.19760149999999,49.174,46.979,1772526844099637,10813493,0.120000005,0.48873806,0.35500002,0.54200006,0.81,1.2099999,81,11,0.031000001,0.026,0.017,0.047000002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95334669,95334669,31.185635299999998,117.19760149999999,49.171,46.976,1772526844199637,10813493,0.053000003,0.4887395,0.354,0.541,0.81,1.2099999,93,13,0.022000002,-0.018000001,0.012,0.003,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95439664,95439664,31.185635299999998,117.19760149999999,49.17,46.975,1772526844299637,10813493,0.11800001,0.4887428,0.354,0.541,0.81,1.2099999,93,13,0.018000001,0.016,0.007,0.104,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95540753,95540753,31.1856354,117.1976016,49.165,46.971000000000004,1772526844399637,10813493,0.056,0.48874453,0.35300002,0.54,0.81,1.2099999,93,13,0.060000002,0.056,0.021000002,-0.013,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95639668,95639668,31.1856355,117.1976016,49.17,46.975,1772526844499637,10813493,0.11100001,0.4887477,0.35300002,0.53900003,0.81,1.2099999,93,13,0.025,-0.016,0.018000001,-0.051000003,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95739669,95739669,31.1856355,117.1976016,49.171,46.977000000000004,1772526844599637,10813493,0.068,0.4887496,0.35200003,0.53900003,0.81,1.2099999,93,13,0.040000003,0.019000001,-0.036000002,0.017,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95837667,95837667,31.1856355,117.1976016,49.17,46.975,1772526844699637,10813493,0.07700001,0.4887517,0.35200003,0.53800005,0.81,1.2099999,93,13,0.053000003,0.045,0.027,0.002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
95938670,95938670,31.185635599999998,117.1976016,49.17,46.975,1772526844799637,10813493,0.12200001,0.4887552,0.35200003,0.537,0.81,1.2099999,93,13,0.024,-0.024,-0.001,-0.076000005,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96040667,96040667,31.185635599999998,117.1976016,49.17,46.975,1772526844899637,10813493,0.059000004,0.48875695,0.351,0.537,0.81,1.2099999,93,13,0.044000003,0.036000002,-0.025,-0.002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96165695,96165695,31.185635599999998,117.1976016,49.178000000000004,46.983000000000004,1772526844999638,10813493,0.102000006,0.48875973,0.351,0.536,0.81,1.2099999,93,13,0.011000001,0.003,-0.011000001,-0.016,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96237675,96237675,31.185635599999998,117.1976016,49.186,46.991,1772526845099637,10813493,0.085,0.48876217,0.351,0.536,0.81,1.2099999,93,13,0.040000003,-0.030000001,0.027,-0.022000002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96335677,96335677,31.1856357,117.1976016,49.181000000000004,46.986000000000004,1772526845199637,10813493,0.063,0.4887639,0.35000002,0.535,0.81,1.2099999,99,8,0.024,0.024,0.001,-0.017,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96439667,96439667,31.1856357,117.1976016,49.184,46.989000000000004,1772526845299637,10813493,0.1,0.4887667,0.35000002,0.535,0.81,1.2099999,99,8,0.047000002,0.037,-0.029000001,0.038000003,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96537675,96537675,31.1856357,117.1976016,49.183,46.988,1772526845399637,10813493,0.12100001,0.48877004,0.35000002,0.53400004,0.81,1.2099999,99,8,0.041,-0.041,-0.007,-0.037,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96639664,96639664,31.1856357,117.1976016,49.177,46.982,1772526845499637,10813493,0.109000005,0.48877314,0.349,0.53300005,0.81,1.2099999,99,8,0.013,-0.012,0.0050000004,0.049000002,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96738668,96738668,31.1856357,117.19760149999999,49.18,46.986000000000004,1772526845599637,10813493,0.09200001,0.4887756,0.349,0.53300005,0.81,1.2099999,99,8,0.020000001,0.0,-0.020000001,-0.014,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96831025,96831025,31.1856358,117.19760149999999,49.183,46.988,1772526845699637,10813493,0.112,0.48877892,0.349,0.532,0.81,1.2099999,99,8,0.016,0.002,0.016,-0.064,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
96936688,96936688,31.1856358,117.19760149999999,49.186,46.991,1772526845799637,10813493,0.093,0.48878136,0.349,0.532,0.81,1.2099999,99,8,0.039,-0.032,-0.023000002,-0.010000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
97036717,97036717,31.1856358,117.19760149999999,49.185,46.99,1772526845899637,10813493,0.083000004,0.4887838,0.34800002,0.531,0.81,1.2099999,99,8,0.014,0.0050000004,-0.013,0.011000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
97160822,97160822,31.1856358,117.19760149999999,49.182,46.987,1772526845999638,10813493,0.076000005,0.4887859,0.34800002,0.531,0.81,1.2099999,99,8,0.032,0.032,-0.003,-0.035,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
97237668,97237668,31.185635899999998,117.19760149999999,49.188,46.993,1772526846099637,10813493,0.080000006,0.48878816,0.347,0.53000003,0.81,1.2099999,99,8,0.030000001,-0.026,0.016,0.034,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
97339667,97339667,31.185635899999998,117.19760149999999,49.181000000000004,46.986000000000004,1772526846199637,10813493,0.1,0.48879096,0.347,0.52900004,0.81,1.2099999,99,12,0.020000001,0.020000001,0.0050000004,0.008,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
97439688,97439688,31.185635899999998,117.19760149999999,49.175000000000004,46.980000000000004,1772526846299637,10813493,0.095000006,0.48879358,0.347,0.52900004,0.81,1.2099999,99,12,0.029000001,-0.019000001,-0.022000002,-0.012,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
