timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
94742285,94742087,4259850,4325386,0.00018334444,-3.889031e-06,4.7850637e-05,0.0037567655,0.0006348659,-0.048586436,4987,4905,0,0,2,1
95246048,95245840,4259850,4325386,4.251501e-05,-3.1441068e-06,-7.5281973e-06,0.003922267,0.00041542147,-0.04826565,4988,4904,0,0,2,1
95739810,95739616,4259850,4325386,0.0001094706,1.0253197e-07,3.285306e-05,0.0034047423,-0.0006058312,-0.0487926,4987,4903,0,0,2,1
96243553,96243369,4259850,4325386,-4.0888048e-05,-2.0521744e-05,1.2961143e-05,0.003950116,-0.0007865527,-0.04806519,4988,4904,0,0,2,1
96742314,96742134,4259850,4325386,5.610877e-05,-1.833913e-05,3.8949187e-05,0.0037385847,-3.88124e-05,-0.048329934,4988,4905,0,0,2,1
97241117,97240899,4259850,4325386,2.7157515e-05,-8.916474e-06,4.685414e-05,0.0054771667,-0.0012528549,-0.07215372,4988,7355,0,0,2,1
97744832,97744651,4259850,4325386,-0.00019815273,6.475722e-06,-1.0046135e-05,0.0039038667,-0.00032849153,-0.04822358,4987,4904,0,0,2,1
98243603,98243417,4259850,4325386,-9.590116e-05,1.6759164e-05,-5.9715608e-06,0.0037561017,0.00025214508,-0.04848156,4988,4904,0,0,2,1
98742356,98742182,4259850,4325386,-4.037657e-05,-6.9561756e-06,-1.6817914e-05,0.0036649588,-0.00068285543,-0.048165496,4987,4905,0,0,2,1
99241118,99240948,4259850,4325386,-0.00011400131,1.9536483e-05,-4.1776148e-05,0.0037289625,-0.00018513598,-0.047933586,4988,4904,0,0,2,1
99739901,99739714,4259850,4325386,-5.3151352e-06,1.2999557e-05,-1.8616916e-05,0.0037186884,-0.0003650739,-0.048242003,4988,4903,0,0,2,1
100243679,100243467,4259850,4325386,4.465819e-05,1.6976073e-05,1.117062e-05,0.0060586086,-0.0001809732,-0.072366945,4988,7356,0,0,2,1
100742415,100742232,4259850,4325386,0.0002442207,1.9680021e-05,5.2216943e-05,0.0038124353,-0.00072776974,-0.04824984,4988,4905,0,0,2,1
