timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
94572729,4259850,4259850,2490378,0,0,0.18627207,0.18627204,0.0,0.0,4325386,4325386,2490378,0,0,0.0023976765,0.0023976765,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
94577711,4259850,4259850,2490378,0,0,0.18563564,0.18563563,0.0,0.0,4325386,4325386,2490378,0,0,0.002467948,0.0024679482,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
94777222,4259850,4259850,2490378,0,0,0.1753355,0.17533553,0.0,0.0,4325386,4325386,2490378,0,0,0.0029338424,0.0029338426,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
94976730,4259850,4259850,2490378,0,0,0.16671643,0.16671643,0.0,0.0,4325386,4325386,2490378,0,0,0.0025273268,0.0025273266,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
95176237,4259850,4259850,2490378,0,0,0.17452654,0.17452648,0.0,0.0,4325386,4325386,2490378,0,0,0.0027360697,0.0027360697,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
95375735,4259850,4259850,2490378,0,0,0.18481961,0.18481958,0.0,0.0,4325386,4325386,2490378,0,0,0.002446194,0.002446194,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
95575231,4259850,4259850,2490378,0,0,0.18083526,0.18083525,0.0,0.0,4325386,4325386,2490378,0,0,0.0027298527,0.0027298527,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
95774743,4259850,4259850,2490378,0,0,0.17922412,0.17922407,0.0,0.0,4325386,4325386,2490378,0,0,0.002203303,0.002203303,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
95974245,4259850,4259850,2490378,0,0,0.18116161,0.18116158,0.0,0.0,4325386,4325386,2490378,0,0,0.0022965572,0.0022965572,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
96173776,4259850,4259850,2490378,0,0,0.17249767,0.17249766,0.0,0.0,4325386,4325386,2490378,0,0,0.0026053288,0.0026053288,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
96373263,4259850,4259850,2490378,0,0,0.1832703,0.1832703,0.0,0.0,4325386,4325386,2490378,0,0,0.0024134025,0.0024134025,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
96572777,4259850,4259850,2490378,0,0,0.17714775,0.17714776,0.0,0.0,4325386,4325386,2490378,0,0,0.0032226746,0.003222675,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
96772268,4259850,4259850,2490378,0,0,0.18128249,0.18128246,0.0,0.0,4325386,4325386,2490378,0,0,0.0029192565,0.0029192558,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
96976759,4259850,4259850,2490378,0,0,0.16051294,0.16051294,0.0,0.0,4325386,4325386,2490378,0,0,0.0028904183,0.0028904183,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
97176264,4259850,4259850,2490378,0,0,0.17042425,0.17042427,0.0,0.0,4325386,4325386,2490378,0,0,0.0027676167,0.0027676169,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
97375776,4259850,4259850,2490378,0,0,0.18397942,0.18397942,0.0,0.0,4325386,4325386,2490378,0,0,0.0025252344,0.0025252348,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
97575277,4259850,4259850,2490378,0,0,0.17705011,0.17705013,0.0,0.0,4325386,4325386,2490378,0,0,0.002677983,0.0026779827,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
