timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
94575131,94575001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94577622,94577495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94674882,94674754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94777131,94777001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94876901,94876754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94976633,94976506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95076386,95076259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95176149,95176013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95275897,95275765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95375644,95375518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95475397,95475271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95575146,95575024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95674899,95674777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95777145,95777024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95874406,95874283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95976652,95976531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96073912,96073789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96176157,96176036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96278406,96278282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96375662,96375541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96477912,96477788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96575169,96575048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96677415,96677294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96774679,96774553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96876922,96876800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96976678,96976553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97076429,97076306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97176183,97176060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97275950,97275812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97375690,97375565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97475440,97475318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97575192,97575071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97677440,97677318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97774704,97774578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97876944,97876825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97974209,97974084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98076451,98076331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98173718,98173590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98275954,98275837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98378216,98378084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98475463,98475343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98577706,98577590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98674964,98674849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98777213,98777096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98874468,98874355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98976720,98976602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99076469,99076355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99176225,99176108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99275982,99275861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99375729,99375614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99475487,99475367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99575239,99575121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99675001,99674874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99777258,99777121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99874495,99874380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
99976741,99976627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100074003,100073886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100176249,100176133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100273506,100273392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100375763,100375639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100478007,100477886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100575265,100575146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100677523,100677393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100774775,100774652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100877019,100876899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
100974296,100974158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
101076531,101076405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
