timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
94572507,-0.0077239284,0.00751183,-0.003955452,4987,0,0.7659552,0.058415048,-9.8538685,4905,0,0,2,1
94577495,-0.010333012,0.010901687,-0.0028796478,4988,0,0.71320546,-0.0020207008,-9.9682865,4904,0,0,2,1
94582483,-0.012141794,-0.0008598449,-0.00058816175,4988,0,0.720818,0.14206898,-9.871208,4904,0,0,2,1
94587470,-0.004048844,0.0019688474,-0.0037943441,4987,0,0.71706307,0.17222974,-9.863101,4903,0,0,2,1
94592458,-0.0076690367,-0.0027518056,-0.0020119196,4988,0,0.73783535,0.109915294,-9.769789,4904,0,0,2,1
94597445,0.0015403343,0.0030599083,-0.008148406,4987,0,0.77362406,0.13894144,-9.699389,4904,0,0,2,1
94602433,-0.003454623,0.0034944033,0.005982592,4988,0,0.7491515,0.11680579,-9.731884,4905,0,0,2,1
94607421,-0.008470313,0.003631985,-0.0044520465,4988,0,0.74344575,0.14647818,-9.801245,4904,0,0,2,1
94612409,-0.0045317467,-0.00068061217,-0.0075175078,4988,0,0.71897936,0.040882718,-9.827705,4904,0,0,2,1
94617396,0.0029829012,0.003170516,-0.002552354,4987,0,0.80164856,0.057173476,-9.8898325,4905,0,0,2,1
94622384,0.0011744596,-0.000655544,-0.00011766457,4988,0,0.8072006,0.01326031,-9.975657,4903,0,0,2,1
94627372,0.002185492,0.0018667958,-0.0011381676,4988,0,0.7865623,0.11637238,-9.919009,4903,0,0,2,1
94632359,-0.0047917487,-0.0046382197,-0.00082356436,4987,0,0.77912843,0.14731155,-9.84661,4903,0,0,2,1
94637347,0.0017075378,0.0020526832,0.00035728392,4988,0,0.8073905,0.14203961,-9.765496,4906,0,0,2,1
94642334,0.009059782,-0.00081964023,0.0030681358,4987,0,0.837516,0.09772987,-9.724757,4901,0,0,2,1
94647322,0.008525551,0.005722388,0.0006839577,4988,0,0.8112143,0.09938801,-9.711483,4903,0,0,2,1
94652310,0.004959882,0.010247026,0.0038061843,4988,0,0.81299514,0.17326368,-9.81594,4904,0,0,2,1
94657297,0.005488465,0.0024821025,0.00020170615,4987,0,0.77719724,0.12357965,-9.896159,4904,0,0,2,1
94662285,0.013006636,0.0023924215,0.008023905,4988,0,0.7602952,0.07964855,-9.876161,4904,0,0,2,1
94667273,0.016718764,0.0065930374,-0.00911006,4988,0,0.8092051,0.081107974,-9.851612,4905,0,0,2,1
94672260,0.007572123,0.005351769,0.0063778446,4987,0,0.8110971,0.17171378,-9.834859,4904,0,0,2,1
94677248,0.0134791145,0.0050281435,0.0007731441,4988,0,0.78090924,0.046835955,-9.946681,4905,0,0,2,1
94682236,0.0092723565,0.0032503933,0.0018635074,4988,0,0.74153143,0.077031,-9.836501,4903,0,0,2,1
94687223,0.012584208,0.004632636,0.010728922,4987,0,0.7736834,0.036346246,-9.680455,4905,0,0,2,1
94692211,0.02413752,0.004917677,0.006834024,4988,0,0.80481726,0.15869908,-9.848314,7356,0,0,2,1
94697199,0.024668513,0.0036706014,0.005106101,4988,0,0.7734668,0.16662027,-9.867032,4905,0,0,2,1
94702187,0.029032325,0.0012981277,0.0037816665,4988,0,0.7546931,0.27204072,-9.831086,4903,0,0,2,1
94707174,0.029997077,0.0031666604,0.006424247,4987,0,0.77351856,0.0708712,-9.810208,4904,0,0,2,1
94712161,0.038415078,-0.0033945604,0.009812149,4987,0,0.80546975,0.099481605,-9.8210535,4904,0,0,2,1
94717149,0.028237619,-0.007951471,0.0055837394,4988,0,0.77722746,0.0074506975,-9.864264,4904,0,0,2,1
94722137,0.040167544,-0.005108668,0.004505451,4988,0,0.83935314,0.013444216,-9.7773075,4904,0,0,2,1
94727124,0.03703016,-0.00030145713,0.00965641,4987,0,0.8262595,0.031171208,-9.710846,4905,0,0,2,1
94732112,0.042464856,-0.004869656,0.011859133,4988,0,0.79230106,0.13563204,-9.82983,4904,0,0,2,1
94737100,0.04459408,0.0067680352,0.01052406,4988,0,0.7640504,0.19908355,-9.881548,4904,0,0,2,1
94742087,0.036764476,-0.0007798338,0.009595075,4987,0,0.7659053,0.1294324,-9.905492,4905,0,0,2,1
94747075,0.041982353,0.0047791717,0.00857255,4988,0,0.7528308,0.19223417,-9.817427,4904,0,0,2,1
94752063,0.048324212,0.0068425154,0.012279784,4988,0,0.75091153,-0.10822875,-9.856897,4905,0,0,2,1
94757050,0.046992518,0.009701788,0.013239386,4987,0,0.80175865,0.10991716,-9.769844,4903,0,0,2,1
