timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving
157852121,157851038,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
157877010,157876047,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
158070044,158069067,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
158267263,158266236,-0.16543211,0.37684727,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
158444246,158443283,0.044117585,0.022167478,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
158641700,158640735,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
158820007,158730705,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
159065320,159064361,-0.041975316,0.19211821,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
159264808,159263829,-0.16790125,-0.2039312,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
159394571,159393610,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
159529507,159528541,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
159858794,159857665,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
160072995,160072023,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
160272580,160271476,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
160429473,160428514,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
160651530,160650565,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
160853433,160852451,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
161010704,161009733,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
161255316,161254336,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
161476943,161475983,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
161629187,161628227,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
161866121,161842975,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162040632,162039639,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162173492,162172533,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162462481,162461513,-0.16296297,0.0,0.0,-0.95812804,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162662009,162661036,-0.16296297,0.0,0.0,-0.8768472,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162706656,162705694,-0.16296297,0.0,0.0,-0.8768472,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
162966024,162965059,-0.16296297,0.0,0.0,-0.95566493,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
163255338,163254353,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
163430494,163429393,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
163654407,163653438,-0.16543211,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
163873930,163872920,-0.16543211,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
164073362,164072394,-0.16296297,0.0,0.0,-0.93596053,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
164272972,164271942,-0.16296297,0.0,0.0,-0.79556644,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
164472541,164471564,-0.16296297,0.0,0.0,-0.73152703,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
164667163,164666201,-0.16296297,0.0,0.0,-0.6896551,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
164868895,164867906,-0.16543211,0.0,0.0,-0.67733985,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
165061139,165060083,-0.16296297,0.0,0.0,-0.66009843,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
165260577,165259586,-0.16296297,0.0,0.0,-0.57881767,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
165457519,165456482,-0.16296297,0.0,0.0,-0.53694576,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
165656992,165656013,-0.16296297,0.0,0.0,-0.5172413,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
165874419,165873451,-0.16296297,0.0,0.0,-0.4802955,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
166068690,166067729,-0.16296297,0.0,0.0,-0.45812804,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
166265598,166264629,-0.16296297,0.0,0.0,-0.43103442,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
166467706,166466728,-0.16296297,0.0,0.0,-0.4162561,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
166667558,166666597,-0.16296297,0.0,0.0,-0.37192112,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
166866753,166865793,-0.16296297,0.0,0.0,-0.37192112,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
167068727,167067751,-0.16296297,0.0,0.0,-0.32758614,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
167261008,167260048,-0.16296297,0.0,0.0,-0.24630536,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
167460705,167459726,-0.16296297,0.0,0.0,-0.25369453,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
167657202,167656239,-0.16296297,0.0,0.0,-0.25369453,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
167856746,167855785,-0.16049384,0.0,0.0,-0.15024625,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
168037398,168036057,-0.16049384,0.0,0.0,-0.1527093,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
168268682,168267721,-0.16049384,0.0,0.0,-0.0886699,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
168468157,168467196,-0.16296297,0.0,0.0,-0.091132954,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
168662568,168661596,-0.16049384,0.0,0.0,-0.05911325,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
168859497,168858500,-0.16296297,0.0,0.0,-0.022167439,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
169058917,169057950,-0.16049384,0.0,0.0,0.0,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
169256264,169255304,-0.16296297,0.0,0.0,0.0,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
169457954,169456986,-0.16296297,0.0,0.0,0.0,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
169655467,169654493,-0.16049384,0.0,0.0,0.004913976,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
169812182,169811206,-0.16049384,0.0,0.0,0.009827981,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
170071461,170070495,-0.16049384,0.0,0.0,0.027026998,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
170274176,170273168,-0.16049384,0.0,0.0,0.06633904,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
170473586,170472598,-0.16049384,0.0,0.0,0.10319407,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
170672980,170672019,-0.16049384,0.0,0.0,0.16216213,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
170869650,170868657,-0.16049384,0.0,0.0,0.18673216,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
171026946,171025980,-0.16049384,0.0,0.0,0.20147417,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
171271482,171270521,-0.16049384,0.0,0.0,0.2285012,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
171471054,171470034,-0.16049384,0.0,0.0,0.2383292,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
171667746,171666765,-0.16049384,0.0,0.0,0.24570021,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
171867242,171866282,-0.16049384,0.0,0.0,0.25061423,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
172066828,172065867,-0.16790125,0.0,0.0,0.25061423,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
172261466,172260476,-0.35061732,0.0,0.0,0.27518424,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
172463487,172462509,-0.24197532,-0.093366094,0.0,0.3292383,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
172658354,172657345,-0.16790125,-0.21867321,0.0,0.3292383,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
172857736,172856759,-0.5851852,-0.17444718,0.0,0.3292383,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
173057315,173056356,-0.94320995,-0.16216215,0.0,0.3292383,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
173256770,173255810,-0.9679013,-0.10810811,0.0,0.34152332,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
173456771,173455742,-0.9679013,-0.13513513,0.0,0.3538083,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
173673060,173672101,-0.9703704,-0.16461916,0.0,0.36609334,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
173867456,173866472,-0.9555556,-0.13267814,0.0,0.37346435,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
174065137,174064012,-0.96049386,-0.11302211,0.0,0.39557737,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
174266464,174265504,-0.5432099,0.0,0.0,0.39557737,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
174461143,174460185,-0.51111114,-0.002457004,0.0,0.39557737,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
174675630,174674667,-1.0,-0.02948403,0.0,0.4103194,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
174850158,174849199,-1.0,-0.041769043,0.0,0.4201474,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
175049590,175048626,-1.0,0.0,0.0,0.42260438,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
175249601,175048626,-1.0,0.0,0.0,0.42260438,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
175446438,175445472,-1.0,0.0,0.0,0.41523337,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
175658327,175657349,-0.9012346,0.0,0.0,0.1351351,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
175857891,175856898,-0.7901235,0.0,0.0,-0.37192112,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
176055003,176054011,-0.7654321,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
176251961,176250941,-0.7481482,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
176471328,176470365,-0.7456791,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
176629487,176628519,-0.75308645,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
176785780,176784820,-0.75555557,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
177044945,177043984,-0.75555557,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
177242138,177241177,-0.7481482,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
177417619,177416597,-0.7432099,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
177638624,177637609,-0.73827165,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
177860606,177859629,-0.73333335,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
178060002,178059039,-0.73333335,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
178276879,178275920,-0.7209877,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
178476479,178475496,-0.16790125,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
178673972,178672935,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
178695923,178694892,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
179067631,179066642,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
179157497,179156528,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
179439145,179438175,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
179596735,179595755,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
179798292,179797333,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180067693,179979775,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180270043,180269073,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180466675,180465698,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180601302,180600341,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180865745,180864784,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
180978323,180977364,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
181264803,181263842,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
181418008,181417036,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
181661465,181660421,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
181858536,181857357,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
182057907,182056885,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
182232442,182231429,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
182474750,182473755,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
182651383,182650422,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
182870883,182869897,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183023588,183022608,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183177902,183176942,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183464647,183463495,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183641995,183640936,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183841397,183840437,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
183991154,183990158,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
184255282,184254249,-0.16296297,0.0,0.0,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
