timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
278175005,1.2361774,111.61901,-33.332462,nan,nan,nan,nan,nan,nan,0.5649522,0.0,0.0,nan,nan
278194885,1.1941833,111.60994,-33.332462,nan,nan,nan,nan,nan,nan,0.56501776,0.0,0.0,nan,nan
278274709,1.0898838,111.58729,-33.332462,nan,nan,nan,nan,nan,nan,0.5727736,0.0,0.0,nan,nan
278374643,1.0980434,111.589066,-33.332462,nan,nan,nan,nan,nan,nan,0.58401626,0.0,0.0,nan,nan
278474217,0.9160366,111.54923,-33.332462,nan,nan,nan,nan,nan,nan,0.59521836,0.0,0.0,nan,nan
278574178,0.43518257,111.44185,-33.332462,nan,nan,nan,nan,nan,nan,0.6064641,0.0,0.0,nan,nan
278673743,-0.10941124,111.31647,-33.332462,nan,nan,nan,nan,nan,nan,0.617665,0.0,0.0,nan,nan
278773666,-0.9554844,111.11371,-33.332462,nan,nan,nan,nan,nan,nan,0.62890637,0.0,0.0,nan,nan
278873325,-2.0618668,110.8338,-33.332462,nan,nan,nan,nan,nan,nan,0.64011806,0.0,0.0,nan,nan
278973175,-3.1239605,110.549225,-33.332462,nan,nan,nan,nan,nan,nan,0.65135103,0.0,0.0,nan,nan
279072798,-4.144705,110.2609,-33.332462,nan,nan,nan,nan,nan,nan,0.6625587,0.0,0.0,nan,nan
279172638,-5.171959,109.9559,-33.332462,nan,nan,nan,nan,nan,nan,0.6737907,0.0,0.0,nan,nan
279272460,-6.1492195,109.65176,-33.332462,nan,nan,nan,nan,nan,nan,0.6850203,0.0,0.0,nan,nan
279372153,-7.1928043,109.311745,-33.332462,nan,nan,nan,nan,nan,nan,0.69623613,0.0,0.0,nan,nan
279471850,-8.2146,108.96338,-33.332462,nan,nan,nan,nan,nan,nan,0.7037195,0.0,0.0,nan,nan
279591554,-9.288883,108.58039,-33.332462,nan,nan,nan,nan,nan,nan,0.706049,0.0,0.0,nan,nan
279671474,-9.951731,108.33543,-33.332462,nan,nan,nan,nan,nan,nan,0.7114378,0.0,0.0,nan,nan
279791135,-10.6756,108.06027,-33.332462,nan,nan,nan,nan,nan,nan,0.7018836,0.0,0.0,nan,nan
279870890,-11.069778,107.90704,-33.332462,nan,nan,nan,nan,nan,nan,0.70693326,0.0,0.0,nan,nan
279990692,-11.562141,107.71228,-33.332462,nan,nan,nan,nan,nan,nan,0.70791966,0.0,0.0,nan,nan
280070410,-11.805441,107.61464,-33.332462,nan,nan,nan,nan,nan,nan,0.6989514,0.0,0.0,nan,nan
280190175,-12.146542,107.47619,-33.332462,nan,nan,nan,nan,nan,nan,0.6888098,0.0,0.0,nan,nan
280289958,-12.435312,107.357544,-33.332462,nan,nan,nan,nan,nan,nan,0.68458945,0.0,0.0,nan,nan
280389697,-12.759346,107.22284,-33.332462,nan,nan,nan,nan,nan,nan,0.6733688,0.0,0.0,nan,nan
280489458,-13.09609,107.081085,-33.332462,nan,nan,nan,nan,nan,nan,0.67841864,0.0,0.0,nan,nan
280589180,-13.410051,106.94727,-33.332462,nan,nan,nan,nan,nan,nan,0.6882267,0.0,0.0,nan,nan
280689030,-13.744804,106.802864,-33.332462,nan,nan,nan,nan,nan,nan,0.6823157,0.0,0.0,nan,nan
280788780,-14.126108,106.63616,-33.332462,nan,nan,nan,nan,nan,nan,0.69120556,0.0,0.0,nan,nan
280888506,-14.513052,106.46456,-33.332462,nan,nan,nan,nan,nan,nan,0.69786173,0.0,0.0,nan,nan
280988231,-14.849745,106.313255,-33.332462,nan,nan,nan,nan,nan,nan,0.68922365,0.0,0.0,nan,nan
281088007,-15.175386,106.16513,-33.332462,nan,nan,nan,nan,nan,nan,0.69810677,0.0,0.0,nan,nan
281187761,-15.474482,106.02753,-33.332462,nan,nan,nan,nan,nan,nan,0.7086392,0.0,0.0,nan,nan
281287575,-15.674276,105.93477,-33.332462,nan,nan,nan,nan,nan,nan,0.7029775,0.0,0.0,nan,nan
281387300,-15.860609,105.84767,-33.332462,nan,nan,nan,nan,nan,nan,0.71274227,0.0,0.0,nan,nan
281487063,-16.037172,105.76459,-33.332462,nan,nan,nan,nan,nan,nan,0.72281617,0.0,0.0,nan,nan
281586952,-16.170633,105.70144,-33.332462,nan,nan,nan,nan,nan,nan,0.71564806,0.0,0.0,nan,nan
281686592,-16.302027,105.63898,-33.332462,nan,nan,nan,nan,nan,nan,0.7257947,0.0,0.0,nan,nan
281786345,-16.417334,105.58391,-33.332462,nan,nan,nan,nan,nan,nan,0.734309,0.0,0.0,nan,nan
281886135,-16.47922,105.554276,-33.332462,nan,nan,nan,nan,nan,nan,0.7295343,0.0,0.0,nan,nan
281985901,-16.540258,105.52497,-33.332462,nan,nan,nan,nan,nan,nan,0.74026984,0.0,0.0,nan,nan
282065744,-16.58359,105.50413,-33.332462,nan,nan,nan,nan,nan,nan,0.7452201,0.0,0.0,nan,nan
282175591,-16.64115,105.4764,-33.332462,nan,nan,nan,nan,nan,nan,0.73579997,0.0,0.0,nan,nan
282275222,-16.695925,105.44996,-33.332462,nan,nan,nan,nan,nan,nan,0.7436545,0.0,0.0,nan,nan
282374923,-16.776377,105.411026,-33.332462,nan,nan,nan,nan,nan,nan,0.7368672,0.0,0.0,nan,nan
282474681,-16.872683,105.36428,-33.332462,nan,nan,nan,nan,nan,nan,0.72575384,0.0,0.0,nan,nan
282574479,-16.97412,105.314865,-33.332462,nan,nan,nan,nan,nan,nan,0.7360045,0.0,0.0,nan,nan
282674242,-17.082792,105.26173,-33.332462,nan,nan,nan,nan,nan,nan,0.73015046,0.0,0.0,nan,nan
282773981,-17.187075,105.21054,-33.332462,nan,nan,nan,nan,nan,nan,0.73105395,0.0,0.0,nan,nan
282873735,-17.293142,105.1583,-33.332462,nan,nan,nan,nan,nan,nan,0.7422763,0.0,0.0,nan,nan
282973533,-17.349566,105.13042,-33.332462,nan,nan,nan,nan,nan,nan,0.7389591,0.0,0.0,nan,nan
