timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
157869948,157869861,-5.2813177,-4.459393,-6.8299074
157874849,157874761,-5.2711563,-4.5416737,-6.8211646
157923841,157923757,-5.245468,-4.5756183,-6.846989
157972833,157972751,-5.1980343,-4.499422,-6.797045
158021831,158021746,-4.936555,-4.6424093,-6.653973
158070834,158070736,-4.5122576,-4.396019,-6.4926457
158119810,158119727,-4.752927,-4.142409,-6.356423
158173717,158173621,-5.856048,-5.0213656,-6.008891
158222721,158222615,-5.8168907,-5.527774,-6.2703686
158271702,158271612,-5.5053315,-5.3139334,-6.67945
158325593,158325507,-5.8966208,-4.60972,-7.121006
158374584,158374498,-5.047224,-5.133062,-7.9307523
158423579,158423497,-6.0507007,-5.2390594,-9.356459
158472580,158472494,-7.1614795,-6.595606,-10.866518
158526474,158526392,-6.9083157,-6.9120884,-10.673264
158575465,158575381,-5.893521,-6.0938864,-10.308742
158624632,158624376,-5.182978,-5.1703634,-9.346362
158673456,158673373,-4.2625046,-5.043118,-8.725563
158722449,158722366,-3.1989384,-4.074212,-8.812075
158771929,158771845,-2.3200736,-4.368079,-9.372514
158820942,158820848,-2.8563838,-4.124128,-8.201711
158874833,158874752,-0.5138525,-2.5981817,-5.0914574
158923836,158923756,2.8448277,-0.41884795,-5.1757936
158972846,158972763,3.1503925,0.66253376,-6.2584167
159026909,159026670,1.874587,0.80217123,-7.700338
159075830,159075677,2.6077812,1.8098842,-7.805713
159124760,159124679,2.9706833,1.9963431,-7.5108557
159173888,159173687,2.8435378,1.3779405,-7.40638
159222784,159222694,2.6464803,1.1436142,-8.391436
159271783,159271702,1.7599643,0.74627805,-9.471164
159320788,159320707,1.8575447,0.16532426,-9.515118
159374701,159374614,2.0691364,0.48853332,-9.991681
159423714,159423623,2.7739394,0.29945162,-10.137572
159472719,159472636,2.8606324,0.75132686,-9.723221
159521730,159521648,3.0391707,0.5683106,-9.007371
159575644,159575562,3.0127048,0.4430143,-8.927673
159624707,159624572,3.5163229,0.27357063,-8.900146
159673666,159673578,3.7920246,0.35236552,-8.674146
159722665,159722579,3.8602657,0.6223925,-8.801764
159771678,159771585,4.08818,0.87879264,-8.829306
159820675,159820593,4.1125603,0.87358105,-8.764135
159869679,159869598,3.983485,0.7833533,-8.911676
159924079,159923995,3.6547554,1.0581499,-9.191149
159973086,159973004,3.237706,0.9137339,-9.439167
160022097,160022016,3.0637512,0.6862955,-9.794745
160076015,160075926,2.8714657,0.29821464,-10.119948
160125017,160124934,2.6641257,-0.103814594,-10.532316
160174025,160173941,1.9846175,-0.67037326,-10.368332
160223219,160222947,1.654817,-2.0634,-9.904335
160272039,160271954,1.1887889,-3.0067418,-9.872093
160325940,160325859,0.049813233,-3.5182128,-9.649115
160370043,160369962,0.10411035,-3.2520382,-9.125214
160423952,160423869,0.59236735,-3.0044394,-9.237939
160472954,160472871,0.99456954,-2.2322028,-9.710451
160521953,160521872,1.1872797,-1.3519099,-10.367972
160570953,160570872,0.97982454,-1.0950869,-10.27359
160624862,160624779,0.9094884,-1.1455292,-9.735758
160673869,160673781,0.77632797,-1.5285215,-9.337139
160722869,160722788,1.3923184,-1.1542562,-9.352124
160776787,160776696,2.4448316,-0.5793627,-10.163434
160825787,160825705,2.0284524,-0.039115578,-9.847154
