timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
277606451,0.0,0.0,nan,0.0,nan,nan,50.0,5
277626301,0.0,0.0,-4.5293136,-2.958517,-79.84429,0.15571503,50.0,2
278095153,0.0,0.0,-4.5010905,-2.930294,-77.561005,2.438994,50.0,2
278593941,0.0,0.0,-4.488336,-2.9175398,-75.27968,4.720337,50.0,2
279092823,0.0,0.0,-4.4278035,-2.857007,-72.844315,7.1556835,50.0,2
279591565,0.0,0.0,-4.3628073,-2.7920108,-70.0217,9.978287,50.0,2
280090391,0.0,0.0,-4.3283186,-2.757522,-67.11817,12.881821,50.0,2
280609147,0.0,0.0,-4.306564,-2.7357676,-64.14484,15.855152,50.0,2
281108117,0.0,0.0,-4.282378,-2.711582,-61.417393,18.58261,50.0,2
281606775,0.0,0.0,-4.2691574,-2.698361,-58.950336,21.049662,50.0,2
282095652,0.0,0.0,-4.263625,-2.6928287,-56.634686,23.365314,50.0,2
282594407,0.0,0.0,-4.2580147,-2.6872182,-54.25727,25.742731,50.0,2
283093278,0.0,0.0,-4.2525287,-2.6817324,-51.66988,28.330116,50.0,2
283592059,0.0,0.0,-4.2529674,-2.6821709,-49.001446,30.998558,50.0,2
284090909,0.0,0.0,-4.258743,-2.6879466,-46.53712,33.462868,50.0,2
284609599,0.0,0.0,-4.2716045,-2.700808,-44.21582,35.78418,50.0,2
285088569,0.0,0.0,-4.287131,-2.7163346,-42.116604,37.883408,50.0,2
285607264,0.0,0.0,-4.2964497,-2.7256534,-39.957638,40.04237,50.0,2
286106096,0.0,0.0,-4.2994857,-2.7286892,-38.168976,41.831013,50.0,2
286594875,0.0,0.0,-2.7325807,-2.7325807,0.0,43.41276,50.0,2
287106194,0.0,0.0,-4.3050585,-2.734262,-34.822586,45.177406,50.0,2
287592479,0.0,0.0,-4.307874,-2.7370777,-33.085407,46.914585,50.0,2
288111246,0.0,0.0,-4.313718,-2.7429214,-31.170048,48.829956,50.0,2
288590081,0.0,0.0,-4.3177676,-2.7469714,-29.330156,50.669846,50.0,2
289088964,0.0,0.0,-4.3221607,-2.7513642,-27.484697,52.515305,50.0,2
289607649,0.0,0.0,-4.327539,-2.7567427,-25.70201,54.297997,50.0,2
290106504,0.0,0.0,-4.330137,-2.7593403,-23.874092,56.125908,50.0,2
290595273,0.0,0.0,-4.1838303,-2.7600915,-21.990654,58.00934,50.0,2
290695075,0.0,0.0,-4.1628447,-2.760153,-21.604462,58.39554,50.0,2
