timestamp,nav_state,failure
157672167,15,0
158221066,15,0
158729880,15,0
159238631,15,0
159747221,15,0
160295987,15,0
160804896,15,0
161313388,15,0
161862083,15,0
162371272,15,0
162879655,15,0
163386711,15,0
163887294,15,0
164396063,15,0
164904909,15,0
165410817,15,0
165912522,15,0
166421482,15,0
166928718,15,0
167428832,15,0
167937930,15,0
168446410,15,0
168953720,15,0
169454139,15,0
169962787,15,0
170471685,15,0
170977694,15,0
171479279,15,0
171988053,15,0
172495691,15,0
173002749,15,0
173504473,15,0
174013245,15,0
174522247,15,0
175027992,15,0
175529557,15,0
176038363,15,0
176547206,15,0
177052703,15,0
177554676,15,0
178063462,15,0
178572286,15,0
179081051,15,0
179584909,15,0
180088686,15,0
180597700,15,0
181106231,15,0
181654924,15,0
182163932,15,0
182672451,15,0
183221342,15,0
183729956,15,0
184238666,15,0
184747523,15,0
185296104,15,0
185804945,15,0
186313845,15,0
186822494,15,0
187371233,15,0
187880005,15,0
188418866,15,0
188927492,15,0
189476164,15,0
189985020,15,0
190493831,15,0
191042370,15,0
191551209,15,0
192060089,15,0
192568760,15,0
193117507,15,0
193626356,15,0
194135042,15,0
194643881,15,0
195192464,15,0
195701273,15,0
196210110,15,0
196758701,15,0
197267532,15,0
197776361,15,0
198285089,15,0
198833847,15,0
199342546,15,0
199851431,15,0
200400301,15,0
200908845,15,0
201417774,15,0
201924692,15,0
202425238,15,0
202934084,15,0
203442966,15,0
203948787,15,0
204450402,15,0
204959156,15,0
205466726,15,0
205972894,15,0
206475481,15,0
206984264,15,0
207490691,15,0
207991883,15,0
208500698,15,0
209009604,15,0
209515690,15,0
210036977,15,0
210555873,15,0
211064653,15,0
211573417,15,0
212122009,15,0
212650970,15,0
213159832,15,0
213668299,15,0
214217092,15,0
214725870,15,0
215274530,15,0
215793364,15,0
216302069,15,0
216811102,15,0
217329593,15,0
217838407,15,0
218347158,15,0
218895869,15,0
219405186,15,0
219923384,15,0
220472127,15,0
220617827,0,0
221140482,0,0
221649264,0,0
222158402,0,0
222663684,0,0
223165636,0,0
223674415,0,0
224181687,0,0
224682007,0,0
225190795,0,0
225700234,0,0
226205683,0,0
226707371,0,0
227215941,0,0
227724733,0,0
228233602,0,0
228742304,0,0
229296263,0,0
229799811,0,0
230308955,0,0
230857409,0,0
231366106,0,0
231874913,0,0
232383669,0,0
232932367,0,0
233441397,0,0
233950099,0,0
234455746,0,0
234957567,0,0
235466364,0,0
235973728,0,0
236473960,0,0
236982750,0,0
237491498,0,0
237997687,0,0
238509184,0,0
239017924,0,0
239566725,0,0
240075386,0,0
240584171,0,0
241092973,0,0
241641696,0,0
242150904,0,0
242659194,0,0
243168152,0,0
243717059,0,0
244225481,0,0
244734530,0,0
245283175,0,0
245791767,0,0
246300830,0,0
246809545,0,0
247358144,0,0
247867223,0,0
248375778,0,0
248884502,0,0
249433524,0,0
249941922,0,0
250450789,0,0
250959477,0,0
251508311,0,0
252017317,0,0
252525816,0,0
253074517,0,0
253583280,0,0
254092066,0,0
254598688,0,0
255099688,0,0
255608899,0,0
256116698,0,0
256622760,0,0
257124880,0,0
257633798,0,0
258182957,0,0
258372223,15,0
258877714,15,0
259379667,15,0
259888344,15,0
260397192,15,0
260902694,15,0
261404749,15,0
261913697,15,0
262420692,15,0
262921721,15,0
263430010,15,0
263938776,15,0
264444773,15,0
264946353,15,0
265455195,15,0
265962707,15,0
266462799,15,0
266971580,15,0
267480380,15,0
267986786,15,0
268488300,15,0
268996820,15,0
269504747,15,0
270010689,15,0
270513330,15,0
271022237,15,0
271528692,15,0
272029709,15,0
272538358,15,0
273047275,15,0
273552689,15,0
274054899,15,0
274563607,15,0
275070693,15,0
275571571,15,0
276079954,15,0
276588803,15,0
277095706,15,0
277596461,15,0
277608538,3,0
278165080,3,0
278713932,3,0
279222495,3,0
279731673,3,0
280240060,3,0
280788961,3,0
281297579,3,0
281806442,3,0
282315357,3,0
282863900,3,0
283372669,3,0
283881510,3,0
284430172,3,0
284938978,3,0
285447809,3,0
285956458,3,0
286505097,3,0
287014224,3,0
287523012,3,0
288071591,3,0
288580248,3,0
289089116,3,0
289597713,3,0
290146469,3,0
290655585,3,0
290702886,15,0
291219705,15,0
291722915,15,0
292231832,15,0
292737920,15,0
293239049,15,0
293747887,15,0
294255693,15,0
294761773,15,0
295264107,15,0
295773056,15,0
296279748,15,0
296780577,15,0
297289277,15,0
297798126,15,0
298346851,15,0
298855537,15,0
299364359,15,0
299873100,15,0
300422070,15,0
300930833,15,0
301438725,15,0
301944984,15,0
302446960,15,0
302955612,15,0
303462827,15,0
303963182,15,0
304472086,15,0
304980776,15,0
305486741,15,0
305988312,15,0
306497066,15,0
307004716,15,0
307504719,15,0
308013983,15,0
308522183,15,0
309028691,15,0
309530000,15,0
310038590,15,0
310546702,15,0
311052826,15,0
311554874,15,0
312063655,15,0
312570725,15,0
313071278,15,0
313580187,15,0
314088829,15,0
314594689,15,0
315096303,15,0
315605085,15,0
316112854,15,0
316618732,15,0
317121510,15,0
317630191,15,0
318136702,15,0
318637659,15,0
319146441,15,0
319655219,15,0
320160759,15,0
320663111,15,0
321171755,15,0
321679692,15,0
322185693,15,0
322687903,15,0
323196599,15,0
323703826,15,0
324204341,15,0
324712915,15,0
325221745,15,0
325728724,15,0
326229515,15,0
326737997,15,0
327246770,15,0
327752693,15,0
328254290,15,0
328763085,15,0
329270717,15,0
329770752,15,0
330279375,15,0
330788124,15,0
331294713,15,0
331795618,15,0
332304393,15,0
332813242,15,0
333318688,15,0
333820939,15,0
334329426,15,0
334836702,15,0
335337001,15,0
335845749,15,0
336354449,15,0
336903116,15,0
337411963,15,0
337920895,15,0
338469385,15,0
338978032,15,0
339486849,15,0
339995589,15,0
340544164,15,0
341052982,15,0
341561688,15,0
342110368,15,0
342619310,15,0
343127916,15,0
343636600,15,0
344185406,15,0
344694044,15,0
345203328,15,0
345711548,15,0
346250214,15,0
346759196,15,0
347267759,15,0
347816581,15,0
348325637,15,0
348833902,15,0
349382519,15,0
349891591,15,0
350401696,15,0
350907691,15,0
351408713,15,0
351919710,15,0
352423529,15,0
352925947,15,0
353438004,15,0
353940344,15,0
354450221,15,0
354955694,15,0
355457654,15,0
355967692,15,0
356521492,15,0
357024169,15,0
357526061,15,0
358038366,15,0
358540720,15,0
359043147,15,0
359555369,15,0
360057815,15,0
360579931,15,0
361082243,15,0
361594541,15,0
362096892,15,0
362609112,15,0
363111531,15,0
363614120,15,0
364126471,15,0
364628552,15,0
365131095,15,0
365643270,15,0
366145613,15,0
366657944,15,0
367160263,15,0
367662718,15,0
368174865,15,0
368677511,15,0
369179923,15,0
369707690,15,0
370214135,15,0
370716382,15,0
371225880,15,0
371731938,15,0
372233510,15,0
372743751,15,0
373249692,15,0
373750452,15,0
374261859,15,0
374765086,15,0
375273705,15,0
375779788,15,0
376282126,15,0
376791926,15,0
377326372,15,0
377828719,15,0
378341271,15,0
378843338,15,0
379345773,15,0
379857987,15,0
380360381,15,0
380862706,15,0
381374961,15,0
381877344,15,0
382389654,15,0
382892015,15,0
383394415,15,0
383926339,15,0
384428688,15,0
384940924,15,0
385443672,15,0
385945686,15,0
386457928,15,0
386960268,15,0
387472592,15,0
387974994,15,0
388477417,15,0
388989641,15,0
389492022,15,0
389994402,15,0
390506594,15,0
391008920,15,0
391521388,15,0
392023728,15,0
392526290,15,0
393038173,15,0
393540583,15,0
394042961,15,0
394555359,15,0
395057662,15,0
395559948,15,0
396072262,15,0
396574589,15,0
397086941,15,0
397589266,15,0
398091913,15,0
398603800,15,0
399106147,15,0
399608596,15,0
400120744,15,0
400662585,15,0
401165220,15,0
401675717,15,0
402181765,15,0
402681921,15,0
403194414,15,0
403696539,15,0
404205704,15,0
404711718,15,0
405213510,15,0
405724691,15,0
406228150,15,0
406736755,15,0
407242773,15,0
407745168,15,0
408254717,15,0
408760697,15,0
409262079,15,0
409772726,15,0
410276677,15,0
410779148,15,0
411291475,15,0
411793710,15,0
412303696,15,0
412809770,15,0
413310648,15,0
413821848,15,0
414325446,15,0
414827902,15,0
415339957,15,0
415842330,15,0
416351873,15,0
416857741,15,0
417359247,15,0
417869717,15,0
418373933,15,0
418876186,15,0
419387693,15,0
419890759,15,0
420393186,15,0
420895515,15,0
421407737,15,0
421910097,15,0
422016889,0,0
422521692,0,0
423023206,0,0
423534723,0,0
424038145,0,0
424546886,0,0
425052692,0,0
425554796,0,0
426064724,0,0
426570692,0,0
427071877,0,0
427582794,0,0
428086503,0,0
428594716,0,0
429101690,0,0
429603455,0,0
430113688,0,0
430619686,0,0
431120369,0,0
431631689,0,0
432135032,0,0
432643689,0,0
433149692,0,0
433652043,0,0
434161706,0,0
434667837,0,0
435169346,0,0
435679688,0,0
436185791,0,0
436686078,0,0
437198299,0,0
437700593,0,0
438209686,0,0
438715714,0,0
439217627,0,0
439727968,0,0
440233722,0,0
440734697,0,0
441245687,0,0
441749270,0,0
442251906,0,0
442763904,0,0
443276098,0,0
443778473,0,0
444280967,0,0
444783243,0,0
445295541,0,0
445797969,0,0
446300279,0,0
446812779,0,0
447315130,0,0
447818001,0,0
448329571,0,0
448831981,0,0
449344326,0,0
449846569,0,0
450349091,0,0
450861288,0,0
451363700,0,0
451866057,0,0
452378218,0,0
452880686,0,0
453392937,0,0
453895300,0,0
454397685,0,0
454910286,0,0
455412324,0,0
455924572,0,0
456427006,0,0
456929338,0,0
457441719,0,0
457944007,0,0
458446468,0,0
458958669,0,0
459461120,0,0
459963378,0,0
460475816,0,0
460978101,0,0
461490294,0,0
461993097,0,0
462495183,0,0
463007447,0,0
463509913,0,0
464012399,0,0
464524405,0,0
465026932,0,0
465539180,0,0
466041472,0,0
466543908,0,0
467056111,0,0
467558796,0,0
468060979,0,0
468573226,0,0
469075674,0,0
469577955,0,0
470090266,0,0
470592610,0,0
471104997,0,0
471607292,0,0
472109764,0,0
472621885,0,0
473124276,0,0
473626737,0,0
474139112,0,0
474641615,0,0
475153602,0,0
475656022,0,0
476158439,0,0
476670658,0,0
477173062,0,0
477675481,0,0
478187882,0,0
478690173,0,0
479192624,0,0
479704882,0,0
480207267,0,0
480719524,0,0
481221851,0,0
481734571,0,0
482236463,0,0
482739018,0,0
483251226,0,0
483753602,0,0
484265851,0,0
484768439,0,0
485270621,0,0
485782922,0,0
486285332,0,0
486787798,0,0
487300216,0,0
487802385,0,0
488304768,0,0
488817422,0,0
489319430,0,0
489831765,0,0
490334292,0,0
490836582,0,0
491348905,0,0
491851253,0,0
492353663,0,0
492865874,0,0
493368303,0,0
493880527,0,0
494383237,0,0
494885407,0,0
495397758,0,0
495900045,0,0
496402422,0,0
496914922,0,0
497417365,0,0
497919447,0,0
498431822,0,0
498934230,0,0
499436674,0,0
499949237,0,0
500451302,0,0
500963526,0,0
501465901,0,0
501968421,0,0
502480570,0,0
502983071,0,0
503485457,0,0
503997652,0,0
504500149,0,0
505002546,0,0
505514847,0,0
506017143,0,0
506529413,0,0
507032113,0,0
507534256,0,0
508046548,0,0
508548928,0,0
509051398,0,0
509563600,0,0
510066009,0,0
510568471,0,0
511080661,0,0
511583128,0,0
512095301,0,0
512598107,0,0
513100113,0,0
513612653,0,0
514114897,0,0
514617486,0,0
515129527,0,0
515631927,0,0
516144227,0,0
516646517,0,0
517149253,0,0
517661314,0,0
518163606,0,0
518666098,0,0
519178257,0,0
519681031,0,0
520183188,0,0
520695335,0,0
521197801,0,0
521710023,0,0
522212400,0,0
522714837,0,0
523227351,0,0
523729487,0,0
524232015,0,0
524744117,0,0
525246609,0,0
525748958,0,0
526261238,0,0
526763881,0,0
527275932,0,0
527778298,0,0
528280684,0,0
528793004,0,0
529295360,0,0
529797793,0,0
530310079,0,0
530812691,0,0
531315105,0,0
531827270,0,0
532329908,0,0
532842014,0,0
533344199,0,0
533846665,0,0
534358839,0,0
534861441,0,0
535363660,0,0
535876114,0,0
536378391,0,0
536880898,0,0
537393147,0,0
537895510,0,0
538407927,0,0
538910378,0,0
539413056,0,0
539924832,0,0
540427267,0,0
540929650,0,0
541441859,0,0
541944314,0,0
542446717,0,0
542959036,0,0
543481159,0,0
543983507,0,0
544486049,0,0
544998229,0,0
545500610,0,0
546003020,0,0
546516106,0,0
547017740,0,0
547520152,0,0
548032408,0,0
548535067,0,0
549047085,0,0
549549535,0,0
550051908,0,0
550564125,0,0
551066589,0,0
551569006,0,0
552081672,0,0
552583636,0,0
553086173,0,0
553598322,0,0
554100837,0,0
554613129,0,0
555115554,0,0
555617954,0,0
556130116,0,0
556632682,0,0
