timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_sensor_measurement_valid,selected_airspeed_index
157792519,-11.244795,-11.284556,-11.182575,nan,nan,0.0,0.0,0.0,1,1
157892519,-11.257518,-11.297324,-11.195284,nan,nan,0.0,0.0,0.0,1,1
157992519,-11.313328,-11.353332,-11.250757,nan,nan,0.0,0.0,0.0,1,1
158192519,-11.358787,-11.398952,-11.295895,nan,nan,0.0,0.0,0.0,1,1
158392519,-11.28292,-11.322816,-11.220504,nan,nan,0.0,0.0,0.0,1,1
158592550,-11.657316,-11.698536,-11.5930605,nan,nan,0.0,0.0,0.0,1,1
158792519,-11.827979,-11.869802,-11.76271,0.96719897,0.95847267,0.0,0.0,0.0,1,1
158992519,-11.358787,-11.398952,-11.29418,0.3446009,0.34143353,0.0,0.0,0.0,1,1
159192519,-11.358787,-11.398952,-11.296319,0.17406431,0.1724971,0.0,0.0,0.0,1,1
159392545,-11.657316,-11.698536,-11.593162,0.12452111,0.1233995,0.0,0.0,0.0,1,1
159592520,-11.755142,-11.796708,-11.688514,0.12640958,0.12525022,0.0,0.0,0.0,1,1
159792561,-11.767312,-11.808921,-11.700352,0.34867525,0.3454696,0.0,0.0,0.0,1,1
159992519,-11.8400755,-11.881942,-11.772745,0.6219361,0.61622036,0.0,0.0,0.0,1,1
160192519,-11.8400755,-11.881942,-11.772775,0.6885925,0.682266,0.0,0.0,0.0,1,1
160392519,-11.8521595,-11.894069,-11.784746,0.37850907,0.37503007,0.0,0.0,0.0,1,1
160592519,-11.706331,-11.747725,-11.639674,0.25499642,0.25265107,0.0,0.0,0.0,1,1
160792519,-11.821927,-11.8637295,-11.754921,0.28190988,0.27932435,0.0,0.0,0.0,1,1
160992519,-11.706331,-11.747725,-11.641864,0.2279316,0.22587769,0.0,0.0,0.0,1,1
161192519,-11.7307625,-11.772243,-11.664113,0.09553381,0.09465632,0.0,0.0,0.0,1,1
161392519,-11.657316,-11.698536,-11.591141,0.08162213,0.08087283,0.0,0.0,0.0,1,1
161592519,-11.80375,-11.845488,-11.736715,0.27670205,0.2741643,0.0,0.0,0.0,1,1
161792519,-11.948389,-11.990639,-11.880577,0.543576,0.53858656,0.0,0.0,0.0,1,1
161992519,-12.091299,-12.134054,-12.022495,0.6259521,0.62019724,0.0,0.0,0.0,1,1
162192519,-12.020057,-12.062559,-11.951807,0.3744233,0.37098557,0.0,0.0,0.0,1,1
162392519,-11.87629,-11.918284,-11.808694,0.097432286,0.09653638,0.0,0.0,0.0,1,1
162592519,-11.900372,-11.9424515,-11.832803,0.30657172,0.30375695,0.0,0.0,0.0,1,1
162792519,-11.996215,-12.038633,-11.928102,0.20811027,0.20619953,0.0,0.0,0.0,1,1
162992519,-11.924405,-11.96657,-11.856804,0.12726974,0.12610233,0.0,0.0,0.0,1,1
