timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
157871028,0.028253365,-0.0053830356,-0.038105804,4988,0,-5.220605,-4.480265,-6.8015156,4899,0,0,2,1
157876017,0.04771201,-0.0051538986,-0.0342385,4989,0,-5.2009935,-4.6820116,-6.8830914,4900,0,0,2,1
157881005,0.047906253,0.004237389,-0.032373972,4988,0,-5.1710415,-4.4561825,-6.8716598,4900,0,0,2,1
157885993,0.041212015,-0.0069372104,-0.028806727,4988,0,-5.163837,-4.415335,-6.8409066,4899,0,0,2,1
157890981,0.056148015,-0.012217123,-0.025650732,4988,0,-5.21034,-4.7030272,-6.88814,4900,0,0,2,1
157895969,0.06373629,-0.0054490035,-0.03337413,4988,0,-5.1971025,-4.403996,-6.8963466,4899,0,0,2,1
157900957,0.058118984,-0.0016868636,-0.030947778,4988,0,-5.194867,-4.1966662,-6.9298534,4900,0,0,2,1
157905945,0.0632259,-0.014350656,-0.030303327,4988,0,-5.2223997,-4.5014462,-6.8102436,4899,0,0,2,1
157910933,0.08197416,-0.008628703,-0.024873754,4988,0,-5.244187,-4.665061,-6.886005,4899,0,0,2,1
157915921,0.06177332,-0.0048562493,-0.039436687,4988,0,-5.23689,-4.3024507,-6.864375,4900,0,0,2,1
157920910,0.057782937,-0.0022853203,-0.018832915,4989,0,-5.1690316,-4.517254,-6.884645,4900,0,0,2,1
157925898,0.07354683,-0.009194749,-0.029043319,4988,0,-5.186202,-4.7492943,-6.85798,4900,0,0,2,1
157930886,0.07240418,-0.0016512044,-0.026647888,4988,0,-5.1869073,-4.400969,-6.9755936,4899,0,0,2,1
157935874,0.06549932,-0.0015673661,-0.018032972,4988,0,-5.186019,-4.297224,-6.8772492,4898,0,0,2,1
157940862,0.07520242,-0.0046379054,-0.018896177,4988,0,-5.2179246,-4.760256,-6.8812222,7350,0,0,2,1
157945850,0.089957096,-0.003095017,-0.018802928,4988,0,-5.2199,-4.333077,-6.872594,4899,0,0,2,1
157950838,0.06375192,-0.0043408074,-0.024351401,4988,0,-5.1900005,-4.3362174,-6.85519,4899,0,0,2,1
157955827,0.067570925,-0.0010875973,-0.0071034404,4989,0,-5.1747355,-4.930059,-6.8781257,4901,0,0,2,1
157960815,0.097245574,-0.0057132165,-0.012721321,4988,0,-5.174734,-4.7083507,-6.8781643,4899,0,0,2,1
157965803,0.09543193,-0.008475909,-0.012432114,4988,0,-5.1602774,-4.2271013,-6.820896,4900,0,0,2,1
157970791,0.06735893,0.0033931155,-0.0069914893,4988,0,-5.147515,-4.432311,-6.7816825,4901,0,0,2,1
157975779,0.083423935,0.002799372,-0.010167298,4988,0,-5.0655494,-4.9155354,-6.8963847,4898,0,0,2,1
157980767,0.094348855,-0.0039492142,-0.00012615742,4988,0,-5.0227284,-4.686857,-6.8566127,4900,0,0,2,1
157985755,0.10406359,0.002139788,-0.0074315798,4988,0,-5.0136414,-4.2272835,-6.8250747,4899,0,0,2,1
157990743,0.07383616,-0.0012746906,-0.0047398754,4988,0,-5.026825,-4.5114064,-6.823032,4900,0,0,2,1
157995732,0.08562045,0.002355767,-0.0059722136,4989,0,-5.0124183,-4.837043,-6.760799,4900,0,0,2,1
158000720,0.11135664,0.00027538883,0.0035782275,4988,0,-4.993862,-4.690365,-6.7373276,4900,0,0,2,1
158005708,0.10133512,0.0042063654,-0.006250793,4988,0,-4.995098,-4.427304,-6.80106,4900,0,0,2,1
158010696,0.09199087,0.0037212472,0.0012931369,4988,0,-4.919647,-4.524192,-6.642265,4899,0,0,2,1
158015684,0.093504064,0.00064160756,-0.0061543537,4988,0,-4.888657,-4.637243,-6.7343054,4899,0,0,2,1
158020672,0.09675339,7.4627555e-05,-0.0008791835,4988,0,-4.881951,-4.6439447,-6.6528916,4899,0,0,2,1
158025660,0.108523585,-0.006979784,-0.006008861,4988,0,-4.838945,-4.4954267,-6.63112,4899,0,0,2,1
158030648,0.108189724,-0.006697147,0.0006936114,4988,0,-4.8500433,-4.4126773,-6.649139,4899,0,0,2,1
158035637,0.101765074,-0.008860791,-0.006544738,4989,0,-4.8210015,-4.5759425,-6.5470424,4899,0,0,2,1
158040625,0.11738996,-0.015710145,0.0021605124,4988,0,-4.7919064,-4.6983747,-6.636897,4899,0,0,2,1
158045613,0.117157795,-0.014461418,-0.0065185484,4988,0,-4.7426248,-4.341741,-6.678796,4898,0,0,2,1
158050601,0.12887828,-0.019866278,0.0038576196,4988,0,-4.6715503,-4.3084106,-6.6452565,4900,0,0,2,1
158055591,0.14326918,-0.035533857,-0.0021752357,4990,0,-4.598606,-4.492898,-6.609909,4899,0,0,2,1
158060578,0.15370254,-0.03563052,0.00917723,4987,0,-4.5204186,-4.4847703,-6.5376883,4899,0,0,2,1
158065566,0.17050302,-0.041996438,-0.00391971,4988,0,-4.4752216,-4.291798,-6.5457244,4899,0,0,2,1
158070554,0.18035054,-0.050996516,0.018287096,4988,0,-4.449377,-4.352776,-6.499983,4898,0,0,2,1
158075542,0.18814145,-0.06504994,0.021883085,4988,0,-4.395118,-4.399399,-6.477701,7349,0,0,2,1
158080530,0.21787366,-0.07004942,0.020914681,4988,0,-4.3535295,-4.2562146,-6.5004406,4899,0,0,2,1
158085518,0.22308744,-0.08688332,0.03209585,4988,0,-4.347525,-4.2403946,-6.5367656,4900,0,0,2,1
158090506,0.22787727,-0.09503608,0.043082528,4988,0,-4.368122,-4.1743464,-6.5448856,4899,0,0,2,1
158095494,0.20458385,-0.10877572,0.04470332,4988,0,-4.391618,-4.080163,-6.4502263,4899,0,0,2,1
158100482,0.2178274,-0.1329531,0.06250638,4988,0,-4.473646,-4.3874187,-6.516023,4898,0,0,2,1
158105470,0.24430373,-0.1343262,0.05690446,4988,0,-4.6385,-4.5122914,-6.5681334,4900,0,0,2,1
158110459,0.23346335,-0.15129879,0.0701138,4989,0,-4.6911902,-3.8425505,-6.374586,4898,0,0,2,1
158115447,0.23518033,-0.16592467,0.0850762,4988,0,-4.6665797,-4.0326114,-6.3923683,4899,0,0,2,1
158120435,0.24975593,-0.17618851,0.09202203,4988,0,-4.740659,-4.3482194,-6.314383,4900,0,0,2,1
158125423,0.28181005,-0.20400989,0.09851986,4988,0,-4.723152,-4.386238,-6.3732877,4900,0,0,2,1
158130411,0.27231988,-0.20233788,0.10993211,4988,0,-4.8051124,-4.0545325,-6.259046,4899,0,0,2,1
158135399,0.251019,-0.23124534,0.119979724,4988,0,-4.856652,-4.298803,-6.3663025,4900,0,0,2,1
158140387,0.26553434,-0.2346367,0.13314155,4988,0,-5.017044,-4.637558,-6.3016067,4900,0,0,2,1
158145375,0.29273587,-0.24870834,0.13490921,4988,0,-5.152206,-4.408069,-6.129679,4900,0,0,2,1
158150364,0.28490114,-0.25398162,0.14582919,4989,0,-5.2804418,-4.2871804,-6.086048,4899,0,0,2,1
158155352,0.275829,-0.2711772,0.16343439,4988,0,-5.388167,-4.801152,-6.212963,4899,0,0,2,1
