timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
158354020,158353460,45,nan,0,26458,0,1578,1492,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
158837954,158837395,45,nan,0,26538,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
159351609,159351049,45,nan,0,26624,0,1575,1498,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
159858224,159857665,45,nan,0,26709,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
160362089,160361530,45,nan,0,26794,0,1576,1497,1094,1500,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1514,998,998,18,0,0,4,-1
160853017,160852451,45,nan,0,26876,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1512,998,998,18,0,0,4,-1
161344709,161344134,45,nan,0,26958,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
161843539,161842975,45,nan,0,27041,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
162349483,162348882,45,nan,0,27126,0,1576,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
162855873,162855314,45,nan,0,27211,0,1576,1497,1132,1503,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
163342167,163341608,45,nan,0,27292,0,1576,1497,1094,1499,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
