timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
157873642,157873523,0.014778346,0.0,0.0
157878620,157878510,0.014778346,0.0,0.0
157896076,157895969,0.014778346,0.0,0.0
157913532,157913427,0.014778346,0.0,0.0
157933486,157933380,0.014778346,0.0,0.0
157955933,157955827,0.014778346,0.0,0.0
157975887,157975779,0.014778346,0.0,0.0
157993342,157993237,0.014778346,0.0,0.0
158015795,158015684,0.014778346,0.0,0.0
158035750,158035637,0.014778346,0.0,0.0
158053222,158053095,0.014778346,0.0,0.0
158075670,158075542,0.014778346,0.0,0.0
158095599,158095494,0.014778346,0.0,0.0
158115553,158115447,0.014778346,0.0,0.0
158133012,158132905,0.014778346,0.0,0.0
158155458,158155352,0.014778346,0.0,0.0
158175411,158175304,0.014778346,0.0,0.0
158192869,158192763,0.014778346,0.0,0.0
158215333,158215209,0.014778346,0.0,0.0
158235274,158235162,0.014778346,0.0,0.0
158255231,158255114,0.014778346,0.0,0.0
158272686,158272575,0.014778346,0.0,0.0
158295125,158295019,0.014778346,0.0,0.0
158315077,158314972,0.014778346,0.0,0.0
158332537,158332430,0.014778346,0.0,0.0
158354997,158354877,0.014778346,0.0,0.0
158374937,158374829,0.014778346,0.0,0.0
158397383,158397276,0.014778346,0.0,0.0
158414846,158414736,0.014778346,0.0,0.0
158434802,158434687,0.014778346,0.0,0.0
158454930,158454640,0.014778346,0.0,0.0
158472202,158472098,0.014778346,0.0,0.0
158494722,158494547,0.014778346,0.0,0.0
158514611,158514497,0.014778346,0.0,0.0
158537050,158536944,0.014778346,0.0,0.0
158554507,158554402,0.014778346,0.0,0.0
158574460,158574355,0.014778346,0.0,0.0
158596912,158596801,0.014778346,0.0,0.0
158614367,158614260,0.014778346,0.0,0.0
158634360,158634212,0.014778346,0.0,0.0
158654270,158654165,0.014778346,0.0,0.0
158676742,158676611,0.014778346,0.0,0.0
158694177,158694070,0.014778346,0.0,0.0
158714128,158714022,0.014778346,0.0,0.0
158736576,158736469,0.014778346,0.0,0.0
158754034,158753927,0.014778346,0.0,0.0
158773992,158773880,0.014778346,0.0,0.0
158796452,158796327,0.014778346,0.0,0.0
158816381,158816279,0.014778346,0.0,0.0
158833999,158833737,0.014778346,0.0,0.0
158853796,158853690,0.014778346,0.0,0.0
158876237,158876137,0.014778346,0.0,0.0
158893701,158893595,0.014778346,0.0,0.0
158913663,158913548,0.014778346,0.0,0.0
158936125,158935994,0.014778346,0.0,0.0
158956046,158955947,0.014778346,0.0,0.0
158973506,158973405,0.014778346,0.0,0.0
158993461,158993358,0.014778346,0.0,0.0
159015905,159015804,0.014778346,0.0,0.0
159033503,159033263,0.014778346,0.0,0.0
159053338,159053215,0.014778346,0.0,0.0
159075778,159075662,0.014778346,0.0,0.0
159095719,159095614,0.014778346,0.0,0.0
159113173,159113073,0.014778346,0.0,0.0
159135620,159135519,0.014778346,0.0,0.0
159155572,159155472,0.014778346,0.0,0.0
159173032,159172930,0.014778346,0.0,0.0
159192988,159192883,0.014778346,0.0,0.0
159215448,159215329,0.014778346,0.0,0.0
159235475,159235283,0.014778346,0.0,0.0
159252844,159252740,0.014778346,0.0,0.0
159275287,159275187,0.014778346,0.0,0.0
159295241,159295139,0.014778346,0.0,0.0
159312703,159312598,0.014778346,0.0,0.0
159335147,159335044,0.014778346,0.0,0.0
159355113,159354997,0.014778346,0.0,0.0
159375050,159374949,0.014778346,0.0,0.0
159392509,159392408,0.014778346,0.0,0.0
159414953,159414855,0.014778346,0.0,0.0
159434988,159434807,0.014778346,0.0,0.0
159452368,159452266,0.014778346,0.0,0.0
159474815,159474712,0.014778346,0.0,0.0
159494781,159494665,0.014778346,0.0,0.0
159517213,159517113,0.014778346,0.0,0.0
159534670,159534570,0.014778346,0.0,0.0
159554644,159554522,0.014778346,0.0,0.0
159574575,159574475,0.014778346,0.0,0.0
159592037,159591933,0.014778346,0.0,0.0
159614480,159614380,0.014778346,0.0,0.0
159634497,159634332,0.014778346,0.0,0.0
159656882,159656779,0.014778346,0.0,0.0
159674337,159674237,0.014778346,0.0,0.0
159694290,159694190,0.014778346,0.0,0.0
159716741,159716637,0.014778346,0.0,0.0
159734195,159734095,0.014778346,0.0,0.0
159754149,159754047,0.014778346,0.0,0.0
159774114,159774000,0.014778346,0.0,0.0
159796547,159796447,0.014778346,0.0,0.0
159814005,159813905,0.014778346,0.0,0.0
159833995,159833858,0.014778346,0.0,0.0
159856407,159856304,0.014778346,0.0,0.0
159873864,159873763,0.014778346,0.0,0.0
159893818,159893715,0.014778346,0.0,0.0
159916326,159916162,0.014778346,0.0,0.0
159936219,159936114,0.014778346,0.0,0.0
159953672,159953573,0.014778346,0.0,0.0
159973625,159973525,0.014778346,0.0,0.0
159996072,159995972,0.014778346,0.0,0.0
160013548,160013430,0.014778346,0.0,0.0
160033495,160033383,0.014778346,0.0,0.0
160055933,160055830,0.014778346,0.0,0.0
160075890,160075782,0.014778346,0.0,0.0
160093339,160093240,0.014778346,0.0,0.0
160115792,160115687,0.014778346,0.0,0.0
160135740,160135639,0.014778346,0.0,0.0
160153199,160153098,0.014778346,0.0,0.0
160173152,160173051,0.014778346,0.0,0.0
160195600,160195497,0.014778346,0.0,0.0
160215560,160215450,0.014778346,0.0,0.0
160233075,160232908,0.016009897,0.0,0.0
160255465,160255355,0.014778346,0.0,0.0
160275424,160275307,0.014778346,0.0,0.0
160292869,160292766,0.014778346,0.0,0.0
160315318,160315212,0.014778346,0.0,0.0
160335267,160335165,0.014778346,0.0,0.0
160355220,160355117,0.014778346,0.0,0.0
160372677,160372576,0.014778346,0.0,0.0
160395125,160395022,0.014778346,0.0,0.0
160415086,160414975,0.014778346,0.0,0.0
160432537,160432433,0.014778346,0.0,0.0
160454983,160454880,0.014778346,0.0,0.0
160474935,160474833,0.014778346,0.0,0.0
160497400,160497279,0.014778346,0.0,0.0
160514843,160514738,0.014778346,0.0,0.0
160534811,160534690,0.014778346,0.0,0.0
160554743,160554643,0.014778346,0.0,0.0
160572201,160572101,0.014778346,0.0,0.0
160594652,160594548,0.014778346,0.0,0.0
160614773,160614500,0.014778346,0.0,0.0
160637064,160636947,0.014778346,0.0,0.0
160654515,160654405,0.014778346,0.0,0.0
160674458,160674358,0.014778346,0.0,0.0
160696912,160696804,0.014778346,0.0,0.0
160714373,160714263,0.014778346,0.0,0.0
160734318,160734215,0.014778346,0.0,0.0
160754271,160754168,0.014778346,0.0,0.0
160776735,160776616,0.014778346,0.0,0.0
160794174,160794073,0.014778346,0.0,0.0
160814276,160814025,0.014778346,0.0,0.0
160836585,160836472,0.014778346,0.0,0.0
160854034,160853930,0.014778346,0.0,0.0
160874073,160873883,0.014778346,0.0,0.0
160893940,160893835,0.014778346,0.0,0.0
160916397,160916282,0.014778346,0.0,0.0
160933842,160933740,0.014778346,0.0,0.0
160953792,160953693,0.014778346,0.0,0.0
160976238,160976140,0.014778346,0.0,0.0
160993700,160993598,0.014778346,0.0,0.0
161013780,161013550,0.014778346,0.0,0.0
161036098,161035997,0.014778346,0.0,0.0
161056065,161055950,0.014778346,0.0,0.0
161073508,161073408,0.014778346,0.0,0.0
161093461,161093361,0.014778346,0.0,0.0
161115906,161115807,0.014778346,0.0,0.0
161133374,161133266,0.014778346,0.0,0.0
161153319,161153218,0.014778346,0.0,0.0
161175769,161175665,0.014778346,0.0,0.0
161195722,161195617,0.014778346,0.0,0.0
161213289,161213076,0.014778346,0.0,0.0
161235622,161235522,0.014778346,0.0,0.0
161255574,161255475,0.014778346,0.0,0.0
161273034,161272933,0.014778346,0.0,0.0
161292989,161292886,0.014778346,0.0,0.0
161315432,161315332,0.014778346,0.0,0.0
161335387,161335285,0.014778346,0.0,0.0
161352847,161352743,0.014778346,0.0,0.0
161375288,161375190,0.014778346,0.0,0.0
161395241,161395143,0.014778346,0.0,0.0
161412789,161412601,0.014778346,0.0,0.0
161435154,161435048,0.014778346,0.0,0.0
161455101,161455000,0.014778346,0.0,0.0
161475055,161474953,0.014778346,0.0,0.0
161492513,161492411,0.014778346,0.0,0.0
161514957,161514858,0.014778346,0.0,0.0
