timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
158213620,158024705,158025851,31.189952989837586,117.20103560357217,0,0.25,0.25,0.011921046,-0.006803312,0.014853065,-0.00895345,0.26445577,0.26444584,2.1494914e-05,7.0010633e-06,3.5529727e-05,-1.4134495e-05,1,0,1
158725946,158531716,158538161,31.189953118813733,117.20103616402196,0,0.25,0.25,0.022270048,-0.0053773792,0.012823226,-0.009944536,0.26459402,0.26458424,7.4976e-05,4.371569e-06,3.2735203e-05,-1.7138782e-05,1,0,1
159219051,159025761,159030767,31.189953076433092,117.20103416364611,0,0.25,0.25,0.006062609,0.056264646,0.022040414,0.019509219,0.2645028,0.26449272,5.5583882e-06,0.00047875955,0.00010205222,0.00016461516,1,0,1
159721005,159524704,159533226,31.189954332351885,117.20103316653388,0,0.25,0.25,-0.014198667,0.045775756,0.0003798378,0.039779276,0.26453096,0.26452392,3.048447e-05,0.00031685905,1.9927791e-05,0.00032695357,1,0,1
160154567,159962701,159966720,31.189954784190707,117.20103430836369,0,0.25,0.25,0.0013490926,0.02551921,-0.005388899,0.032090954,0.264926,0.2649215,2.7480138e-07,9.832801e-05,-7.035507e-06,0.00020694276,1,0,1
160725917,160530700,160538143,31.189955359535695,117.2010377094266,0,0.25,0.25,0.0104521,-0.028901143,0.0057314816,-0.0038462335,0.26545277,0.26545274,1.6461896e-05,0.00012586438,1.2209578e-05,1.7518621e-05,1,0,1
161159410,160969704,160971636,31.189956078325647,117.20103706872199,0,0.25,0.25,0.013468895,-0.038399264,0.008966118,-0.017595544,0.26559976,0.26562014,2.7320977e-05,0.00022204695,1.7391216e-05,-6.644706e-05,1,0,1
161721016,161525699,161533207,31.189956429618185,117.20103652780301,0,0.25,0.25,0.004755801,-0.028958445,0.008726487,-0.026479222,0.265787,0.265818,3.4038749e-06,0.00012619032,1.51668355e-05,-0.00012205482,1,0,1
162164372,161974700,161976553,31.189956717372937,117.2010380069109,0,0.25,0.25,0.0056627067,-0.0015062782,0.004520365,-0.02080888,0.2659515,0.26598498,4.8228712e-06,3.4120333e-07,7.3591455e-06,-9.085652e-05,1,0,1
162716106,162526700,162528271,31.189956716722612,117.20103888191942,0,0.25,0.25,0.008382024,0.0016948013,0.009625272,-0.013740768,0.26586664,0.26590243,1.0570461e-05,4.3209104e-07,2.0457095e-05,-4.734613e-05,1,0,1
163169420,162979705,162981468,31.189956661097142,117.20103757994913,0,0.25,0.25,-0.0040531214,-0.003210014,0.0051709875,-0.009466599,0.26612175,0.26615873,2.4692147e-06,1.5485781e-06,1.0532458e-05,-2.5060981e-05,1,0,1
163721019,163526700,163533187,31.189956711945822,117.20103784748767,0,0.25,0.25,-0.005609406,0.004799604,-0.004565674,-0.0027502717,0.26599896,0.26602206,4.7316635e-06,3.4638028e-06,-7.493063e-06,-8.661182e-06,1,0,1
164154449,163964703,163966680,31.189956795439702,117.20103775094205,0,0.25,0.25,-0.012125355,0.00066935946,-0.008377827,4.9317627e-05,0.26597142,0.26598048,2.2111284e-05,6.7379695e-08,-1.450583e-05,-2.6385937e-06,1,0,1
164726003,164530703,164538103,31.18995681103591,117.20103753929891,0,0.25,0.25,-0.016951324,0.01297431,-0.015757032,0.006956145,0.2661315,0.26611796,4.3188782e-05,2.530197e-05,-4.5261542e-05,1.13682045e-05,1,0,1
165169495,164975700,164981449,31.189956366967653,117.20103748491687,0,0.25,0.25,-0.019178055,0.014943369,-0.015970057,0.010036039,0.266229,0.26619455,5.5260367e-05,3.3555047e-05,-4.4131997e-05,1.916735e-05,1,0,1
165721031,165525700,165533168,31.189957166492327,117.20103696309535,0,0.25,0.25,-0.048142448,0.028390972,-0.034091994,0.023190293,0.2661028,0.2660442,0.00034839098,0.00012118998,-0.00020887639,9.804805e-05,1,0,1
166154494,165961917,165966662,31.189956797051728,117.20103711381174,0,0.25,0.25,-0.050992165,0.032112062,-0.03432315,0.024328806,0.2660675,0.26599067,0.00039090845,0.00015507078,-0.00020817104,0.000100429424,1,0,1
166716038,166524708,166528233,31.189956611752976,117.20103704977846,0,0.25,0.25,-0.028549565,0.022779653,-0.042434372,0.029080523,0.26607454,0.26598036,0.00012253373,7.803773e-05,-0.00032188496,0.00013806402,1,0,1
167159829,166970703,166971579,31.189957249144097,117.20103676944494,0,0.25,0.25,-0.060265567,0.036529545,-0.04774645,0.03218783,0.266173,0.26605815,0.0005458012,0.00020061895,-0.00037342,0.00016236334,1,0,1
167720962,167531774,167533149,31.18995712113926,117.20103721400575,0,0.25,0.25,-0.025388595,0.01416181,-0.03239403,0.023791945,0.2661555,0.26602805,9.6872805e-05,3.0155748e-05,-0.0001986019,9.700332e-05,1,0,1
168174221,167982701,167986347,31.189957137377935,117.20103777383534,0,0.25,0.25,-0.026028175,0.043448437,-0.02776246,0.02658128,0.26638132,0.2662262,0.000101728736,0.0002836335,-0.00015084325,0.00012828392,1,0,1
168716162,168527131,168528213,31.189957342405332,117.20103904369711,0,0.25,0.25,0.019656032,0.008921527,-0.0088431295,0.021270359,0.2661047,0.26595414,5.807633e-05,1.1971034e-05,-5.245546e-05,8.369803e-05,1,0,1
169159574,168961713,168971559,31.189957139877286,117.20103979204488,0,0.25,0.25,0.02857464,-0.009935284,-0.0019106178,0.013595948,0.26618052,0.2660427,0.0001227002,1.4841206e-05,-1.724476e-05,5.3207797e-05,1,0,1
169721004,169524699,169533129,31.189956698759357,117.20103293608052,0,0.25,0.25,-0.056377444,0.032443486,-0.017439561,0.03369648,0.26616102,0.2660509,0.0004776682,0.0001582524,-0.00012943057,0.00022844812,1,0,1
170164323,169969714,169976474,31.18995724428116,117.201032028019,0,0.25,0.25,-0.025014356,0.007723802,-0.022979341,0.023568857,0.26623142,0.26612234,9.4011135e-05,8.966871e-06,-0.00016780365,0.00012615077,1,0,1
