timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
158574444,158574355,4325386,-0.9700297,-1.1958658,0.4195011,nan,0,0,0,0,5
159572066,159571981,4325386,-0.009161274,-0.050706584,-0.20836571,nan,0,0,0,0,5
160572187,160572101,4325386,-0.18194716,-0.014700648,-0.04303668,nan,0,0,0,0,5
161574802,161574715,4325386,0.28847358,0.20495686,-0.22732742,nan,0,0,0,0,5
162572425,162572341,4325386,-0.032384038,-0.14679343,-0.057524275,nan,0,0,0,0,5
163572546,163572461,4325386,-0.0074568507,0.1631985,0.05241101,nan,0,0,0,0,5
164572673,164572581,4325386,0.24841966,0.027057715,0.0,nan,0,0,0,0,5
165575298,165575195,4325386,0.1474326,0.16128102,-0.02748382,nan,0,0,0,0,5
166572911,166572821,4325386,0.5694903,0.26844662,-0.13187973,nan,0,0,0,0,5
167573030,167572941,4325386,1.5022358,-0.07861651,0.33470607,nan,0,0,0,0,5
168573150,168573061,4325386,1.696114,-0.23158847,0.61316615,nan,0,0,0,0,5
169575760,169575674,4325386,-1.5233281,-0.106526434,-0.98707396,nan,0,0,0,0,5
170573386,170573299,4325386,2.4707742,3.0592263,-0.10141317,nan,0,0,0,0,5
171573505,171573417,4325386,-0.8200405,1.1909655,-1.0126404,nan,0,0,0,0,5
172573620,172573532,4325386,0.064768076,0.29678264,-0.20495686,nan,0,0,0,0,5
173571238,173571151,4325386,0.15510249,-0.56586844,-0.18876484,nan,0,0,0,0,5
174573843,174573756,4325386,-0.35153723,-0.2563026,0.028762138,nan,0,0,0,0,5
175573952,175573865,4325386,-0.1668204,-0.48299086,-0.37689054,nan,0,0,0,0,5
176574061,176573973,4325386,0.22668825,0.5507417,0.21028319,nan,0,0,0,0,5
177571672,177571586,4325386,-0.38498655,2.3651,0.45295042,nan,0,0,0,0,5
178574271,178574185,4325386,-0.7623032,-0.39500004,0.12570119,nan,0,0,0,0,5
179574378,179574290,4325386,-0.021305287,0.0059654806,-0.0012783173,nan,0,0,0,0,5
180571989,180571901,4325386,-0.015339807,-0.0185356,0.00021305287,nan,0,0,0,0,5
181572095,181572007,4325386,-0.004687163,-0.0012783173,0.0023435815,nan,0,0,0,0,5
182574701,182574607,4325386,0.0029827403,-0.0031957931,0.010226538,nan,0,0,0,0,5
183574907,183574714,4325386,-0.008309062,-0.011717908,0.0019174758,nan,0,0,0,0,5
184572421,184572327,4325386,-0.008522115,-0.0080960095,-0.0031957931,nan,0,0,0,0,5
185572527,185572434,4325386,0.004900216,0.0057524275,0.01107875,nan,0,0,0,0,5
186575121,186575035,4325386,-0.022796657,0.0040480047,-0.009587379,nan,0,0,0,0,5
187572735,187572649,4325386,-0.0021305287,0.006178533,-0.005539375,nan,0,0,0,0,5
188572843,188572757,4325386,0.006178533,-0.020240024,-0.0010652643,nan,0,0,0,0,5
189575446,189575359,4325386,-0.036005937,0.0019174758,0.00042610575,nan,0,0,0,0,5
190575554,190575468,4325386,0.040480047,0.008948221,-0.0029827403,nan,0,0,0,0,5
191573169,191573082,4325386,0.013209278,0.00063915865,-0.004900216,nan,0,0,0,0,5
192573277,192573190,4325386,-0.019174758,-0.008522115,0.013422331,nan,0,0,0,0,5
193575885,193575793,4325386,0.050706584,-0.004687163,0.0014913701,nan,0,0,0,0,5
194571000,194570912,4325386,0.025779398,0.0025566346,0.0074568507,nan,0,0,0,0,5
195573601,195573514,4325386,0.0185356,0.006817692,-0.0021305287,nan,0,0,0,0,5
196573709,196573621,4325386,-0.010439591,0.0023435815,-0.0029827403,nan,0,0,0,0,5
197576311,197576222,4325386,-0.014274542,-0.011504855,-0.006178533,nan,0,0,0,0,5
198573923,198573836,4325386,-0.028762138,-0.016192019,0.0023435815,nan,0,0,0,0,5
199574029,199573944,4325386,0.008735168,-0.01555286,0.0076699033,nan,0,0,0,0,5
200574138,200574052,4325386,-0.0014913701,0.004900216,0.0059654806,nan,0,0,0,0,5
201571751,201571666,4325386,0.008522115,-0.006178533,0.007030745,nan,0,0,0,0,5
202574405,202574268,4325386,-0.0044741104,0.0027696874,0.0012783173,nan,0,0,0,0,5
203574463,203574377,4325386,-0.00042610575,-0.0008522115,-0.015339807,nan,0,0,0,0,5
204574571,204574485,4325386,-0.015126754,0.009374326,-0.0019174758,nan,0,0,0,0,5
205572188,205572101,4325386,0.007882956,0.0076699033,-0.004687163,nan,0,0,0,0,5
206574788,206574704,4325386,0.02450108,-0.0027696874,0.0025566346,nan,0,0,0,0,5
207574900,207574814,4325386,-0.014274542,-0.0072437976,-0.006817692,nan,0,0,0,0,5
208572518,208572430,4325386,-0.5245362,-0.11717908,0.24245417,nan,0,0,0,0,5
209572626,209572540,4325386,-0.98004323,-0.6506635,-1.0288323,nan,0,0,0,0,5
210575229,210575145,4325386,0.33470607,-0.70818776,-1.120445,nan,0,0,0,0,5
211572851,211572761,4325386,0.27632958,-0.7360977,-0.6052832,nan,0,0,0,0,5
212572958,212572871,4325386,0.19153453,-1.0405502,-0.1112136,nan,0,0,0,0,5
213573070,213572981,4325386,0.21347898,0.30274814,0.72374064,nan,0,0,0,0,5
214575674,214575586,4325386,0.13230583,0.12783173,-0.010652644,nan,0,0,0,0,5
215573292,215573203,4325386,0.080960095,0.26951188,-0.41800973,nan,0,0,0,0,5
216573405,216573315,4325386,0.15701997,-1.1858523,0.49449572,nan,0,0,0,0,5
