timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
157691322,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
158696209,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
159701096,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
160706041,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
161710962,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
162716099,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
163721012,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
164725996,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
165730599,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
166735553,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
167740586,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
168745862,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
169750282,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
170755175,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
171760087,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
172765057,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
173769897,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
174774836,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
175779703,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
176784631,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
177789502,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
178794395,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
179799483,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
180804263,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
181809498,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
182814276,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
183819102,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
184823777,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
185828671,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
186833564,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
187838501,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
188843478,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
189848262,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
190853163,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
191858101,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
192863080,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
193867965,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
194873294,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
195877687,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
196882567,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
197887466,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
198892361,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
199897303,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
200902205,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
201907146,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
202912170,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
203917083,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
204921756,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
205927073,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
206931658,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
207936484,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
208941372,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
209946290,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
210951200,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
211956133,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
212961013,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
213965922,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
214970857,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
215975699,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
216980684,20837430,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
