timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
157871273,0.0,0.9828406,-0.076979846,0.12272595,0.11417902,0.014778346,0.0,0.0,0,0
157876263,0.0,0.98285055,-0.07696916,0.12273265,0.11409346,0.014778346,0.0,0.0,0,0
157921160,0.0,0.98292845,-0.076885134,0.122785315,0.113420635,0.014778346,0.0,0.0,0,0
157976020,0.0,0.982979,-0.07683029,0.12281963,0.11298164,0.014778346,0.0,0.0,0,0
158025918,0.0,0.98298115,-0.07682794,0.1228211,0.112962894,0.014778346,0.0,0.0,0,0
158070843,0.0,0.9830153,-0.07679075,0.12284435,0.112665236,0.014778346,0.0,0.0,0,0
158120681,0.0,0.9830969,-0.07670148,0.12290012,0.111951,0.014778346,0.0,0.0,0,0
158175546,0.0,0.98321205,-0.07657445,0.122979306,0.110935174,0.014778346,0.0,0.0,0,0
158225439,0.0,0.9906258,-0.06940618,0.050355136,0.10633782,0.014778346,0.0,0.0,0,0
158270331,0.0,0.99194384,-0.067831405,0.025373328,0.10393497,0.014778346,0.0,0.0,0,0
158325222,0.0,0.99107826,-0.08081229,0.030062929,0.1016347,0.014778346,0.0,0.0,0,0
158375078,0.0,0.98405385,-0.07733494,0.12348911,0.10201854,0.014778346,0.0,0.0,0,0
158424971,0.0,0.97928214,-0.03213333,0.17855018,0.0899657,0.014778346,0.0,0.0,0,0
158469846,0.0,0.9887426,0.0066958875,0.12575197,0.080807105,0.014778346,0.0,0.0,0,0
158524730,0.0,0.9966204,-0.00089245645,0.010925438,0.081410035,0.014778346,0.0,0.0,0,0
158574593,0.0,0.99292797,-0.05752417,-0.06556193,0.080539644,0.014778346,0.0,0.0,0,0
158624492,0.0,0.9843598,-0.07609677,0.123763025,0.09963883,0.014778346,0.0,0.0,0,0
158674360,0.0,0.9833854,-0.07638083,0.123099655,0.10938778,0.014778346,0.0,0.0,0,0
158724241,0.0,0.98193437,-0.07879624,0.12206211,0.12123119,0.014778346,0.0,0.0,0,0
158774121,0.0,0.9804342,-0.07935204,0.12120564,0.13327156,0.014778346,0.0,0.0,0,0
158824000,0.0,0.97790223,-0.081500426,0.1197716,0.1507307,0.014778346,0.0,0.0,0,0
158873883,0.0,0.9748327,-0.08378169,0.11818708,0.16945115,0.014778346,0.0,0.0,0,0
158923780,0.0,0.9711683,-0.08617819,0.11645117,0.18932687,0.014778346,0.0,0.0,0,0
158973639,0.0,0.9671817,-0.08760226,0.11486841,0.20902316,0.014778346,0.0,0.0,0,0
159023579,0.0,0.9625385,-0.089124575,0.11317629,0.22971208,0.014778346,0.0,0.0,0,0
159073430,0.0,0.9653678,-0.03581783,0.073946446,0.2476168,0.014778346,0.0,0.0,0,0
159123288,0.0,0.96186835,-0.034787107,0.0163404,0.27079892,0.014778346,0.0,0.0,0,0
159173164,0.0,0.95417714,-0.056473807,0.015724082,0.293444,0.014778346,0.0,0.0,0,0
159223081,0.0,0.93270665,-0.11430334,0.123479754,0.31897604,0.014778346,0.0,0.0,0,0
159272931,0.0,0.9209046,-0.1219726,0.1508371,0.33809116,0.014778346,0.0,0.0,0,0
159322802,0.0,0.9229172,-0.1052642,0.09953393,0.35670197,0.014778346,0.0,0.0,0,0
159372689,0.0,0.9157963,-0.1063214,0.097799115,0.3747642,0.014778346,0.0,0.0,0,0
159422624,0.0,0.9090844,-0.10887561,0.09557018,0.3906126,0.014778346,0.0,0.0,0,0
159472486,0.0,0.9034351,-0.110224254,0.09401154,0.40350652,0.014778346,0.0,0.0,0,0
159522327,0.0,0.89920926,-0.11203922,0.092494406,0.41269213,0.014778346,0.0,0.0,0,0
159572208,0.0,0.8965469,-0.111784086,0.09215136,0.4185883,0.014778346,0.0,0.0,0,0
159622152,0.0,0.89462376,-0.11220423,0.091639325,0.4226829,0.014778346,0.0,0.0,0,0
159671980,0.0,0.89305633,-0.11254197,0.09122424,0.42598468,0.014778346,0.0,0.0,0,0
159726874,0.0,0.89158773,-0.11285467,0.090837106,0.42904985,0.014778346,0.0,0.0,0,0
159771784,0.0,0.89064735,-0.11305304,0.09059009,0.4309986,0.014778346,0.0,0.0,0,0
