timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
158618135,158615139,4728849,-135.19768,5.105032,19
159581248,159578292,4728849,-133.09344,5.0073276,29
160611548,160608593,4728849,-133.09344,5.0073276,46
161601853,161598885,4728849,-137.30193,5.0073276,64
162581301,162578343,4728849,-137.30193,5.0073276,76
163614974,163612018,4728849,-139.40617,5.0073276,100
164627022,164624066,4728849,-137.30193,5.0073276,117
165587064,165584109,4728849,-137.30193,5.0073276,131
166616634,166613674,4728849,-103.63406,5.0073276,150
167616699,167613716,4728849,-129.93709,5.0073276,165
168584934,168581977,4728849,-89.95649,4.9096236,185
169625703,169622712,4728849,-119.41588,4.9096236,201
170625737,170622329,4728849,-47.871666,4.9096236,219
171617086,171614128,4728849,-88.90437,4.8119197,236
172620287,172617331,4728849,-110.99891,4.7142158,247
173561270,173558287,4728849,-110.99891,4.7142158,255
174601245,174598289,4728849,-102.58194,4.616512,272
175615838,175612396,4728849,-114.15527,4.616512,283
176613846,176610890,4728849,-129.93709,4.518808,297
177600809,177597853,4728849,-149.92737,4.518808,305
178608937,178605981,4728849,-133.09344,4.421104,316
179622102,179619145,4728849,-125.7286,4.421104,316
180622133,180619176,4728849,-118.363754,4.421104,316
181622116,181619159,4728849,-109.94679,4.421104,316
182622142,182619185,4728849,-105.738304,4.421104,316
183622132,183619176,4728849,-99.425575,4.421104,316
184608949,184605991,4728849,-92.06073,4.421104,316
185622107,185619147,4728849,-85.74801,4.421104,316
186608938,186605982,4728849,-79.43529,4.421104,316
187622132,187619176,4728849,-78.38316,4.421104,316
188622505,188619548,4728849,-71.01832,4.421104,316
189609339,189606382,4728849,-65.75772,4.421104,316
190622504,190619546,4728849,-60.497116,4.421104,316
191622113,191619156,4728849,-55.23651,4.421104,316
192608944,192605988,4728849,-52.08015,4.421104,316
193622107,193619147,4728849,-48.92379,4.421104,316
194622129,194619173,4728849,-48.92379,4.421104,316
195608937,195605982,4728849,-48.92379,4.421104,316
196622134,196619178,4728849,-53.13227,4.421104,316
197622133,197619177,4728849,-52.08015,4.421104,316
198622122,198619164,4728849,-53.13227,4.421104,316
199622097,199619141,4728849,-53.13227,4.421104,316
200622128,200619166,4728849,-52.08015,4.421104,316
201622537,201619578,4728849,-55.23651,4.421104,316
202622504,202619548,4728849,-57.34075,4.421104,316
203609338,203606381,4728849,-57.34075,4.421104,316
204622109,204619153,4728849,-60.497116,4.421104,316
205622121,205619158,4728849,-63.653477,4.421104,316
206622119,206619147,4728849,-63.653477,4.421104,316
207622102,207619144,4728849,-67.86196,4.421104,316
208613461,208610492,4728849,-44.715305,4.518808,319
209626750,209623703,4728849,-39.454704,4.421104,319
210626734,210623750,4728849,-61.549236,4.518808,319
211626731,211623670,4728849,-42.611065,4.518808,319
212613490,212610506,4728849,-48.92379,4.518808,319
213627143,213623688,4728849,-92.06073,4.518808,319
214626761,214623669,4728849,-71.01832,4.518808,319
215613468,215610512,4728849,-61.549236,4.518808,319
216626764,216623698,4728849,-100.4777,4.518808,319
217626731,217623682,4728849,-84.69589,4.616512,319
218626732,218623715,4728849,-92.06073,4.616512,319
219613474,219610518,4728849,-409.80118,4.616512,319
220620287,220617331,4728849,-78.38316,4.616512,322
221626901,221623945,4728849,-78.38316,4.616512,331
222616635,222613668,4728849,-78.38316,4.616512,337
223572123,223569152,4728849,-76.27892,4.616512,344
224625019,224622063,4728849,-78.38316,4.616512,352
225620894,225617937,4728849,-74.17468,4.7142158,362
226605700,226602734,4728849,-78.38316,4.7142158,373
227616700,227613715,4728849,-82.591644,4.616512,377
228621401,228618444,4728849,-95.217094,4.616512,382
229600322,229597350,4728849,-93.112854,4.616512,388
230603463,230600494,4728849,-99.425575,4.616512,394
231618574,231615526,4728849,-96.26922,4.7142158,401
232607156,232604196,4728849,-96.26922,4.7142158,407
233591298,233588321,4728849,-96.26922,4.7142158,412
234627118,234624161,4728849,-95.217094,4.7142158,417
235614032,235611069,4728849,-92.06073,4.7142158,421
236620466,236617510,4728849,-93.112854,4.7142158,428
237626843,237623887,4728849,-92.06073,4.7142158,431
238613652,238610685,4728849,-86.80013,4.8119197,433
239617578,239614620,4728849,-88.90437,4.8119197,443
240616642,240613673,4728849,-85.74801,4.8119197,446
241616658,241613683,4728849,-82.591644,4.8119197,450
242613705,242610717,4728849,-86.80013,4.8119197,456
243603461,243600495,4728849,-96.26922,4.8119197,458
244616663,244613696,4728849,-431.89572,4.9096236,458
245616901,245613943,4728849,-359.29938,4.9096236,458
246615516,246612527,4728849,-420.32236,5.0073276,459
247615523,247612567,4728849,-433.99994,5.0073276,459
248615519,248612532,4728849,-468.71988,5.0073276,459
249615917,249612960,4728849,-178.33463,5.105032,459
250615890,250612930,4728849,-203.58553,5.105032,459
251609283,251606327,4728849,-145.71889,5.105032,460
252609077,252606093,4728849,-216.21097,5.105032,460
253618081,253614739,4728849,-421.37448,5.202736,461
254624549,254621591,4728849,-264.60852,5.30044,463
255618325,255615368,4728849,-48.92379,5.30044,466
256620757,256617801,4728849,-28.933496,5.30044,471
257621253,257618296,4728849,-35.24622,5.30044,473
258621244,258618288,4728849,-34.1941,5.30044,481
259615068,259612113,4728849,-27.881376,5.30044,491
260613461,260610497,4728849,-18.41229,5.398144,495
261596636,261593670,4728849,-9.995326,5.30044,501
262611298,262608342,4728849,1.5780011,5.398144,514
263620295,263617329,4728849,16.30769,5.398144,521
264589138,264586182,4728849,28.933138,5.398144,522
265607353,265604386,4728849,44.714947,5.4958477,525
266614128,266610492,4728849,15.255569,5.4958477,528
267615936,267612980,4728849,39.45434,5.4958477,531
268615529,268612573,4728849,39.45434,5.4958477,537
269602388,269599408,4728849,32.0895,5.4958477,539
270623469,270620513,4728849,60.496754,5.4958477,541
271614487,271611530,4728849,8.942845,5.398144,545
272601397,272598426,4728849,2.6301217,5.398144,546
273616843,273613885,4728849,12.099207,5.398144,551
274618656,274615658,4728849,-26.829256,5.398144,556
275602393,275599432,4728849,-38.402584,5.30044,563
276616701,276613714,4728849,-26.829256,5.30044,563
277590289,277587330,4728849,-17.36017,5.30044,563
278586700,278583716,4728849,1.5780011,5.202736,567
279622192,279619236,4728849,-24.725014,5.202736,569
280610289,280607330,4728849,-44.715305,5.105032,572
281613482,281610496,4728849,-49.97591,5.105032,575
282619653,282616697,4728849,-18.41229,5.105032,579
283621736,283618780,4728849,-76.27892,5.0073276,585
284614504,284611547,4728849,-126.78072,5.0073276,587
285616635,285613677,4728849,-75.22681,5.0073276,589
286616072,286613116,4728849,-63.653477,5.0073276,589
287622311,287618743,4728849,-35.24622,5.0073276,593
288615504,288612519,4728849,-60.497116,4.9096236,595
289615523,289612566,4728849,-93.112854,4.9096236,600
290615505,290612539,4728849,-88.90437,4.9096236,603
291626640,291623684,4728849,-140.45828,4.9096236,606
292621246,292618289,4728849,-88.90437,4.8119197,608
293570286,293567329,4728849,-82.591644,4.8119197,614
294622191,294619235,4728849,-92.06073,4.8119197,622
295620286,295617329,4728849,-75.22681,4.7142158,624
296603127,296600168,4728849,-109.94679,4.616512,628
297625385,297622429,4728849,-64.7056,4.616512,631
298622327,298619368,4728849,-139.40617,4.616512,636
299593524,299590521,4728849,-153.08374,4.518808,637
300602358,300599402,4728849,-125.7286,4.518808,650
301618103,301614623,4728849,-139.40617,4.421104,652
302618096,302615139,4728849,-63.653477,4.421104,652
303623654,303620698,4728849,-88.90437,4.421104,655
304625533,304622574,4728849,-61.549236,4.3234,662
305621964,305619007,4728849,-92.06073,4.3234,667
306622514,306619558,4728849,-92.06073,4.225696,668
307621341,307617434,4728849,-103.63406,4.225696,671
308617097,308614140,4728849,-106.79042,4.225696,676
309625940,309622984,4728849,-86.80013,4.127992,683
310618652,310615691,4728849,-106.79042,4.127992,685
311620674,311617712,4728849,-116.259514,4.127992,690
312620487,312617530,4728849,-108.89467,4.030288,696
313574405,313571448,4728849,-105.738304,4.030288,699
314610331,314607330,4728849,-81.53953,4.030288,702
315622142,315619183,4728849,-81.53953,3.9325843,702
316622587,316619606,4728849,-32.08986,3.9325843,702
317622191,317619209,4728849,-49.97591,3.9325843,706
318620289,318617332,4728849,-82.591644,3.8348804,707
319606769,319603729,4728849,-89.95649,3.8348804,707
320614428,320611471,4728849,-78.38316,3.8348804,711
321611497,321608541,4728849,-74.17468,3.7371764,713
322628081,322624786,4728849,-118.363754,3.7371764,715
323600298,323597330,4728849,-78.38316,3.6394725,722
