timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
157873607,157873523,0.03244948,-0.005955278,-0.03283576,-0.050946392,-0.14655495,0.31249177
157878596,157878510,0.04363153,-0.0030547534,-0.03271966,1.2373914,0.37117204,0.27198663
157896052,157895969,0.058508877,-0.009204389,-0.026344279,1.4707698,-0.4360599,-0.08329339
157913509,157913427,0.07342934,-0.008625058,-0.028172882,1.2242382,-0.02458602,-0.08621963
157933464,157933380,0.06788996,-0.005888365,-0.0209601,0.16277492,-0.11292796,0.36046085
157955909,157955827,0.06534072,-0.0031060397,-0.0109912045,-0.759121,-0.01565872,0.83893263
157975862,157975779,0.075374454,0.0018734151,-0.0055976715,-0.6458594,0.45166388,0.23166323
157993319,157993237,0.078068845,-0.00057619775,-0.004184166,-1.5338712,0.0049405303,-0.25938138
158015771,158015684,0.09086535,0.0026268712,-0.0012523271,-0.47880343,-0.16025248,-0.34627426
158035719,158035637,0.101823196,-0.008512614,0.00050486345,-0.027351262,-0.4280836,0.18394111
158053199,158053095,0.12761036,-0.023300568,0.0030739899,1.6473273,-1.132681,0.32494032
158073129,158073048,0.17749356,-0.053830884,0.016286425,2.2607195,-1.8130134,1.1737332
158095574,158095494,0.21425533,-0.10534833,0.046830095,-0.6710096,-2.5742111,1.4156275
158115529,158115447,0.23509428,-0.15937334,0.078911364,0.68393594,-2.6687334,1.7924813
158132988,158132905,0.2692704,-0.21251337,0.114714846,0.77692324,-3.0558944,1.8687391
158155433,158155352,0.2812876,-0.2652983,0.15693599,0.151783,-2.2830055,1.8346072
158175387,158175304,0.25115556,-0.3064335,0.1944969,-2.8984458,-2.2712092,1.7831274
158192845,158192763,0.2314294,-0.32549882,0.21717793,-3.4079177,-0.9854129,1.0235407
158215292,158215209,0.1597398,-0.33395553,0.22817673,-3.8770514,-0.4098264,-0.08352405
158235242,158235162,0.09169082,-0.3295512,0.22550353,-3.5488262,0.3436136,0.028997703
158255195,158255114,0.020954259,-0.30545107,0.19257209,-4.060465,1.1510224,-1.8227887
158272663,158272575,-0.059716884,-0.274301,0.14348637,-4.9805326,1.9980524,-3.2154102
158295100,158295019,-0.14753257,-0.22417083,0.06506401,-3.9008482,2.2863045,-3.8878713
158315053,158314972,-0.20600149,-0.16300087,-0.011339984,-2.891126,2.9805756,-4.487965
158332513,158332430,-0.22281694,-0.1047141,-0.0789,-1.2733085,3.3697567,-3.9485943
158354960,158354877,-0.2540137,-0.01854122,-0.17155567,-1.9460545,4.463386,-3.8828523
158374909,158374829,-0.3191475,0.077511415,-0.26993516,-4.085858,5.1822677,-4.7289567
158394862,158394782,-0.39207155,0.18284093,-0.37436467,-2.9059818,5.1667447,-5.03767
158414821,158414736,-0.4395762,0.2939829,-0.47823945,-1.3132432,5.283068,-5.044457
158434767,158434687,-0.4035987,0.39853042,-0.53886133,1.4875981,5.057011,-2.5046256
158454721,158454640,-0.4249871,0.49405184,-0.5748676,-2.5128753,4.833039,-1.31822
158472180,158472098,-0.5142254,0.58429235,-0.5991368,-5.365181,5.5021844,-1.1590148
158494697,158494547,-0.62426716,0.70179486,-0.6034372,-4.4461956,5.1585026,-0.022602968
158514577,158514497,-0.72137076,0.8169039,-0.59021026,-4.50468,6.4545555,0.6886172
158537027,158536944,-0.7946694,0.941414,-0.54630613,-3.359415,5.536476,2.1820726
158554482,158554402,-0.83995306,1.0349026,-0.5161519,-2.3107424,5.3869276,1.8794137
158574436,158574355,-0.93661493,1.1508654,-0.47499046,-4.5110464,5.6579957,2.6600976
158594389,158594307,-1.0389017,1.2730908,-0.44233683,-4.043474,5.53506,2.1344564
158614342,158614260,-1.073347,1.392461,-0.4149801,-1.4499911,6.0814323,0.40384084
158634328,158634212,-1.0831676,1.5073758,-0.38941324,-2.398561,5.806344,1.5123675
