timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
158828949,158823001,-11.5834055,-11.478896,0.98
159866469,159852245,-11.6204195,-11.513677,0.99
160804256,160766511,-11.7307625,-11.623137,0.97
161841793,161835991,-11.948389,-11.838641,0.97
162859348,162804294,-11.966347,-11.856393,0.98
163842018,163805618,-11.8400755,-11.731219,1.0
164829667,164810742,-11.755142,-11.64718,1.0
165807338,165787168,-11.5834055,-11.477011,1.0
166864850,166830504,-11.129635,-11.027624,1.0
167867428,167842451,-10.097896,-10.005033,1.0
168870044,168844986,-7.4653487,-7.395588,1.0
169852706,169829441,-8.89985,-8.816484,1.0
170840372,170803345,-8.802817,-8.720852,0.98
171818025,171786426,-7.8485928,-7.7742624,1.0
172860537,172832720,-9.2159195,-9.126308,1.0
173853166,173823566,-12.714529,-12.590296,1.0
174790926,174758211,-12.232539,-12.110816,1.0
175858518,175832170,-10.07661,-9.976638,1.0
176855997,176821904,-11.87629,-11.755939,1.0
177778779,177752445,-12.815454,-12.685142,1.0
178836250,178802446,-11.415356,-11.2970705,1.0
179853810,179819293,-11.000267,-10.886226,1.0
180851430,180819245,-10.555336,-10.445962,1.0
181839058,181814732,-9.991012,-9.887528,1.0
182811731,182779148,-9.369956,-9.272929,1.0
183854233,183832623,-9.027605,-8.934078,1.0
184826914,184801446,-8.335072,-8.248713,1.0
185824525,185795862,-7.654695,-7.575427,1.0
186837134,186812447,-6.9489474,-6.87702,1.0
187799807,187772543,-6.468873,-6.4018264,1.0
188862254,188829476,-5.539038,-5.48166,1.0
189824968,189792778,-5.0524955,-5.0001636,1.0
190837535,190802439,-3.8460085,-3.8061895,1.0
191825173,191799162,-2.3117461,-2.2878106,1.0
192812812,192769149,-1.0245967,-1.0139802,1.0
193835378,193805954,1.6346236,1.6176853,1.0
194862908,194829155,1.8012698,1.7826152,1.0
195865509,195832526,-1.2510508,-1.2380835,1.0
196838227,196802451,-2.1178524,-2.0959284,1.0
197865732,197837014,-2.3117473,-2.287806,1.0
198838403,198809194,-2.4028332,-2.3779418,1.0
199826038,199805827,-2.0491478,-2.0279312,1.0
200853576,200823709,-2.96305,-2.9323218,1.0
201851195,201819364,-2.96305,-2.9323606,1.0
202838870,202814876,-3.4121225,-3.376781,1.0
203826466,203801730,-4.36877,-4.323526,1.0
204839047,204799165,-4.561129,-4.513895,1.0
205851624,205819156,-4.6234703,-4.5756245,1.0
206799357,206779550,-4.864855,-4.8144608,1.0
207851867,207819239,-4.7817564,-4.732203,1.0
208869408,208841571,2.0951695,2.073505,1.0
209857051,209820516,2.6663656,2.6389604,1.0
210844699,210817229,-3.4330337,-3.398361,1.0
211842325,211819474,4.519076,4.4734354,1.0
212844945,212819462,0.9768526,0.9668269,1.0
213842539,213813800,-8.403487,-8.318607,1.0
214845158,214817206,-5.6160326,-5.5593123,1.0
215817826,215792786,-5.3684316,-5.3142066,1.0
216855366,216827209,-12.882298,-12.752104,1.0
217857998,217830522,-7.0714645,-7.0011225,1.0
218870522,218827245,-3.369908,-3.3364518,1.0
219833243,219809449,-19.867067,-19.669683,1.0
220875732,220844010,-7.131934,-7.0612345,1.0
221858424,221830573,-6.792693,-6.7253714,1.0
222856038,222820735,-6.8242297,-6.756555,1.0
223823712,223799611,-6.654306,-6.5894766,1.0
224871202,224838645,-6.654306,-6.5882354,1.0
225848877,225836431,-5.9501896,-5.8912153,0.99
226846520,226811463,-6.855622,-6.788742,1.0
227854106,227833925,-7.3103423,-7.2377605,1.0
228831779,228798657,-8.73753,-8.652324,0.99
229844355,229808715,-8.704701,-8.618243,1.0
230846962,230810499,-8.995836,-8.906621,1.0
231874517,231846506,-8.704702,-8.618274,1.0
232832256,232800514,-8.947972,-8.86085,1.0
233835001,233805347,-8.9239435,-8.837105,1.0
234867398,234835478,-8.724413,-8.639482,1.0
235835096,235810424,-8.126372,-8.0472145,1.0
236837721,236812959,-8.437486,-8.355382,1.0
237830364,237806149,-8.231383,-8.151342,1.0
238788151,238743150,-7.9842095,-7.9066467,0.99
239820610,239788455,-7.682694,-7.6092978,1.0
240858173,240829333,-7.5983872,-7.5258794,0.97
241840813,241813804,-7.280911,-7.21148,1.0
242848412,242808049,-8.222683,-8.144301,1.0
243821103,243793865,-9.529016,-9.438058,1.0
244833705,244809448,-25.031908,-24.797485,1.0
245821386,245780500,-9.707606,-9.616691,1.0
246873886,246835827,-10.895666,-10.79535,1.0
247806649,247779000,-25.745138,-25.508217,1.0
248819230,248794782,-26.916685,-26.669062,1.0
249831829,249805936,-15.050056,-14.911613,1.0
