timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
157873659,157873523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
157878641,157878510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
157975904,157975779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158075688,158075542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158175429,158175304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158272703,158272575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158374954,158374829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158472219,158472098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158574478,158574355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158676759,158676611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158774009,158773880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158876253,158876137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
158973522,158973405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159075795,159075662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159173049,159172930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159275303,159275187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159375066,159374949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159474831,159474712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159574591,159574475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159674353,159674237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159774131,159774000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159873880,159873763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
159973644,159973525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160075906,160075782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160173168,160173051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160275440,160275307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160372694,160372576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160474951,160474833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160572217,160572101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160674474,160674358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160776752,160776616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160874090,160873883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
160976254,160976140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
161073524,161073408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
161175785,161175665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
161273050,161272933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
161375304,161375190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
161475071,161474953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
