timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
157813613,157797709,3,4,1,0,0,0,0,0,0,0,0,0,0
158820002,158795625,3,4,1,0,0,0,0,0,0,0,0,0,0
159835901,159815031,3,4,1,0,0,0,0,0,0,0,0,0,0
160853429,160830164,3,4,1,0,0,0,0,0,0,0,0,0,0
161866116,161842975,3,4,1,0,0,0,0,0,0,0,0,0,0
162878740,162855314,3,4,1,0,0,0,0,0,0,0,0,0,0
163896163,163872920,3,4,1,0,0,0,0,0,0,0,0,0,0
164914109,164890499,3,4,1,0,0,0,0,0,0,0,0,0,0
165919314,165895439,3,4,1,0,0,0,0,0,0,0,0,0,0
166931941,166910966,3,4,1,0,0,0,0,0,0,0,0,0,0
167941674,167919188,3,4,1,0,0,0,0,0,0,0,0,0,0
168949168,168926107,3,4,1,0,0,0,0,0,0,0,0,0,0
169964637,169940896,3,4,1,0,0,0,0,0,0,0,0,0,0
170982240,170958399,3,4,1,0,0,0,0,0,0,0,0,0,0
172001893,171978877,3,4,1,0,0,0,0,0,0,0,0,0,0
173012334,172988590,3,4,1,0,0,0,0,0,0,0,0,0,0
174022197,173998812,3,4,1,0,0,0,0,0,0,0,0,0,0
175027352,175003729,3,4,1,0,0,0,0,0,0,0,0,0,0
176032433,176011354,3,4,1,0,0,0,0,0,0,0,0,0,0
177044941,177021894,3,4,1,0,0,0,0,0,0,0,0,0,0
178059998,178036802,3,4,1,0,0,0,0,0,0,0,0,0,0
179067627,179044081,3,4,1,0,0,0,0,0,0,0,0,0,0
180067688,180044292,3,4,1,0,0,0,0,0,0,0,0,0,0
181083079,181061889,3,4,1,0,0,0,0,0,0,0,0,0,0
182102762,182079489,3,4,1,0,0,0,0,0,0,0,0,0,0
183113228,183089394,3,4,1,0,0,0,0,0,0,0,0,0,0
184122882,184099902,3,4,1,0,0,0,0,0,0,0,0,0,0
185140700,185117427,3,4,1,0,0,0,0,0,0,0,0,0,0
186146411,186122161,3,4,1,0,0,0,0,0,0,0,0,0,0
187163542,187140005,3,4,1,0,0,0,0,0,0,0,0,0,0
188168243,188145072,3,4,1,0,0,0,0,0,0,0,0,0,0
189178793,189157795,3,4,1,0,0,0,0,0,0,0,0,0,0
190193528,190170094,3,4,1,0,0,0,0,0,0,0,0,0,0
191203907,191180085,3,4,1,0,0,0,0,0,0,0,0,0,0
192218621,192195319,3,4,1,0,0,0,0,0,0,0,0,0,0
193239255,193215192,3,4,1,0,0,0,0,0,0,0,0,0,0
194243972,194222871,3,4,1,0,0,0,0,0,0,0,0,0,0
