timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
157871281,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157876272,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157896228,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157911191,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157931217,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157956082,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157976028,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
157990995,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158015941,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158035934,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158050920,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158070854,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158095746,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158115700,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158130671,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158155608,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158175554,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158190556,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158215496,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158235459,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158255395,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158270339,-1.2217305,1.0471976,-0.8347053,0.014778346,0.0,0.0,1
158295269,-1.2217305,1.0471976,-0.8436413,0.014778346,0.0,0.0,1
158315231,-1.2217305,1.0471976,-0.8199654,0.014778346,0.0,0.0,1
158330191,-1.2217305,1.0471976,-0.8186624,0.014778346,0.0,0.0,1
158355169,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158375087,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158395052,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158415004,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158434991,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158455068,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158469854,-1.2217305,1.0471976,-0.87266463,0.014778346,0.0,0.0,1
158494870,-1.2217305,1.0471976,-0.82082564,0.014778346,0.0,0.0,0
158514755,-1.2217305,1.0471976,-0.77768403,0.014778346,0.0,0.0,0
