timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
158160773,158160340,-5.6257987,5.1771226,1.4825287,0.89424527,0.32924545,-0.24026054,0.18492672,0.08120161,0.115066916,0.14878722,0.27525064,-0.2790194,0.17201656,0.013832647,0.013824273,0.024309954,0.0003367028,0.00027502506,0.00057175494,0.00533621,0.0053188656,0.0041072643,1,1,11,0
158659562,158659153,-5.5726423,5.2518077,1.3550739,0.9532898,0.23002398,-0.1444632,0.1321283,0.22197798,0.2578661,-0.8568768,-1.0718391,1.6550268,-0.356954,0.013783021,0.013775064,0.024173776,0.0003492681,0.000282033,0.00056104764,0.0054274066,0.005410806,0.004083179,1,1,11,0
159158455,159157966,-5.6021867,5.1828923,1.0923233,0.94416165,-0.0855563,0.13353378,0.28880385,0.10187747,0.09047532,-0.009677887,-0.29640976,-0.07414857,0.8856391,0.013781207,0.013773209,0.02406134,6.291045e-05,1.3743566e-05,0.001121533,0.005396254,0.0053715548,0.003980582,1,1,11,0
159657213,159656779,-5.5693674,5.035666,1.2120037,0.8971085,-0.06608606,0.12463451,0.41868278,0.05125753,0.07358362,0.121524416,-0.06999791,0.019497918,0.14771737,0.0137662515,0.013759815,0.023920238,0.00010570016,1.3148046e-05,0.0010845424,0.00523345,0.005243758,0.00374533,1,1,11,0
160156213,160155592,-5.4557,5.170219,1.2924252,0.9010657,-0.011307005,0.12010308,0.41656718,0.103532895,0.64427406,0.05152763,0.35332227,-0.15346526,-0.024491059,0.013721871,0.013718887,0.023646336,9.062139e-05,1.2698215e-05,0.001100014,0.0054621873,0.005227288,0.0036121693,1,1,11,0
160654868,160654405,-5.3713946,5.313409,1.2740116,0.8995431,-0.012942807,0.10939616,0.42271417,0.1764941,-0.12660828,-0.036994413,-0.16669106,-0.0049665147,0.0763592,0.014541656,0.014534665,0.024326822,6.532213e-05,2.6424865e-05,0.0011091277,0.0054801195,0.0055510113,0.0036531636,1,1,11,0
161153627,161153218,-5.3080816,5.2313647,1.250288,0.90546197,0.0035275996,0.040126782,0.4225116,0.027014842,-0.12059995,-0.011640365,-0.0410169,0.101108365,-0.10081208,0.0154951075,0.015513473,0.025146188,3.2228185e-05,1.676009e-05,0.0011550755,0.0059335004,0.005898134,0.0037309898,1,1,11,0
161662407,161662007,-5.303376,5.2695227,1.2292423,0.8851664,0.013041748,0.047354966,0.4626747,-0.059522253,0.33306238,0.06310851,0.32604027,-0.041932426,0.351647,0.015000674,0.015023081,0.024597457,2.8480468e-05,1.3161989e-05,0.0011667439,0.005579261,0.005669654,0.003664726,1,1,11,0
162161263,162160820,-5.246101,5.485234,1.2238846,0.86801404,0.02344511,0.099045016,0.48599586,0.09211512,0.3402925,-0.011721001,0.010004255,0.09529719,-0.23232356,0.01586627,0.01589878,0.02528948,3.0583942e-05,3.6272035e-05,0.0011444462,0.006215881,0.006021757,0.0037651102,1,1,11,0
162660038,162659633,-5.242805,5.44015,1.2418575,0.87348133,0.03734232,0.1338211,0.4666132,-0.049331512,-0.33369145,-0.012108477,-0.04453517,0.076224394,-0.04679249,0.015127821,0.015155079,0.024628509,5.094278e-05,5.6566125e-05,0.0011058741,0.005770317,0.0056672497,0.0036896323,1,1,11,0
163158895,163158446,-5.2698417,5.3685555,1.2093258,0.8658596,-0.007996221,0.14987251,0.4772435,-0.05513071,0.1330408,-0.07448709,-0.063916706,0.046614684,0.03434587,0.015950073,0.015985405,0.025336906,8.467262e-05,4.074307e-05,0.0010894752,0.00606901,0.006041729,0.0037838973,1,1,11,0
163657724,163657259,-5.268107,5.3721395,1.20854,0.8641082,-0.0075102104,0.13082819,0.4859472,-0.014792326,-0.04305723,-0.0243914,-0.0016503988,-0.049739525,0.019764615,0.015164375,0.015187504,0.024621237,8.778243e-05,2.9988167e-05,0.0011027765,0.0057252203,0.005644737,0.003714483,1,1,11,0
164156733,164156072,-5.262878,5.3223934,1.1849518,0.86611044,-0.016470596,0.12461801,0.4837889,-0.053499043,-0.08567704,-0.048368428,-0.0013826797,0.024966635,0.024616636,0.014615279,0.014627618,0.024101477,7.3167714e-05,2.4574803e-05,0.0011308193,0.0055744075,0.005469153,0.0036742901,1,1,11,0
