timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
158592526,158592348,2490378,-5.3725886,5.477694,9.909242,12.222221,0,0,0,0,20
159590046,159589875,2490378,3.1998806,-0.6028899,8.639716,12.225241,0,0,0,0,20
160590042,160589869,2490378,1.1295844,0.87412304,9.87297,12.192028,0,0,0,0,20
161592495,161592320,2490378,1.743338,-1.1267114,9.776962,12.285627,0,0,0,0,20
162592551,162592311,2490378,1.2382811,1.5919048,9.68694,12.252415,0,0,0,0,20
163590010,163589837,2490378,2.0148404,1.0776302,9.864231,12.252415,0,0,0,0,20
164592470,164592290,2490378,2.0614078,0.7298724,10.168295,12.31884,0,0,0,0,20
165592459,165592281,2490378,4.5224075,2.2791603,9.041104,12.27657,0,0,0,0,20
166589981,166589809,2490378,1.0822989,2.289575,11.750742,12.31884,0,0,0,0,20
167589975,167589799,2490378,1.7780539,2.6713307,13.915819,12.258453,0,0,0,0,20
168592428,168592252,2490378,1.1795034,0.44472298,14.379097,12.237318,0,0,0,0,20
169592417,169592242,2490378,10.795217,-3.032855,5.888659,12.288647,0,0,0,0,20
170589940,170589768,2490378,2.2517467,-17.43793,37.676716,12.128623,0,0,0,0,20
171592390,171592216,2490378,11.742003,8.164108,14.783957,12.025966,0,0,0,0,20
172592375,172592196,2490378,4.595431,4.5601163,5.557062,11.796497,0,0,0,0,20
173589885,173589712,2490378,2.4270022,4.776313,3.4337642,11.660628,0,0,0,0,20
174589860,174589688,2490378,6.047035,-15.695908,20.068558,11.536836,0,0,0,0,20
175592299,175592124,2490378,-5.5422177,3.4158077,2.506011,11.509662,0,0,0,0,20
176592270,176592096,2490378,0.84844524,0.30977976,7.002591,11.388889,0,0,0,0,20
177589780,177589605,2490378,-6.5953074,1.1083957,-0.6781576,11.452294,0,0,0,0,20
178592213,178592035,2490378,-6.0035806,8.538801,-3.9044642,11.38285,0,0,0,0,20
179592187,179592004,2490378,-1.4209588,4.9258904,-8.128045,11.437198,0,0,0,0,20
180589687,180589514,2490378,-1.3228862,4.883004,-8.327662,11.413043,0,0,0,0,20
181592125,181591945,2490378,-1.3109751,4.9023676,-8.48146,11.485507,0,0,0,0,20
182592094,182591917,2490378,-1.3365332,4.9108667,-8.434623,11.464372,0,0,0,0,20
183592064,183591890,2490378,-1.3295002,4.8932996,-8.432588,11.51872,0,0,0,0,20
184589572,184589399,2490378,-1.3445837,4.916014,-8.437796,11.536836,0,0,0,0,20
185592011,185591835,2490378,-1.3353062,4.9279256,-8.440668,11.536836,0,0,0,0,20
186591985,186591808,2490378,-1.3421595,5.0419493,-8.383925,11.536836,0,0,0,0,20
187589490,187589319,2490378,-1.3346777,4.9161344,-8.442913,11.482487,0,0,0,0,20
188591932,188591756,2490378,-1.3268666,4.89713,-8.455782,11.600242,0,0,0,0,20
189591906,189591731,2490378,-1.3098378,4.7375565,-8.577886,11.618357,0,0,0,0,20
190591880,190591705,2490378,-1.3151051,4.793132,-8.47742,11.570048,0,0,0,0,20
191589392,191589217,2490378,-1.3053787,4.7470737,-8.533235,11.663647,0,0,0,0,20
192591827,192591654,2490378,-1.3024458,4.888062,-8.467752,11.594202,0,0,0,0,20
193591804,193591629,2490378,-1.3280637,4.828955,-8.454735,11.51872,0,0,0,0,20
194589310,194589138,2490378,-1.3189358,4.884052,-8.424956,11.579106,0,0,0,0,20
195591752,195591573,2490378,-1.3135787,4.854723,-8.447043,11.579106,0,0,0,0,20
196591721,196591547,2490378,-1.3153744,4.910059,-8.445666,11.367753,0,0,0,0,20
197594154,197593982,2490378,-1.3210906,4.891354,-8.425884,11.407004,0,0,0,0,20
198589201,198589028,2490378,-1.3038822,4.5962386,-8.560798,11.491546,0,0,0,0,20
199591666,199591464,2490378,-1.3173198,4.86825,-8.452071,11.627416,0,0,0,0,20
200591612,200591437,2490378,-1.3227665,4.8820167,-8.449497,11.545893,0,0,0,0,20
201589118,201588948,2490378,-1.3148358,4.8597507,-8.496214,11.585145,0,0,0,0,20
202591558,202591384,2490378,-1.3124715,4.869058,-8.440429,11.579106,0,0,0,0,20
203591531,203591357,2490378,-1.3205818,4.904043,-8.43564,11.5157,0,0,0,0,20
204593967,204593794,2490378,-1.3257294,4.918708,-8.436748,11.615338,0,0,0,0,20
205591483,205591306,2490378,-1.3123218,4.952526,-8.422143,11.696859,0,0,0,0,20
206591457,206591282,2490378,-1.3242629,4.95905,-8.409903,11.636473,0,0,0,0,20
207591434,207591258,2490378,-1.3214498,4.9010806,-8.420736,11.733091,0,0,0,0,20
208588945,208588772,2490378,-2.89459,6.2447963,-10.421242,11.64855,0,0,0,0,20
209591385,209591211,2490378,-0.52079874,8.8577385,2.9764118,11.642512,0,0,0,0,20
210591363,210591188,2490378,0.4814141,3.5860353,8.867824,11.787439,0,0,0,0,20
211588875,211588703,2490378,0.95911723,7.6091323,7.520547,11.748188,0,0,0,0,20
212591325,212591143,2490378,4.8101606,7.5327873,3.240971,11.766304,0,0,0,0,20
213591295,213591121,2490378,7.7368627,2.8337471,2.5148995,11.708937,0,0,0,0,20
214591274,214591099,2490378,7.96934,4.8305116,2.0114887,11.835749,0,0,0,0,20
215588791,215588615,2490378,8.744432,5.226632,1.6200366,11.781401,0,0,0,0,20
216591236,216591059,2490378,7.4759545,4.902038,0.23855227,11.832729,0,0,0,0,20
217591216,217591042,2490378,8.451981,1.836652,-3.093638,11.853865,0,0,0,0,20
