timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
157871473,157871028,31.189953291826985,117.20103580388098,28.788652,26.60256,30.26472,30.26472,0.16720317,0.15658446,28.699207,1,1,2,3,3,0,0
157881451,157881005,31.189953292722787,117.20103580944863,28.788727,26.602634,30.26472,30.26472,0.16787583,0.15701443,28.698807,1,1,2,3,3,0,0
158071091,158070554,31.189953291106455,117.20103592787383,28.788702,26.602598,30.26472,30.26472,0.16707806,0.15632561,28.700335,1,1,2,3,3,0,0
158270529,158270079,31.18995330027532,117.20103606608065,28.77354,26.587439,30.26472,30.26472,0.16696268,0.15625042,28.699442,1,1,2,3,3,0,0
158470095,158469604,31.18995345045101,117.20103629200901,28.780882,26.594782,30.26472,30.26472,0.16677809,0.1559814,28.691494,1,1,2,3,3,0,0
158669580,158669129,31.18995379394213,117.20103681678562,28.918734,26.732635,30.26472,30.26472,0.16667482,0.1559043,28.70045,1,1,2,3,3,0,0
158869133,158868654,31.189953758069137,117.20103691906894,29.106699,26.920603,30.26472,30.26472,0.16671199,0.15572779,28.704037,1,1,2,3,3,0,0
159068654,159068179,31.189953566046565,117.20103630649403,29.176157,26.990063,30.26472,30.26472,0.1667562,0.15568,28.704037,1,1,2,3,3,0,0
159268134,159267705,31.18995352504256,117.20103575131445,29.140934,26.954842,30.26472,30.26472,0.16669066,0.15558551,28.704037,1,1,2,3,3,0,0
159467668,159467230,31.189953608206473,117.20103504249433,29.086004,26.899914,30.26472,30.26472,0.16663127,0.15527326,28.704037,1,1,2,3,3,0,0
159667212,159666755,31.189953830001354,117.20103450113757,29.050903,26.864815,30.26472,30.26472,0.16657293,0.15506497,28.704037,1,1,2,3,3,0,0
159866749,159866280,31.189954241732764,117.20103452477788,29.012901,26.826815,30.26472,30.26472,0.16659781,0.15471911,28.704037,1,1,2,3,3,0,0
160076263,160075782,31.189954709412376,117.20103543029458,28.977934,26.79185,30.26472,30.26472,0.16712303,0.15480748,28.704037,1,1,2,3,3,0,0
160275833,160275307,31.1899549764806,117.2010367134597,28.973162,26.787079,30.26472,30.26472,0.1739962,0.15826635,28.704037,1,1,2,3,3,0,0
160475267,160474833,31.189955296675386,117.2010373925551,28.97825,26.79217,30.26472,30.26472,0.17285118,0.15755112,28.704037,1,1,2,3,3,0,0
160674814,160674358,31.189955619934157,117.20103741888762,28.992325,26.806225,30.26472,30.26472,0.1718969,0.1567582,28.704037,1,1,2,3,3,0,0
160874405,160873883,31.189955900758346,117.2010370625407,29.005205,26.819107,30.26472,30.26472,0.17113654,0.1562246,28.906946,1,1,2,3,3,0,0
161073847,161073408,31.189956126981805,117.20103668689188,29.010544,26.824448,30.26472,30.26472,0.17039701,0.15553461,28.92594,1,1,2,3,3,0,0
161273359,161272933,31.189956225743206,117.20103653170537,29.028103,26.84201,30.26472,30.26472,0.17703241,0.15899388,28.937359,1,1,2,3,3,0,0
161472893,161472458,31.189956253145414,117.20103659858081,29.037594,26.851492,30.26472,30.26472,0.17538077,0.15799387,28.94529,1,1,2,3,3,0,0
161672415,161671984,31.18995620344704,117.20103701071078,29.035292,26.849192,30.26472,30.26472,0.17396925,0.15722546,28.951597,1,1,2,3,3,0,0
161871976,161871509,31.18995631070072,117.20103786783712,29.026577,26.840479,30.26472,30.26472,0.17283784,0.15641366,28.952414,1,1,2,3,3,0,0
162071462,162071034,31.18995658561344,117.2010389035124,29.036901,26.850805,30.26472,30.26472,0.17178945,0.15577966,28.934717,1,1,2,3,3,0,0
162271024,162270559,31.189956827958,117.20103954217623,29.040405,26.854311,30.26472,30.26472,0.17824274,0.15898459,28.932547,1,1,2,3,3,0,0
162470514,162470084,31.189956850556626,117.20103945869171,29.028002,26.84191,30.26472,30.26472,0.176375,0.15812203,28.935253,1,1,2,3,3,0,0
162670037,162669609,31.189956743212257,117.20103873497158,29.02289,26.8368,30.26472,30.26472,0.17471266,0.15732525,28.919363,1,1,2,3,3,0,0
162869585,162869135,31.189956611246007,117.20103806585422,29.030838,26.84475,30.26472,30.26472,0.17342475,0.1565235,28.914799,1,1,2,3,3,0,0
163069117,163068660,31.189956541697416,117.20103795619843,29.048159,26.862072,30.26472,30.26472,0.17226914,0.1559065,28.926807,1,1,2,3,3,0,0
163268620,163268185,31.189956484172193,117.2010381002725,29.06028,26.874195,30.26472,30.26472,0.17861056,0.15912409,28.942963,1,1,2,3,3,0,0
163468148,163467710,31.189956488611198,117.2010381554864,29.058193,26.87211,30.26472,30.26472,0.1765433,0.1582235,28.953815,1,1,2,3,3,0,0
163667706,163667235,31.189956525895198,117.20103804960118,29.056435,26.870354,30.26472,30.26472,0.17491125,0.15730292,28.954285,1,1,2,3,3,0,0
163867195,163866760,31.189956557334174,117.20103783339259,29.064741,26.87866,30.26472,30.26472,0.173543,0.15664506,28.960758,1,1,2,3,3,0,0
164066804,164066286,31.18995657757958,117.20103761091549,29.075253,26.889174,30.26472,30.26472,0.17235641,0.15587915,28.96615,1,1,2,3,3,0,0
164276235,164275787,31.189956546888652,117.20103745714658,29.085543,26.89945,30.26472,30.26472,0.17950615,0.15970773,28.97538,1,1,2,3,3,0,0
164475784,164475312,31.189956493051334,117.20103737934585,29.090464,26.904373,30.26472,30.26472,0.17743886,0.15866455,28.984226,1,1,2,3,3,0,0
