timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
158160766,158160340,20829075,31.190003899858173,117.20098158213244,-5.6257987,5.1771226,1.4825287,1.9073486e-06,3.33786e-06,-30.26472,0.08120161,0.115066916,0.14878722,0.10410992,0.032612618,0.030847317,-0.009742952,-0.1670554,-0.382882,0.13730143,0.20832722,0.0011525135,2.5544782,0.010628409,3.096933e-05,30.26472,0.10000038,0.010000001,-30.26472,0.1663037,0.1559165,0.10322342,0.06408794,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
158669543,158669129,20829075,31.190003899858173,117.20098158213244,-5.571522,5.2540455,1.3459873,1.9073486e-06,3.33786e-06,-30.26472,0.2151329,0.24784599,-0.86824197,-0.9198819,0.032612618,0.030847317,-0.009742952,-0.6101878,-1.0119541,-1.1392128,0.20249088,0.0011616698,2.5486128,0.010628409,3.0938078e-05,30.26472,0.10000038,0.010000001,-30.26472,0.16667482,0.1559043,0.10471243,0.06402452,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
159168336,159167942,20829075,31.190003899858173,117.20098158213244,-5.60266,5.179946,1.0943031,1.9073486e-06,3.33786e-06,-30.26472,0.099682145,0.096342005,0.010026167,-0.00019819546,0.032612618,0.030847317,-0.009742952,-0.1432721,0.8894698,1.9009085,0.5891055,0.0011680631,2.935331,0.010628409,3.032635e-05,30.26472,0.38064766,0.1320777,-30.26472,0.16666406,0.15553623,0.10409369,0.06317481,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
159667176,159666755,20829075,31.190003899858173,117.20098158213244,-5.567513,5.033776,1.2138176,1.9073486e-06,3.33786e-06,-30.26472,0.057132676,0.08177633,0.12237393,0.16452019,0.032612618,0.030847317,-0.009742952,0.4948619,1.0068141,0.07444299,0.87260604,0.0011736169,-3.0620265,0.010628409,2.996609e-05,30.26472,0.3480301,0.25623783,-30.26472,0.16657293,0.15506497,0.10279017,0.06128964,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
160165971,160165569,20829075,31.190003899858173,117.20098158213244,-5.454475,5.1765585,1.2926044,1.9073486e-06,3.33786e-06,-30.26472,0.09732654,0.6444222,0.04372314,0.06911916,0.032612618,0.030847317,-0.009742952,-0.62630135,-0.015353572,-0.7732658,0.8752184,0.0011738362,-3.0590615,0.010628409,2.9700668e-05,30.26472,0.29751205,0.382078,-30.26472,0.16631214,0.15416329,0.10387244,0.06019947,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
160664800,160664381,20829075,31.190003899858173,117.20098158213244,-5.3699355,5.3124332,1.2731762,1.9073486e-06,3.33786e-06,-30.26472,0.1734542,-0.14045873,-0.032370836,-0.032526486,0.032612618,0.030847317,-0.009742952,-0.28585806,-1.4268857,0.49587893,0.88683337,0.0011711979,-3.0498238,0.010628409,2.9896997e-05,30.26472,0.294302,0.50660014,-30.26472,0.17120495,0.15636376,0.10547812,0.06054666,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
161163850,161163195,20829075,31.190003899858173,117.20098158213244,-5.307411,5.2307167,1.2491932,1.9073486e-06,3.33786e-06,-30.26472,0.026073437,-0.113613695,-0.01578118,-0.032237552,0.032612618,0.030847317,-0.009742952,-0.12806638,0.6836714,-0.37725982,0.87379986,0.001172495,-3.0633802,0.010628409,2.9597193e-05,30.26472,0.10000038,0.010000001,-30.26472,0.16924262,0.15492745,0.10440727,0.060063493,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
161662399,161662007,20829075,31.190003899858173,117.20098158213244,-5.303376,5.2695227,1.2292423,1.9073486e-06,3.33786e-06,-30.26472,-0.059522253,0.33306238,0.06310851,0.0337277,0.032612618,0.030847317,-0.009742952,0.3963931,1.2835529,0.26974893,0.9656943,0.0011784146,-2.9719543,0.010628409,2.9971736e-05,30.26472,0.10000038,0.010000001,-30.26472,0.17327364,0.15683576,0.1060609,0.06053698,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
162161255,162160820,20829075,31.190003899858173,117.20098158213244,-5.246101,5.485234,1.2238846,1.9073486e-06,3.33786e-06,-30.26472,0.09211512,0.3402925,-0.011721001,-0.043741807,0.032612618,0.030847317,-0.009742952,-0.6576946,-1.4714714,0.15304925,1.0312543,0.0011806833,-2.9063578,0.010628409,3.061889e-05,30.26472,0.10000038,0.010000001,-30.26472,0.17822753,0.15902667,0.11062386,0.061360493,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
162670000,162669609,20829075,31.190003899858173,117.20098158213244,-5.2435784,5.436507,1.2418308,1.9073486e-06,3.33786e-06,-30.26472,-0.05572922,-0.3279177,-0.01651791,-0.03439822,0.032612618,0.030847317,-0.009742952,-0.63709253,0.62302697,-0.46109822,1.0006373,0.0011833212,-2.937142,0.010628409,3.0302705e-05,30.26472,0.10000038,0.010000001,-30.26472,0.17471266,0.15732525,0.10745432,0.06084796,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,2,1,1,1,0,3,0,0
