timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
252826779,0.0,0.0,-1.955046,-1.4977854,8.229042,43.229046,50.0,2
253299580,0.0,0.0,-1.8544203,-1.5537441,5.5052595,40.50526,50.0,2
253821863,0.0,0.0,-1.7933273,-1.6351662,2.9425986,37.9426,50.0,2
254324046,0.0,0.0,-1.786158,-1.7369105,0.9848629,35.984863,50.0,2
254826406,0.0,0.0,-1.8449608,-1.8621105,-0.3586269,34.641373,50.0,2
255309095,0.0,0.0,-1.9389666,-1.9893696,-1.04163,33.958366,50.0,2
255821273,0.0,0.0,-2.0567102,-2.123694,-1.3008093,33.699192,50.0,2
256323698,0.0,0.0,-2.176204,-2.247413,-1.3355948,33.664406,50.0,2
256825987,0.0,0.0,-2.2941666,-2.3647137,-1.2227049,33.777294,50.0,2
257328375,0.0,0.0,-2.4238055,-2.4759018,-0.905958,34.09404,50.0,2
257820915,0.0,0.0,-2.5632806,-2.5864258,-0.4047343,34.595264,50.0,2
258323228,0.0,0.0,-2.7086384,-2.70004,0.15340374,35.153404,50.0,2
258825817,0.0,0.0,-2.8482046,-2.8125505,0.60162246,35.601624,50.0,2
259308315,0.0,0.0,-2.96566,-2.9130445,0.8271813,35.82718,50.0,2
259820475,0.0,0.0,-3.0720417,-3.0107808,0.87461394,35.874615,50.0,2
260322903,0.0,0.0,3.1185272,-3.1005828,0.8775689,35.877563,50.0,2
260825496,0.0,0.0,3.0345364,3.0957131,0.8391934,35.839195,50.0,2
261327603,0.0,0.0,2.951504,3.0106487,0.8022015,35.802197,50.0,2
261820131,0.0,0.0,2.8650992,2.9303322,0.8516052,35.85161,50.0,2
262322449,0.0,0.0,2.7745872,2.850944,0.94674534,35.946747,50.0,2
262825233,0.0,0.0,2.6885202,2.774701,1.0820287,36.082035,50.0,2
263327212,0.0,0.0,2.60047,2.6986637,1.1631474,36.163143,50.0,2
263819783,0.0,0.0,2.5280497,2.626856,1.175271,36.175274,50.0,2
264322091,0.0,0.0,2.4472973,2.5548668,1.1798244,36.179825,50.0,2
264824500,0.0,0.0,2.377933,2.487479,1.1784981,36.1785,50.0,2
265307144,0.0,0.0,2.3107324,2.4236789,1.1797248,36.17972,50.0,2
265799602,0.0,0.0,2.2455192,2.3586774,1.1759695,36.175972,50.0,2
266321666,0.0,0.0,2.178161,2.2935116,1.1960366,36.196037,50.0,2
266824030,0.0,0.0,2.1211538,2.2289162,1.1635667,36.16357,50.0,2
267326651,0.0,0.0,2.0689285,2.1628351,1.013532,36.013527,50.0,2
267809058,0.0,0.0,2.0176673,2.102961,0.83774453,35.83774,50.0,2
268321540,0.0,0.0,1.9692662,2.0428963,0.6815531,35.68155,50.0,2
268823661,0.0,0.0,1.9209772,1.985295,0.5914267,35.59143,50.0,2
269326025,0.0,0.0,1.865475,1.925329,0.56055635,35.560547,50.0,2
269808656,0.0,0.0,1.8085085,1.8651973,0.56729996,35.56731,50.0,2
270321035,0.0,0.0,1.7346833,1.8045839,0.66525304,35.665245,50.0,2
270823224,0.0,0.0,1.6674685,1.7460827,0.782258,35.782257,50.0,2
271325854,0.0,0.0,1.6014817,1.6861044,0.81697154,35.816975,50.0,2
271827949,0.0,0.0,1.540328,1.6283929,0.8310136,35.831017,50.0,2
272320466,0.0,0.0,1.4853495,1.5703104,0.82563025,35.825638,50.0,2
272822835,0.0,0.0,1.4302484,1.5087363,0.799765,35.79976,50.0,2
273325210,0.0,0.0,1.3711016,1.4479342,0.70211565,35.70211,50.0,2
273807915,0.0,0.0,1.3283694,1.3925357,0.57636344,35.57636,50.0,2
274320064,0.0,0.0,1.2788064,1.3354074,0.5314084,35.53141,50.0,2
274822643,0.0,0.0,1.2306012,1.2790163,0.43994334,35.439934,50.0,2
275324801,0.0,0.0,1.1792903,1.219856,0.39822647,35.398224,50.0,2
275827236,0.0,0.0,1.1204306,1.1544334,0.37950715,35.379513,50.0,2
276319693,0.0,0.0,1.0569787,1.083223,0.3060913,35.306087,50.0,2
276822103,0.0,0.0,1.0026393,1.0103266,0.087832995,35.087833,50.0,2
277324620,0.0,0.0,0.96447814,0.9417429,-0.23209362,34.767906,50.0,2
277826800,0.0,0.0,0.9368323,0.8773662,-0.60688126,34.393124,50.0,2
278319481,0.0,0.0,0.9097091,0.8160289,-0.94191384,34.05809,50.0,2
278821657,0.0,0.0,0.86486924,0.7511057,-1.1480528,33.851944,50.0,2
279324075,0.0,0.0,0.8020994,0.68794364,-1.1669935,33.833004,50.0,2
279826400,0.0,0.0,0.7257404,0.6225108,-1.0098497,33.99015,50.0,2
280309056,0.0,0.0,0.6426111,0.5611167,-0.8179511,34.18205,50.0,2
280821233,0.0,0.0,0.5441566,0.49302995,-0.5448296,34.45517,50.0,2
281323921,0.0,0.0,0.45446512,0.425797,-0.31057727,34.689423,50.0,2
281825980,0.0,0.0,0.374931,0.35994944,-0.15794498,34.842056,50.0,2
282328327,0.0,0.0,0.3037865,0.293545,-0.11150867,34.88849,50.0,2
282820890,0.0,0.0,0.22368948,0.22091492,-0.03619283,34.96381,50.0,2
283323200,0.0,0.0,0.13320315,0.13325317,0.00073863356,35.00074,50.0,2
283825549,0.0,0.0,0.046480708,0.038361166,-0.12064068,34.879356,50.0,2
284062070,0.0,0.0,0.00710803,-0.0070121475,-0.20683748,34.79316,50.0,2
