timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
17380875,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan
223325099,85.82765,-5.282302,-23.720837,nan,nan,nan,nan,nan,nan,0.58980304,0.0,0.0,nan,nan
223344483,85.825874,-5.286458,-23.720837,nan,nan,nan,nan,nan,nan,0.58922577,0.0,0.0,nan,nan
223423581,85.92315,-5.0616407,-33.79449,nan,nan,nan,nan,nan,nan,0.59113353,0.0,0.0,nan,nan
223521885,85.9749,-4.943783,-33.79449,nan,nan,nan,nan,nan,nan,0.60219336,0.0,0.0,nan,nan
223620368,85.95514,-4.9886494,-33.79449,nan,nan,nan,nan,nan,nan,0.6132714,0.0,0.0,nan,nan
223708948,85.952225,-4.995269,-33.79449,nan,nan,nan,nan,nan,nan,0.6232381,0.0,0.0,nan,nan
223807535,85.955154,-4.9886103,-33.79449,nan,nan,nan,nan,nan,nan,0.63432914,0.0,0.0,nan,nan
223925691,85.91962,-5.069725,-33.79449,nan,nan,nan,nan,nan,nan,0.6475965,0.0,0.0,nan,nan
224024407,85.890656,-5.136257,-33.79449,nan,nan,nan,nan,nan,nan,0.6587021,0.0,0.0,nan,nan
224122709,85.87634,-5.1692915,-33.79449,nan,nan,nan,nan,nan,nan,0.66976094,0.0,0.0,nan,nan
224221475,85.85263,-5.224186,-33.79449,nan,nan,nan,nan,nan,nan,0.6808721,0.0,0.0,nan,nan
224319753,85.835556,-5.263877,-33.79449,nan,nan,nan,nan,nan,nan,0.69192845,0.0,0.0,nan,nan
224428093,85.83973,-5.2541714,-33.79449,nan,nan,nan,nan,nan,nan,0.7041166,0.0,0.0,nan,nan
224506842,85.84082,-5.2516356,-33.79449,nan,nan,nan,nan,nan,nan,0.7129759,0.0,0.0,nan,nan
224625087,85.83211,-5.271906,-33.79449,nan,nan,nan,nan,nan,nan,0.7262785,0.0,0.0,nan,nan
224723736,85.84188,-5.2491693,-33.79449,nan,nan,nan,nan,nan,nan,0.7373764,0.0,0.0,nan,nan
224822101,85.85149,-5.2268496,-33.79449,nan,nan,nan,nan,nan,nan,0.7484425,0.0,0.0,nan,nan
224920589,85.849365,-5.231759,-33.79449,nan,nan,nan,nan,nan,nan,0.7595225,0.0,0.0,nan,nan
224999682,85.84105,-5.2510996,-33.79449,nan,nan,nan,nan,nan,nan,0.7684205,0.0,0.0,nan,nan
225127430,85.8327,-5.270545,-33.79449,nan,nan,nan,nan,nan,nan,0.7827922,0.0,0.0,nan,nan
225225920,85.82258,-5.294156,-33.79449,nan,nan,nan,nan,nan,nan,0.79387236,0.0,0.0,nan,nan
225324446,85.79332,-5.3626814,-33.79449,nan,nan,nan,nan,nan,nan,0.8049565,0.0,0.0,nan,nan
225423104,85.75357,-5.4564247,-33.79449,nan,nan,nan,nan,nan,nan,0.8160554,0.0,0.0,nan,nan
225521467,85.700676,-5.582362,-33.79449,nan,nan,nan,nan,nan,nan,0.8271212,0.0,0.0,nan,nan
225619987,85.63535,-5.739813,-33.79449,nan,nan,nan,nan,nan,nan,0.8382047,0.0,0.0,nan,nan
225708592,85.57349,-5.8909836,-33.79449,nan,nan,nan,nan,nan,nan,0.84817284,0.0,0.0,nan,nan
225826812,85.48207,-6.118106,-33.79449,nan,nan,nan,nan,nan,nan,0.846946,0.0,0.0,nan,nan
225925331,85.401764,-6.321514,-33.79449,nan,nan,nan,nan,nan,nan,0.8414036,0.0,0.0,nan,nan
226023851,85.31636,-6.541997,-33.79449,nan,nan,nan,nan,nan,nan,0.83032,0.0,0.0,nan,nan
226122314,85.21925,-6.7982664,-33.79449,nan,nan,nan,nan,nan,nan,0.81924313,0.0,0.0,nan,nan
226220845,85.12717,-7.04704,-33.79449,nan,nan,nan,nan,nan,nan,0.80815834,0.0,0.0,nan,nan
226299848,85.05119,-7.2567616,-33.79449,nan,nan,nan,nan,nan,nan,0.8001603,0.0,0.0,nan,nan
226408029,84.94125,-7.567919,-33.79449,nan,nan,nan,nan,nan,nan,0.7879899,0.0,0.0,nan,nan
226526242,58.899086,-12.868498,-33.79449,nan,nan,nan,nan,nan,nan,0.7867847,0.0,0.0,nan,nan
226624700,58.89908,-12.864108,-33.79449,nan,nan,nan,nan,nan,nan,0.78061754,0.0,0.0,nan,nan
226723189,58.89908,-12.8654785,-33.79449,nan,nan,nan,nan,nan,nan,0.79033625,0.0,0.0,nan,nan
226821752,58.899086,-12.874006,-33.79449,nan,nan,nan,nan,nan,nan,0.79136926,0.0,0.0,nan,nan
226920227,58.899094,-12.889099,-33.79449,nan,nan,nan,nan,nan,nan,0.7893898,0.0,0.0,nan,nan
227028556,58.8991,-12.913032,-33.79449,nan,nan,nan,nan,nan,nan,0.8015768,0.0,0.0,nan,nan
227107363,58.899086,-12.933871,-33.79449,nan,nan,nan,nan,nan,nan,0.81044245,0.0,0.0,nan,nan
227225571,58.89904,-12.964741,-33.79449,nan,nan,nan,nan,nan,nan,0.8237408,0.0,0.0,nan,nan
227324123,58.89897,-12.995751,-33.79449,nan,nan,nan,nan,nan,nan,0.834828,0.0,0.0,nan,nan
227422806,58.898872,-13.029186,-33.79449,nan,nan,nan,nan,nan,nan,0.84592986,0.0,0.0,nan,nan
227521118,58.898705,-13.068574,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
227619583,58.898483,-13.110411,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
227727978,58.898155,-13.15946,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
227826471,58.897728,-13.212652,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
227925018,58.897247,-13.263147,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228023468,58.896652,-13.3165655,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228122067,58.895973,-13.370667,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228220505,58.89538,-13.413333,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228309149,58.894722,-13.456228,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228427323,58.893944,-13.503411,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228525907,58.893456,-13.531132,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228624334,58.892982,-13.55721,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228722906,58.892784,-13.567636,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228821415,58.892555,-13.57949,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
228920117,58.892532,-13.58076,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
229008545,58.892807,-13.566552,-33.79449,nan,nan,nan,nan,nan,nan,0.85,0.0,0.0,nan,nan
