timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
114020690,-0.010890292,-0.00020125147,0.0,0.0,0.044504117,4.319253e-05,0.0,0.0,0.05616383,-0.00044708245,0.0,0.0,1,0,0,0,1,0,0,0
