timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
180656403,20,0,98,0,27,97,0
181812988,20,0,98,0,14,92,0
182736662,20,0,98,0,20,96,0
183701092,20,0,98,0,50,103,0
184161070,20,0,98,0,88,99,0
185315657,20,0,98,0,71,92,0
185968734,20,0,98,0,97,94,0
186919289,20,0,98,0,100,98,0
188056075,20,0,98,0,93,98,0
188970803,20,0,95,0,100,95,0
189922151,23,0,101,105,100,97,61
190877476,23,0,101,105,97,86,61
191985638,23,0,96,105,67,90,61
193371610,23,0,93,0,69,89,0
194066317,23,0,95,0,91,94,0
195018164,25,0,104,0,100,88,0
195912252,27,0,103,0,97,83,0
196877642,27,0,101,0,100,92,0
197995556,27,0,97,0,89,92,0
199382640,27,0,96,0,62,98,0
200074625,27,0,95,0,76,96,0
201000886,27,0,94,0,83,96,0
201938329,27,0,96,0,98,96,0
203111675,30,0,103,0,87,88,0
204001150,30,0,101,0,92,96,0
205161942,30,0,98,0,80,90,0
205910691,30,0,98,0,97,99,0
207008639,34,0,100,103,90,99,58
207922609,39,0,107,103,100,97,58
208893359,42,0,114,107,95,92,62
209924408,43,0,114,110,99,99,53
210966131,46,0,115,110,92,90,45
212092440,47,0,111,110,72,98,45
213016924,50,0,109,110,87,100,45
213940529,51,0,113,110,97,95,50
214982377,51,0,117,113,85,88,65
215899689,52,0,118,114,96,95,52
216861205,52,0,118,115,100,90,61
218102591,53,0,114,113,77,94,46
218979643,54,0,111,105,95,88,47
220134966,56,0,112,107,75,97,61
220908963,56,0,116,114,92,96,65
221980177,57,0,116,109,93,88,48
223066596,59,0,115,105,84,94,48
223945608,59,0,113,108,87,98,51
225063190,60,0,114,111,83,85,54
225989371,60,0,111,111,88,90,54
227638256,62,0,109,111,16,84,54
228728128,62,0,107,111,10,83,54
229073678,62,0,109,98,89,94,61
229881860,63,0,111,104,100,83,61
230916118,63,0,123,121,97,89,48
231945452,63,0,125,120,98,96,51
232870690,63,0,126,124,100,92,47
233906020,63,0,128,128,97,87,65
234991747,63,0,134,133,96,86,63
235876691,63,0,137,135,97,96,55
237042640,63,0,140,137,87,96,53
237964067,63,0,145,140,87,83,54
238887042,63,0,143,142,92,93,48
239962870,63,0,147,140,100,96,64
240878820,63,0,150,147,93,96,47
241884362,63,0,153,150,97,91,48
242960276,63,0,147,144,100,87,62
243976021,63,0,136,129,97,92,48
244899130,63,0,137,131,98,94,51
245893523,63,0,136,134,100,97,58
246896877,63,0,138,135,92,92,57
247893891,63,0,128,115,97,91,59
248976660,63,0,125,130,93,95,62
249899642,63,0,135,135,95,88,51
250976901,63,0,133,132,85,90,63
251943072,63,0,128,122,89,94,64
253014272,65,0,124,118,75,90,63
253896084,65,0,125,116,97,98,63
255097870,69,0,119,118,77,91,48
255984319,69,0,118,114,83,98,66
257141658,71,0,113,114,61,97,66
258297182,73,0,110,114,45,91,66
259141016,74,0,114,111,69,91,55
259891901,74,0,117,115,94,85,56
260894354,74,0,117,113,96,95,58
261991250,75,0,117,109,96,85,62
262912644,77,0,114,108,91,90,53
264185164,79,0,111,98,65,85,58
265491154,80,0,108,98,26,92,58
266485073,82,0,108,101,37,94,63
267072220,82,0,112,110,86,96,53
267896301,82,0,115,111,95,84,49
268916305,82,0,115,113,92,86,59
269892351,82,0,117,112,98,85,64
270884009,82,0,119,118,98,85,63
271922376,82,0,120,118,90,95,54
272958643,82,0,125,123,85,93,52
273868052,82,0,126,122,100,79,65
274926605,82,0,129,125,97,83,64
275922989,82,0,131,128,91,97,62
276870140,82,0,131,129,97,95,57
277940385,82,0,131,129,96,95,54
278967293,82,0,134,130,97,100,62
280005217,82,0,137,131,77,94,51
281047067,82,0,137,134,79,88,51
282005652,82,0,137,133,91,96,56
282896196,82,0,130,129,90,95,55
283929639,82,0,126,122,90,90,61
284874537,82,0,126,124,94,96,62
286126492,82,0,134,130,61,84,60
286906692,82,0,135,136,96,94,66
287898475,82,0,141,139,98,95,66
288897571,82,0,143,142,97,93,50
289867607,82,0,147,147,100,91,50
290981561,82,0,146,142,90,89,52
291905910,82,0,144,139,96,85,58
292940889,82,0,139,138,98,95,61
293929668,82,0,136,133,100,95,55
294907644,83,0,119,113,92,85,62
295870535,83,0,123,123,96,87,68
297101661,83,0,135,134,85,91,60
298140984,83,0,136,135,58,95,50
298946659,83,0,136,134,75,97,53
299874077,83,0,136,134,96,90,50
300910521,83,0,129,129,96,79,62
301941890,83,0,129,129,94,98,62
302888931,83,0,128,124,100,97,50
303918349,83,0,128,127,93,97,48
304950683,83,0,132,125,91,96,60
305993640,83,0,132,136,93,98,64
306878157,85,0,123,119,94,98,61
307959921,87,0,118,110,87,96,49
308880070,87,0,121,119,100,91,54
309923919,87,0,123,119,97,92,66
310994343,87,0,124,123,90,91,67
312002602,87,0,128,128,80,89,51
312960992,87,0,141,137,87,81,50
313963875,87,0,152,153,86,97,59
314917644,87,0,155,155,90,89,62
315925993,87,0,136,127,91,83,64
316965212,88,0,130,119,96,97,49
317873024,88,0,125,121,95,97,55
319045172,89,0,124,118,88,96,65
319970693,92,0,118,114,89,95,64
321355643,93,0,111,98,35,84,53
322354269,93,0,107,98,55,89,53
323664987,94,0,101,98,49,92,53
324204109,94,0,99,98,53,83,53
325515581,94,0,96,0,39,88,0
326480158,94,0,94,0,59,86,0
326941317,94,0,93,0,85,75,0
328058027,94,0,93,0,94,83,0
329288774,94,0,91,0,78,83,0
329940430,94,0,90,0,90,80,0
331297181,94,0,89,0,68,86,0
331987743,94,0,89,0,94,85,0
332927643,94,0,89,0,96,84,0
334067954,94,0,89,0,94,86,0
335262369,94,0,89,0,78,84,0
335932496,94,0,89,0,100,84,0
337075947,94,0,89,0,90,86,0
338230375,94,0,89,0,76,87,0
338955398,94,0,89,0,100,81,0
340080883,94,0,89,0,90,86,0
341236309,94,0,89,0,82,85,0
341927186,94,0,89,0,96,81,0
343117161,94,0,88,0,83,87,0
344238130,94,0,87,0,80,82,0
344932010,94,0,87,0,89,80,0
345883642,94,0,87,0,100,80,0
347243348,94,0,87,0,82,88,0
347936931,94,0,87,0,89,85,0
348924620,94,0,87,0,100,84,0
350248076,94,0,87,0,84,87,0
350945026,94,0,87,0,92,87,0
351929951,94,0,87,0,100,85,0
353022155,94,0,87,0,88,86,0
353946499,94,0,87,0,97,84,0
355137525,94,0,87,0,81,79,0
356062352,94,0,87,0,88,65,0
357218639,94,0,87,0,64,81,0
357948076,94,0,87,0,97,82,0
359031242,94,0,87,0,90,88,0
359955998,94,0,87,0,100,85,0
360955643,94,0,87,0,97,81,0
362035439,94,0,87,0,93,89,0
362953245,94,0,87,0,97,86,0
363917981,94,0,87,0,97,81,0
365271529,94,0,87,0,77,88,0
365964999,94,0,87,0,96,88,0
366922814,94,0,87,0,99,70,0
368042392,94,0,87,0,83,61,0
368969847,94,0,86,71,91,65,65
370008301,96,0,85,76,90,63,50
370889644,97,0,85,79,90,67,61
372128281,97,0,93,88,64,74,64
